"file","cat","conf"
"CATH13b__2020-08-13__13-49-40.jpg","Human",0.999
"CATH13b__2020-08-13__13-49-42.jpg","Human",0.998
"CATH13b__2020-08-13__13-49-52.jpg","Human",0.997
"CATH13b__2020-08-13__13-49-52.jpg","Human",0.855
"CATH13b__2020-08-13__13-49-52.jpg","Human",0.251
"CATH13b__2020-08-13__13-49-53.jpg","Human",0.998
"CATH13b__2020-08-13__13-49-53.jpg","Human",0.993
"CATH13b__2020-08-13__13-49-54.jpg","Human",0.998
"CATH13b__2020-08-13__13-49-54.jpg","Human",0.998
"CATH13b__2020-08-13__13-49-55.jpg","Human",0.998
"CATH13b__2020-08-13__13-49-55.jpg","Human",0.994
"CATH13b__2020-08-13__13-49-55.jpg","Human",0.101
"CATH13b__2020-08-13__13-49-56.jpg","Human",0.999
"CATH13b__2020-08-13__13-49-56.jpg","Human",0.996
"CATH13b__2020-08-13__13-49-58.jpg","Human",0.997
"CATH13b__2020-08-13__13-49-58.jpg","Human",0.99
"CATH13b__2020-08-13__17-26-27.jpg","Human",0.999
"CATH13b__2020-08-13__17-26-27.jpg","Human",0.998
"CATH13b__2020-08-13__17-26-27.jpg","Human",0.141
"CATH13b__2020-08-13__17-26-30.jpg","Human",0.999
"CATH13b__2020-08-13__17-26-30.jpg","Human",0.999
"CATH13b__2020-08-13__17-26-31.jpg","Human",0.999
"CATH13b__2020-08-13__17-26-33.jpg","Human",0.998
"CATH13b__2020-08-13__17-26-35.jpg","Human",0.998
"CATH13b__2020-08-13__17-26-36.jpg","Human",0.999
"CATH13b__2020-08-13__17-26-37.jpg","Blank",0
"CATH13b__2020-08-13__17-26-37.jpg","Blank",0
"CATH13b__2020-08-13__17-52-58.jpg","Human",0.998
"CATH13b__2020-08-13__17-53-00.jpg","Human",0.999
"CATH13b__2020-08-13__17-53-01.jpg","Human",0.971
"CATH13b__2020-08-13__17-53-01.jpg","Human",0.227
"CATH13b__2020-08-13__17-53-01.jpg","Vehicle",0.211
"CATH13b__2020-08-13__17-53-01.jpg","Vehicle",0.201
"CATH13b__2020-08-13__17-53-02.jpg","Blank",0
"CATH13b__2020-08-13__17-53-02.jpg","Blank",0
"CATH13b__2020-08-13__17-55-01.jpg","Human",0.998
"CATH13b__2020-08-13__17-55-01.jpg","Human",0.998
"CATH13b__2020-08-13__17-55-01.jpg","Human",0.997
"CATH13b__2020-08-13__17-55-02.jpg","Human",0.998
"CATH13b__2020-08-13__17-55-02.jpg","Human",0.997
"CATH13b__2020-08-13__17-55-02.jpg","Human",0.997
"CATH13b__2020-08-13__17-55-03.jpg","Human",0.998
"CATH13b__2020-08-13__17-55-03.jpg","Human",0.998
"CATH13b__2020-08-13__17-55-03.jpg","Animal",0.433
"CATH13b__2020-08-13__17-55-03.jpg","Human",0.107
"CATH13b__2020-08-13__17-55-04.jpg","Human",0.998
"CATH13b__2020-08-13__17-55-04.jpg","Human",0.997
"CATH13b__2020-08-13__17-55-06.jpg","Human",0.998
"CATH13b__2020-08-13__17-55-06.jpg","Human",0.97
"CATH13b__2020-08-13__17-55-06.jpg","Human",0.92
"CATH13b__2020-08-13__17-55-06.jpg","Animal",0.228
"CATH13b__2020-08-13__17-55-07.jpg","Blank",0
"CATH13b__2020-08-13__17-55-07.jpg","Blank",0
"CATH13b__2020-08-14__09-05-23.jpg","Human",0.96
"CATH13b__2020-08-14__09-05-24.jpg","Human",0.999
"CATH13b__2020-08-14__09-05-25.jpg","Human",0.999
"CATH13b__2020-08-14__09-05-26.jpg","Human",0.999
"CATH13b__2020-08-14__09-05-26.jpg","Human",0.998
"CATH13b__2020-08-14__09-05-26.jpg","Human",0.169
"CATH13b__2020-08-14__09-05-27.jpg","Human",0.999
"CATH13b__2020-08-14__09-05-27.jpg","Human",0.997
"CATH13b__2020-08-14__09-05-29.jpg","Human",0.998
"CATH13b__2020-08-14__09-05-29.jpg","Human",0.998
"CATH13b__2020-08-14__09-05-29.jpg","Human",0.123
"CATH13b__2020-08-14__09-05-30.jpg","Human",0.998
"CATH13b__2020-08-14__09-05-30.jpg","Human",0.998
"CATH13b__2020-08-14__09-05-31.jpg","Human",0.998
"CATH13b__2020-08-14__09-05-31.jpg","Human",0.998
"CATH13b__2020-08-14__09-18-59.jpg","Human",0.998
"CATH13b__2020-08-14__09-19-00.jpg","Human",0.999
"CATH13b__2020-08-14__09-19-01.jpg","Human",0.998
"CATH13b__2020-08-14__09-19-03.jpg","Human",0.999
"CATH13b__2020-08-14__09-19-03.jpg","Human",0.997
"CATH13b__2020-08-14__09-19-04.jpg","Human",0.999
"CATH13b__2020-08-14__09-19-04.jpg","Human",0.998
"CATH13b__2020-08-14__09-19-05.jpg","Human",0.998
"CATH13b__2020-08-14__09-19-05.jpg","Human",0.997
"CATH13b__2020-08-14__09-19-07.jpg","Human",0.998
"CATH13b__2020-08-14__09-19-07.jpg","Human",0.998
"CATH13b__2020-08-14__09-23-55.jpg","Human",0.996
"CATH13b__2020-08-14__09-23-56.jpg","Human",0.999
"CATH13b__2020-08-14__09-23-56.jpg","Human",0.998
"CATH13b__2020-08-14__09-23-57.jpg","Human",0.999
"CATH13b__2020-08-14__09-23-57.jpg","Human",0.996
"CATH13b__2020-08-14__09-23-59.jpg","Human",0.998
"CATH13b__2020-08-14__09-23-59.jpg","Human",0.998
"CATH13b__2020-08-14__09-27-35.jpg","Human",0.999
"CATH13b__2020-08-14__09-27-36.jpg","Human",0.998
"CATH13b__2020-08-14__09-27-36.jpg","Human",0.974
"CATH13b__2020-08-14__09-27-36.jpg","Human",0.38
"CATH13b__2020-08-14__09-27-38.jpg","Human",0.998
"CATH13b__2020-08-14__09-27-38.jpg","Human",0.996
"CATH13b__2020-08-14__09-27-39.jpg","Human",0.998
"CATH13b__2020-08-14__09-27-39.jpg","Human",0.996
"CATH13b__2020-08-14__09-27-41.jpg","Human",0.998
"CATH13b__2020-08-14__09-27-41.jpg","Human",0.998
"CATH13b__2020-08-14__11-10-20.jpg","Animal",0.956
"CATH13b__2020-08-14__11-10-20.jpg","Animal",0.354
"CATH13b__2020-08-14__11-10-20.jpg","Animal",0.347
