"file","cat","conf"
"CATH20__2020-07-08__11-17-43.jpg","Animal",0.218
"CATH20__2020-07-08__11-17-45.jpg","Human",0.991
"CATH20__2020-07-08__11-17-45.jpg","Human",0.137
"CATH20__2020-07-08__11-17-47.jpg","Human",0.985
"CATH20__2020-07-08__11-17-49.jpg","Human",0.966
"CATH20__2020-07-08__11-17-50.jpg","Human",0.977
"CATH20__2020-07-08__11-17-52.jpg","Human",0.999
"CATH20__2020-07-08__11-17-52.jpg","Animal",0.265
"CATH20__2020-07-08__11-17-55.jpg","Human",0.999
"CATH20__2020-07-08__11-17-56.jpg","Blank",0
"CATH20__2020-07-08__11-17-56.jpg","Blank",0
"CATH20__2020-07-08__11-18-36.jpg","Human",0.993
"CATH20__2020-07-08__11-18-36.jpg","Human",0.141
"CATH20__2020-07-08__11-18-38.jpg","Human",0.99
"CATH20__2020-07-08__11-18-38.jpg","Human",0.882
"CATH20__2020-07-08__11-18-38.jpg","Human",0.193
"CATH20__2020-07-08__11-18-47.jpg","Human",0.999
"CATH20__2020-07-08__11-18-48.jpg","Human",0.999
"CATH20__2020-07-08__11-18-49.jpg","Human",0.997
"CATH20__2020-07-08__11-18-49.jpg","Human",0.669
"CATH20__2020-07-08__11-18-49.jpg","Human",0.168
"CATH20__2020-07-08__11-18-49.jpg","Human",0.112
"CATH20__2020-07-08__11-18-50.jpg","Human",0.898
"CATH20__2020-07-08__11-18-50.jpg","Animal",0.717
"CATH20__2020-07-08__11-18-50.jpg","Human",0.466
"CATH20__2020-07-08__11-18-52.jpg","Human",0.913
"CATH20__2020-07-08__11-18-52.jpg","Human",0.741
"CATH20__2020-07-08__11-18-52.jpg","Animal",0.72
"CATH20__2020-07-08__11-18-53.jpg","Human",0.999
"CATH20__2020-07-08__11-18-53.jpg","Human",0.117
"CATH20__2020-07-08__11-18-55.jpg","Human",0.999
"CATH20__2020-07-08__11-18-55.jpg","Human",0.906
"CATH20__2020-07-08__11-18-57.jpg","Human",0.998
"CATH20__2020-07-08__11-18-57.jpg","Human",0.648
"CATH20__2020-07-08__11-18-57.jpg","Human",0.389
"CATH20__2020-07-08__11-18-57.jpg","Human",0.143
"CATH20__2020-07-08__11-18-57.jpg","Human",0.13
"CATH20__2020-07-08__11-18-58.jpg","Human",0.999
"CATH20__2020-07-08__11-19-00.jpg","Human",0.999
"CATH20__2020-07-08__11-19-00.jpg","Human",0.415
"CATH20__2020-07-08__11-19-00.jpg","Human",0.204
"CATH20__2020-07-08__11-19-00.jpg","Human",0.114
"CATH20__2020-07-08__11-19-01.jpg","Human",0.996
"CATH20__2020-07-08__11-19-01.jpg","Human",0.919
"CATH20__2020-07-08__11-19-01.jpg","Human",0.514
"CATH20__2020-07-08__11-19-01.jpg","Human",0.154
"CATH20__2020-07-08__11-19-01.jpg","Human",0.133
"CATH20__2020-07-08__11-19-03_1.jpg","Human",0.999
"CATH20__2020-07-08__11-19-03_2.jpg","Human",0.999
"CATH20__2020-07-08__11-19-05.jpg","Blank",0
"CATH20__2020-07-08__11-19-05.jpg","Blank",0
"CATH20__2020-07-08__11-21-13.jpg","Human",0.229
"CATH20__2020-07-08__11-21-13.jpg","Animal",0.15
"CATH20__2020-07-08__11-21-14.jpg","Animal",0.103
"CATH20__2020-07-08__12-00-00.jpg","Blank",0
"CATH20__2020-07-08__12-00-00.jpg","Blank",0
"CATH20__2020-07-09__11-21-35.jpg","Blank",0
"CATH20__2020-07-09__11-21-35.jpg","Blank",0
"CATH20__2020-07-09__12-00-00.jpg","Blank",0
"CATH20__2020-07-09__12-00-00.jpg","Blank",0
"CATH20__2020-07-10__05-48-58.jpg","Blank",0
"CATH20__2020-07-10__05-48-58.jpg","Blank",0
"CATH20__2020-07-10__08-26-23.jpg","Human",0.999
"CATH20__2020-07-10__08-26-23.jpg","Human",0.998
"CATH20__2020-07-10__08-26-23.jpg","Human",0.144
"CATH20__2020-07-10__08-26-25.jpg","Human",0.999
"CATH20__2020-07-10__08-26-25.jpg","Human",0.988
"CATH20__2020-07-10__08-26-30.jpg","Human",0.999
"CATH20__2020-07-10__08-26-31.jpg","Human",0.999
"CATH20__2020-07-10__08-38-48.jpg","Human",0.998
"CATH20__2020-07-10__08-38-48.jpg","Human",0.994
"CATH20__2020-07-10__08-38-49.jpg","Human",0.998
"CATH20__2020-07-10__08-38-49.jpg","Human",0.998
"CATH20__2020-07-10__08-38-51.jpg","Human",0.999
"CATH20__2020-07-10__08-38-53.jpg","Blank",0
"CATH20__2020-07-10__08-38-53.jpg","Blank",0
"CATH20__2020-07-10__08-56-36.jpg","Animal",0.913
"CATH20__2020-07-10__08-56-41.jpg","Animal",0.998
"CATH20__2020-07-10__08-56-41.jpg","Animal",0.262
"CATH20__2020-07-10__09-39-37.jpg","Human",0.999
"CATH20__2020-07-10__09-39-38.jpg","Human",0.998
"CATH20__2020-07-10__09-39-39.jpg","Human",0.999
"CATH20__2020-07-10__09-39-41.jpg","Human",0.998
"CATH20__2020-07-10__09-39-42.jpg","Human",0.999
"CATH20__2020-07-10__09-39-42.jpg","Human",0.998
"CATH20__2020-07-10__09-39-42.jpg","Human",0.181
"CATH20__2020-07-10__09-39-42.jpg","Human",0.123
"CATH20__2020-07-10__09-39-44.jpg","Human",0.998
"CATH20__2020-07-10__09-39-44.jpg","Human",0.998
"CATH20__2020-07-10__09-39-44.jpg","Human",0.127
"CATH20__2020-07-10__09-39-46.jpg","Human",0.998
"CATH20__2020-07-10__09-39-46.jpg","Human",0.995
"CATH20__2020-07-10__12-00-00.jpg","Blank",0
"CATH20__2020-07-10__12-00-00.jpg","Blank",0
"CATH20__2020-07-10__15-07-09.jpg","Human",0.999
"CATH20__2020-07-10__15-07-11.jpg","Human",0.999
"CATH20__2020-07-10__15-07-12.jpg","Human",0.999
"CATH20__2020-07-10__15-07-14.jpg","Human",0.998
"CATH20__2020-07-10__15-07-14.jpg","Human",0.997
"CATH20__2020-07-10__15-07-14.jpg","Human",0.495
"CATH20__2020-07-10__15-07-16.jpg","Human",0.999
"CATH20__2020-07-10__15-07-16.jpg","Human",0.999
"CATH20__2020-07-10__15-07-18.jpg","Human",0.997
"CATH20__2020-07-10__15-07-18.jpg","Human",0.997
"CATH20__2020-07-10__15-07-18.jpg","Human",0.133
"CATH20__2020-07-10__15-07-20.jpg","Human",0.999
"CATH20__2020-07-10__15-07-20.jpg","Human",0.999
"CATH20__2020-07-10__15-07-20.jpg","Human",0.14
"CATH20__2020-07-10__18-45-45.jpg","Human",0.999
"CATH20__2020-07-10__18-45-46.jpg","Human",0.999
"CATH20__2020-07-10__18-45-46.jpg","Human",0.209
"CATH20__2020-07-10__18-45-48.jpg","Human",0.998
"CATH20__2020-07-10__18-45-48.jpg","Human",0.682
"CATH20__2020-07-10__18-45-48.jpg","Animal",0.218
"CATH20__2020-07-10__18-45-48.jpg","Human",0.109
"CATH20__2020-07-10__18-45-49.jpg","Human",0.999
"CATH20__2020-07-10__18-45-49.jpg","Human",0.999
"CATH20__2020-07-10__18-45-51.jpg","Human",0.998
"CATH20__2020-07-10__18-45-51.jpg","Human",0.998
"CATH20__2020-07-10__18-45-51.jpg","Human",0.846
"CATH20__2020-07-10__18-45-51.jpg","Human",0.368
"CATH20__2020-07-10__18-45-53.jpg","Human",0.999
"CATH20__2020-07-10__18-45-53.jpg","Human",0.998
"CATH20__2020-07-10__18-45-53.jpg","Human",0.123
"CATH20__2020-07-10__18-45-57.jpg","Human",0.999
"CATH20__2020-07-10__18-45-57.jpg","Human",0.995
"CATH20__2020-07-10__18-45-57.jpg","Human",0.981
"CATH20__2020-07-10__18-45-57.jpg","Human",0.955
"CATH20__2020-07-10__18-45-57.jpg","Human",0.804
"CATH20__2020-07-10__18-45-57.jpg","Human",0.484
"CATH20__2020-07-10__18-45-57.jpg","Human",0.389
"CATH20__2020-07-10__18-45-57.jpg","Human",0.206
"CATH20__2020-07-10__18-45-59.jpg","Human",0.998
"CATH20__2020-07-10__18-45-59.jpg","Human",0.998
"CATH20__2020-07-10__18-46-00.jpg","Human",0.998
"CATH20__2020-07-10__18-46-00.jpg","Human",0.707
"CATH20__2020-07-10__18-46-00.jpg","Human",0.237
"CATH20__2020-07-10__18-46-01.jpg","Human",0.995
"CATH20__2020-07-10__18-46-01.jpg","Human",0.293
"CATH20__2020-07-11__12-00-00.jpg","Animal",0.617
"CATH20__2020-07-11__12-45-07.jpg","Human",0.998
"CATH20__2020-07-11__12-45-07.jpg","Human",0.995
"CATH20__2020-07-11__12-45-07.jpg","Human",0.788
"CATH20__2020-07-11__12-45-07.jpg","Human",0.177
"CATH20__2020-07-11__12-45-07.jpg","Human",0.118
"CATH20__2020-07-11__12-45-09.jpg","Human",0.999
"CATH20__2020-07-11__12-45-09.jpg","Human",0.998
"CATH20__2020-07-11__12-45-10.jpg","Human",0.999
"CATH20__2020-07-11__12-45-13.jpg","Blank",0
"CATH20__2020-07-11__12-45-13.jpg","Blank",0
"CATH20__2020-07-11__15-52-48.jpg","Human",0.999
"CATH20__2020-07-11__15-52-48.jpg","Human",0.998
"CATH20__2020-07-11__15-52-48.jpg","Human",0.519
"CATH20__2020-07-11__15-52-48.jpg","Human",0.159
"CATH20__2020-07-11__15-52-48.jpg","Human",0.129
"CATH20__2020-07-11__15-52-50.jpg","Human",0.998
"CATH20__2020-07-11__15-52-50.jpg","Human",0.998
"CATH20__2020-07-11__15-52-50.jpg","Human",0.109
"CATH20__2020-07-11__15-52-51.jpg","Human",0.998
"CATH20__2020-07-11__15-52-51.jpg","Human",0.998
"CATH20__2020-07-11__15-52-51.jpg","Human",0.207
"CATH20__2020-07-11__15-52-52.jpg","Human",0.999
"CATH20__2020-07-11__15-52-54.jpg","Human",0.998
"CATH20__2020-07-11__15-52-54.jpg","Human",0.131
"CATH20__2020-07-11__15-52-55.jpg","Blank",0
"CATH20__2020-07-11__15-52-55.jpg","Blank",0
"CATH20__2020-07-12__08-08-32.jpg","Human",0.998
"CATH20__2020-07-12__08-08-32.jpg","Human",0.997
"CATH20__2020-07-12__08-08-32.jpg","Vehicle",0.653
"CATH20__2020-07-12__08-08-33.jpg","Human",0.999
"CATH20__2020-07-12__08-08-33.jpg","Human",0.998
"CATH20__2020-07-12__08-08-33.jpg","Vehicle",0.6
"CATH20__2020-07-12__08-08-35.jpg","Human",0.998
"CATH20__2020-07-12__08-29-06.jpg","Animal",0.998
"CATH20__2020-07-12__08-29-34.jpg","Animal",0.999
"CATH20__2020-07-12__08-29-38.jpg","Animal",0.983
"CATH20__2020-07-12__10-05-48.jpg","Human",0.999
"CATH20__2020-07-12__10-05-48.jpg","Human",0.998
"CATH20__2020-07-12__10-05-50.jpg","Human",0.999
"CATH20__2020-07-12__11-44-46.jpg","Blank",0
"CATH20__2020-07-12__11-44-46.jpg","Blank",0
"CATH20__2020-07-12__12-00-00.jpg","Animal",0.403
"CATH20__2020-07-13__12-00-00.jpg","Animal",0.536
"CATH20__2020-07-14__11-52-47.jpg","Animal",0.998
"CATH20__2020-07-14__11-52-47.jpg","Animal",0.94
"CATH20__2020-07-14__11-52-47.jpg","Animal",0.117
"CATH20__2020-07-14__11-52-49.jpg","Animal",0.998
"CATH20__2020-07-14__11-52-49.jpg","Animal",0.586
"CATH20__2020-07-14__11-52-49.jpg","Animal",0.104
"CATH20__2020-07-14__11-52-50.jpg","Animal",0.999
"CATH20__2020-07-14__11-52-50.jpg","Animal",0.838
"CATH20__2020-07-14__11-52-52.jpg","Animal",0.888
"CATH20__2020-07-14__12-00-00.jpg","Animal",0.791
"CATH20__2020-07-15__12-00-00.jpg","Blank",0
"CATH20__2020-07-15__12-00-00.jpg","Blank",0
"CATH20__2020-07-16__10-24-09.jpg","Animal",0.984
"CATH20__2020-07-16__10-24-21.jpg","Blank",0
"CATH20__2020-07-16__10-24-21.jpg","Blank",0
"CATH20__2020-07-16__12-00-00.jpg","Animal",0.889
"CATH20__2020-07-16__17-35-56.jpg","Blank",0
"CATH20__2020-07-16__17-35-56.jpg","Blank",0
"CATH20__2020-07-16__17-36-14.jpg","Animal",0.999
"CATH20__2020-07-16__19-17-17.jpg","Animal",0.999
"CATH20__2020-07-16__19-17-22.jpg","Blank",0
"CATH20__2020-07-16__19-17-22.jpg","Blank",0
"CATH20__2020-07-16__19-30-26.jpg","Animal",0.997
"CATH20__2020-07-17__12-00-00.jpg","Blank",0
"CATH20__2020-07-17__12-00-00.jpg","Blank",0
"CATH20__2020-07-18__07-50-36.jpg","Animal",0.976
"CATH20__2020-07-18__07-50-36.jpg","Animal",0.184
"CATH20__2020-07-18__07-50-38.jpg","Animal",0.994
"CATH20__2020-07-18__07-50-38.jpg","Animal",0.264
"CATH20__2020-07-18__07-50-39.jpg","Animal",0.982
"CATH20__2020-07-18__07-50-42.jpg","Animal",0.994
"CATH20__2020-07-18__07-50-42.jpg","Animal",0.18
"CATH20__2020-07-18__07-50-42.jpg","Animal",0.106
"CATH20__2020-07-18__07-50-44.jpg","Animal",0.978
"CATH20__2020-07-18__07-50-47.jpg","Animal",0.993
"CATH20__2020-07-18__07-50-47.jpg","Animal",0.63
"CATH20__2020-07-18__07-50-49.jpg","Animal",0.987
"CATH20__2020-07-18__07-50-49.jpg","Animal",0.749
"CATH20__2020-07-18__07-50-49.jpg","Animal",0.102
"CATH20__2020-07-18__07-50-50.jpg","Animal",0.458
"CATH20__2020-07-18__12-00-00.jpg","Blank",0
"CATH20__2020-07-18__12-00-00.jpg","Blank",0
"CATH20__2020-07-18__13-29-55.jpg","Human",0.999
"CATH20__2020-07-18__13-29-56.jpg","Blank",0
"CATH20__2020-07-18__13-29-56.jpg","Blank",0
"CATH20__2020-07-19__12-00-00.jpg","Blank",0
"CATH20__2020-07-19__12-00-00.jpg","Blank",0
"CATH20__2020-07-20__12-00-00.jpg","Animal",0.61
"CATH20__2020-07-20__15-52-27.jpg","Blank",0
"CATH20__2020-07-20__15-52-27.jpg","Blank",0
"CATH20__2020-07-20__17-11-42.jpg","Human",0.997
"CATH20__2020-07-20__17-11-42.jpg","Human",0.346
"CATH20__2020-07-20__17-11-44.jpg","Human",0.994
"CATH20__2020-07-20__17-11-44.jpg","Human",0.989
"CATH20__2020-07-20__17-11-45.jpg","Human",0.996
"CATH20__2020-07-20__17-11-45.jpg","Human",0.995
"CATH20__2020-07-20__17-11-47.jpg","Human",0.997
"CATH20__2020-07-20__17-11-47.jpg","Human",0.996
"CATH20__2020-07-20__17-11-47.jpg","Human",0.258
"CATH20__2020-07-20__17-11-47.jpg","Human",0.147
"CATH20__2020-07-20__17-11-48.jpg","Human",0.998
"CATH20__2020-07-20__17-11-48.jpg","Human",0.997
"CATH20__2020-07-20__17-11-51.jpg","Human",0.998
"CATH20__2020-07-20__17-11-51.jpg","Human",0.998
"CATH20__2020-07-20__17-11-51.jpg","Human",0.189
"CATH20__2020-07-20__17-11-52.jpg","Human",0.998
"CATH20__2020-07-20__17-11-52.jpg","Human",0.997
"CATH20__2020-07-20__17-11-58.jpg","Human",0.997
"CATH20__2020-07-20__17-11-58.jpg","Human",0.996
"CATH20__2020-07-20__17-12-28.jpg","Human",0.997
"CATH20__2020-07-20__17-12-28.jpg","Human",0.948
"CATH20__2020-07-20__17-12-28.jpg","Human",0.612
"CATH20__2020-07-20__17-12-28.jpg","Human",0.392
"CATH20__2020-07-20__17-12-28.jpg","Human",0.238
"CATH20__2020-07-20__17-12-28.jpg","Human",0.125
"CATH20__2020-07-20__17-12-28.jpg","Human",0.12
"CATH20__2020-07-20__17-12-29.jpg","Human",0.997
"CATH20__2020-07-20__17-12-29.jpg","Human",0.996
"CATH20__2020-07-20__17-12-33.jpg","Human",0.998
"CATH20__2020-07-20__17-12-33.jpg","Human",0.997
"CATH20__2020-07-20__17-12-33.jpg","Human",0.116
"CATH20__2020-07-21__06-14-38.jpg","Human",0.998
"CATH20__2020-07-21__06-14-39.jpg","Human",0.999
"CATH20__2020-07-21__06-14-41.jpg","Human",0.999
"CATH20__2020-07-21__12-00-00.jpg","Animal",0.16
"CATH20__2020-07-21__13-13-24.jpg","Human",0.996
"CATH20__2020-07-21__13-13-24.jpg","Animal",0.444
"CATH20__2020-07-21__13-45-47.jpg","Human",0.999
"CATH20__2020-07-21__13-45-47.jpg","Animal",0.674
"CATH20__2020-07-21__13-45-47.jpg","Animal",0.414
"CATH20__2020-07-21__13-45-48.jpg","Human",0.999
"CATH20__2020-07-21__13-45-48.jpg","Animal",0.539
"CATH20__2020-07-21__13-45-48.jpg","Animal",0.179
"CATH20__2020-07-21__13-47-45.jpg","Human",0.999
"CATH20__2020-07-21__13-47-45.jpg","Animal",0.862
"CATH20__2020-07-21__13-47-45.jpg","Human",0.329
"CATH20__2020-07-21__13-47-47.jpg","Human",0.998
"CATH20__2020-07-21__13-47-47.jpg","Animal",0.611
"CATH20__2020-07-22__12-00-00.jpg","Animal",0.562
"CATH20__2020-07-22__12-00-00.jpg","Animal",0.376
"CATH20__2020-07-22__12-00-00.jpg","Animal",0.136
"CATH20__2020-07-23__11-46-31.jpg","Human",0.996
"CATH20__2020-07-23__11-46-31.jpg","Human",0.254
"CATH20__2020-07-23__11-46-32.jpg","Human",0.998
"CATH20__2020-07-23__11-46-43.jpg","Human",0.992
"CATH20__2020-07-23__11-46-43.jpg","Human",0.9
"CATH20__2020-07-23__11-46-43.jpg","Human",0.454
"CATH20__2020-07-23__11-46-43.jpg","Human",0.389
"CATH20__2020-07-23__11-46-43.jpg","Human",0.135
"CATH20__2020-07-23__12-00-00.jpg","Animal",0.746
"CATH20__2020-07-23__12-00-00.jpg","Human",0.638
"CATH20__2020-07-23__12-00-00.jpg","Animal",0.37
"CATH20__2020-07-23__12-00-00.jpg","Animal",0.107
"CATH20__2020-07-23__12-00-00.jpg","Human",0.103
"CATH20__2020-07-24__10-22-39.jpg","Human",0.998
"CATH20__2020-07-24__10-22-39.jpg","Human",0.997
"CATH20__2020-07-24__10-22-39.jpg","Human",0.959
"CATH20__2020-07-24__10-22-39.jpg","Human",0.905
"CATH20__2020-07-24__10-22-39.jpg","Human",0.885
"CATH20__2020-07-24__10-22-39.jpg","Human",0.499
"CATH20__2020-07-24__10-22-39.jpg","Human",0.367
"CATH20__2020-07-24__10-22-39.jpg","Human",0.361
"CATH20__2020-07-24__10-22-39.jpg","Human",0.277
"CATH20__2020-07-24__10-22-39.jpg","Human",0.232
"CATH20__2020-07-24__10-22-39.jpg","Human",0.178
"CATH20__2020-07-24__10-22-39.jpg","Human",0.139
"CATH20__2020-07-24__10-22-39.jpg","Human",0.132
"CATH20__2020-07-24__10-22-39.jpg","Human",0.131
"CATH20__2020-07-24__10-22-39.jpg","Human",0.13
"CATH20__2020-07-24__10-22-39.jpg","Human",0.117
"CATH20__2020-07-24__10-22-39.jpg","Human",0.117
"CATH20__2020-07-24__10-22-41.jpg","Human",0.998
"CATH20__2020-07-24__10-22-41.jpg","Human",0.718
"CATH20__2020-07-24__10-22-41.jpg","Animal",0.708
"CATH20__2020-07-24__10-22-41.jpg","Human",0.648
"CATH20__2020-07-24__10-22-41.jpg","Human",0.593
"CATH20__2020-07-24__10-22-41.jpg","Human",0.521
"CATH20__2020-07-24__10-22-41.jpg","Human",0.521
"CATH20__2020-07-24__10-22-41.jpg","Human",0.413
"CATH20__2020-07-24__10-22-41.jpg","Human",0.411
"CATH20__2020-07-24__10-22-41.jpg","Human",0.351
"CATH20__2020-07-24__10-22-41.jpg","Human",0.342
"CATH20__2020-07-24__10-22-41.jpg","Human",0.339
"CATH20__2020-07-24__10-22-41.jpg","Human",0.203
"CATH20__2020-07-24__10-22-41.jpg","Human",0.174
"CATH20__2020-07-24__10-22-50.jpg","Human",0.999
"CATH20__2020-07-24__10-22-50.jpg","Human",0.998
"CATH20__2020-07-24__10-22-50.jpg","Human",0.996
"CATH20__2020-07-24__10-22-50.jpg","Human",0.87
"CATH20__2020-07-24__10-22-50.jpg","Human",0.728
"CATH20__2020-07-24__10-22-50.jpg","Animal",0.273
"CATH20__2020-07-24__10-22-50.jpg","Human",0.191
"CATH20__2020-07-24__10-22-50.jpg","Human",0.154
"CATH20__2020-07-24__10-22-50.jpg","Animal",0.151
"CATH20__2020-07-24__10-22-50.jpg","Animal",0.146
"CATH20__2020-07-24__10-22-50.jpg","Human",0.146
"CATH20__2020-07-24__10-22-50.jpg","Human",0.142
"CATH20__2020-07-24__10-22-50.jpg","Human",0.133
"CATH20__2020-07-24__10-22-50.jpg","Animal",0.13
"CATH20__2020-07-24__10-22-50.jpg","Human",0.128
"CATH20__2020-07-24__10-22-52.jpg","Human",0.997
"CATH20__2020-07-24__10-22-52.jpg","Human",0.996
"CATH20__2020-07-24__10-22-52.jpg","Human",0.995
"CATH20__2020-07-24__10-22-52.jpg","Animal",0.842
"CATH20__2020-07-24__10-22-52.jpg","Human",0.484
"CATH20__2020-07-24__10-22-52.jpg","Vehicle",0.357
"CATH20__2020-07-24__10-22-52.jpg","Human",0.342
"CATH20__2020-07-24__10-22-52.jpg","Vehicle",0.222
"CATH20__2020-07-24__10-22-52.jpg","Animal",0.111
"CATH20__2020-07-24__10-22-53.jpg","Human",0.999
"CATH20__2020-07-24__10-22-53.jpg","Human",0.997
"CATH20__2020-07-24__10-22-53.jpg","Human",0.993
"CATH20__2020-07-24__10-22-53.jpg","Human",0.905
"CATH20__2020-07-24__10-22-53.jpg","Human",0.854
"CATH20__2020-07-24__10-22-53.jpg","Human",0.229
"CATH20__2020-07-24__10-22-53.jpg","Human",0.112
"CATH20__2020-07-24__10-22-59.jpg","Human",0.999
"CATH20__2020-07-24__10-22-59.jpg","Human",0.997
"CATH20__2020-07-24__10-22-59.jpg","Animal",0.698
"CATH20__2020-07-24__10-22-59.jpg","Animal",0.272
"CATH20__2020-07-24__10-22-59.jpg","Animal",0.194
"CATH20__2020-07-24__10-22-59.jpg","Animal",0.119
"CATH20__2020-07-24__10-23-01.jpg","Human",0.998
"CATH20__2020-07-24__10-23-01.jpg","Human",0.997
"CATH20__2020-07-24__10-23-01.jpg","Human",0.997
"CATH20__2020-07-24__10-23-01.jpg","Human",0.655
"CATH20__2020-07-24__10-23-01.jpg","Human",0.248
"CATH20__2020-07-24__10-23-01.jpg","Human",0.224
"CATH20__2020-07-24__10-23-01.jpg","Human",0.126
"CATH20__2020-07-24__10-23-01.jpg","Human",0.103
"CATH20__2020-07-24__10-23-03.jpg","Human",0.999
"CATH20__2020-07-24__10-23-03.jpg","Human",0.998
"CATH20__2020-07-24__10-23-03.jpg","Human",0.997
"CATH20__2020-07-24__10-23-03.jpg","Human",0.995
"CATH20__2020-07-24__10-23-03.jpg","Human",0.194
"CATH20__2020-07-24__10-23-03.jpg","Human",0.168
"CATH20__2020-07-24__10-23-06.jpg","Human",0.996
"CATH20__2020-07-24__10-23-06.jpg","Human",0.995
"CATH20__2020-07-24__10-23-06.jpg","Human",0.994
"CATH20__2020-07-24__10-23-06.jpg","Human",0.989
"CATH20__2020-07-24__10-23-08.jpg","Human",0.997
"CATH20__2020-07-24__10-23-08.jpg","Human",0.997
"CATH20__2020-07-24__10-23-08.jpg","Human",0.994
"CATH20__2020-07-24__10-23-09.jpg","Human",0.999
"CATH20__2020-07-24__10-23-09.jpg","Human",0.998
"CATH20__2020-07-24__10-23-09.jpg","Human",0.998
"CATH20__2020-07-24__10-23-09.jpg","Human",0.249
"CATH20__2020-07-24__10-23-09.jpg","Human",0.218
"CATH20__2020-07-24__10-23-11.jpg","Human",0.999
"CATH20__2020-07-24__10-23-11.jpg","Human",0.998
"CATH20__2020-07-24__10-23-11.jpg","Animal",0.218
"CATH20__2020-07-24__10-23-12.jpg","Human",0.998
"CATH20__2020-07-24__10-23-12.jpg","Human",0.736
"CATH20__2020-07-24__10-23-12.jpg","Human",0.126
"CATH20__2020-07-24__10-23-14.jpg","Human",0.735
"CATH20__2020-07-24__10-23-14.jpg","Animal",0.572
"CATH20__2020-07-24__10-23-14.jpg","Animal",0.499
"CATH20__2020-07-24__10-23-14.jpg","Animal",0.122
"CATH20__2020-07-24__10-23-14.jpg","Animal",0.104
