"file","cat","conf"
"CATH34__2019-08-19__18-44-53(1).JPG","Animal",0.615
"CATH34__2019-08-19__18-44-53(1).JPG","Animal",0.239
"CATH34__2019-08-19__18-44-53(1).JPG","Animal",0.162
"CATH34__2019-08-19__18-45-44(1).JPG","Human",0.993
"CATH34__2019-08-19__18-45-46(2).JPG","Human",0.998
"CATH34__2019-08-19__18-45-47(3).JPG","Human",0.999
"CATH34__2019-08-19__18-45-49(4).JPG","Human",0.999
"CATH34__2019-08-19__18-45-50(5).JPG","Human",0.999
"CATH34__2019-08-19__18-45-51(6).JPG","Human",0.999
"CATH34__2019-08-19__18-45-53(7).JPG","Human",0.999
"CATH34__2019-08-19__18-45-59(8).JPG","Human",0.999
"CATH34__2019-08-19__18-45-59(8).JPG","Animal",0.17
"CATH34__2019-08-19__18-46-24(1).JPG","Human",0.976
"CATH34__2019-08-19__18-46-24(1).JPG","Human",0.738
"CATH34__2019-08-19__18-46-24(1).JPG","Human",0.206
"CATH34__2019-08-19__18-46-24(1).JPG","Human",0.202
"CATH34__2019-08-19__18-46-24(1).JPG","Human",0.201
"CATH34__2019-08-19__18-46-24(1).JPG","Human",0.121
"CATH34__2019-08-19__18-46-27(2).JPG","Human",0.998
"CATH34__2019-08-19__18-46-29(3).JPG","Human",0.999
"CATH34__2019-08-19__18-46-31(4).JPG","Animal",0.888
"CATH34__2019-08-19__18-46-31(4).JPG","Animal",0.309
"CATH34__2019-08-19__18-46-31(4).JPG","Animal",0.306
"CATH34__2019-08-19__18-46-31(4).JPG","Animal",0.174
"CATH34__2019-08-19__18-46-31(4).JPG","Animal",0.159
"CATH34__2019-08-19__18-46-31(4).JPG","Animal",0.154
"CATH34__2019-08-19__18-46-31(4).JPG","Animal",0.132
"CATH34__2019-08-19__18-46-31(4).JPG","Animal",0.128
"CATH34__2019-08-19__18-46-31(4).JPG","Animal",0.114
"CATH34__2019-08-19__18-46-33(5).JPG","Human",0.897
"CATH34__2019-08-19__18-46-33(5).JPG","Animal",0.219
"CATH34__2019-08-19__18-46-33(5).JPG","Animal",0.148
"CATH34__2019-08-19__18-46-36(6).JPG","Animal",0.345
"CATH34__2019-08-19__18-46-36(6).JPG","Animal",0.269
"CATH34__2019-08-19__18-46-36(6).JPG","Animal",0.181
"CATH34__2019-08-19__18-46-36(6).JPG","Animal",0.128
"CATH34__2019-08-19__18-46-36(6).JPG","Animal",0.127
"CATH34__2019-08-19__18-46-37(7).JPG","Animal",0.967
"CATH34__2019-08-19__18-46-37(7).JPG","Animal",0.213
"CATH34__2019-08-20__12-00-00(1).JPG","Animal",0.146
"CATH34__2019-08-20__12-00-00(1).JPG","Animal",0.113
"CATH34__2019-08-21__12-00-00(1).JPG","Blank",0
"CATH34__2019-08-21__12-00-00(1).JPG","Blank",0
"CATH34__2019-08-22__12-00-00(1).JPG","Animal",0.207
"CATH34__2019-08-23__12-00-00(1).JPG","Blank",0
"CATH34__2019-08-23__12-00-00(1).JPG","Blank",0
"CATH34__2019-08-23__23-50-09(1).JPG","Animal",0.99
"CATH34__2019-08-23__23-50-13(2).JPG","Animal",0.998
"CATH34__2019-08-24__12-00-00(1).JPG","Blank",0
"CATH34__2019-08-24__12-00-00(1).JPG","Blank",0
"CATH34__2019-08-25__12-00-00(1).JPG","Blank",0
"CATH34__2019-08-25__12-00-00(1).JPG","Blank",0
"CATH34__2019-08-26__12-00-00(1).JPG","Animal",0.185
"CATH34__2019-08-27__12-00-00(1).JPG","Blank",0
"CATH34__2019-08-27__12-00-00(1).JPG","Blank",0
"CATH34__2019-08-28__12-00-00(1).JPG","Animal",0.541
"CATH34__2019-08-29__12-00-00(1).JPG","Blank",0
"CATH34__2019-08-29__12-00-00(1).JPG","Blank",0
"CATH34__2019-08-30__12-00-00(1).JPG","Animal",0.414
"CATH34__2019-08-31__12-00-00(1).JPG","Blank",0
"CATH34__2019-08-31__12-00-00(1).JPG","Blank",0
"CATH34__2019-09-01__12-00-00(1).JPG","Blank",0
"CATH34__2019-09-01__12-00-00(1).JPG","Blank",0
"CATH34__2019-09-02__12-00-00(1).JPG","Blank",0
"CATH34__2019-09-02__12-00-00(1).JPG","Blank",0
"CATH34__2019-09-03__12-00-00(1).JPG","Blank",0
"CATH34__2019-09-03__12-00-00(1).JPG","Blank",0
"CATH34__2019-09-04__12-00-00(1).JPG","Animal",0.24
"CATH34__2019-09-05__12-00-00(1).JPG","Blank",0
"CATH34__2019-09-05__12-00-00(1).JPG","Blank",0
"CATH34__2019-09-06__08-25-54(1).JPG","Blank",0
"CATH34__2019-09-06__08-25-54(1).JPG","Blank",0
