"file","cat","conf"
"CATH45__2019-08-22__09-08-36.jpg","Human",0.317
"CATH45__2019-08-22__09-08-36.jpg","Animal",0.118
"CATH45__2019-08-22__09-08-38.jpg","Human",0.985
"CATH45__2019-08-22__09-08-39.jpg","Human",0.99
"CATH45__2019-08-22__09-08-40.jpg","Human",0.994
"CATH45__2019-08-22__09-08-41.jpg","Human",0.99
"CATH45__2019-08-22__09-08-43.jpg","Human",0.992
"CATH45__2019-08-22__09-08-44.jpg","Human",0.924
"CATH45__2019-08-22__09-08-44.jpg","Animal",0.155
"CATH45__2019-08-22__09-08-48.jpg","Human",0.996
"CATH45__2019-08-22__09-08-50.jpg","Human",0.958
"CATH45__2019-08-22__09-08-50.jpg","Human",0.13
"CATH45__2019-08-22__09-08-51.jpg","Human",0.996
"CATH45__2019-08-22__09-08-55.jpg","Human",0.998
"CATH45__2019-08-22__09-08-56.jpg","Human",0.998
"CATH45__2019-08-22__09-08-58.jpg","Human",0.997
"CATH45__2019-08-22__09-08-59.jpg","Human",0.995
"CATH45__2019-08-22__09-09-00.jpg","Human",0.953
"CATH45__2019-08-22__09-09-00.jpg","Human",0.3
"CATH45__2019-08-22__09-09-03.jpg","Human",0.996
"CATH45__2019-08-22__09-09-04.jpg","Human",0.994
"CATH45__2019-08-22__09-09-05.jpg","Human",0.989
"CATH45__2019-08-22__09-09-07.jpg","Human",0.99
"CATH45__2019-08-22__09-09-08.jpg","Human",0.991
"CATH45__2019-08-22__09-09-08.jpg","Human",0.103
"CATH45__2019-08-22__09-09-09.jpg","Human",0.984
"CATH45__2019-08-22__09-09-09.jpg","Human",0.175
"CATH45__2019-08-22__09-09-11.jpg","Human",0.994
"CATH45__2019-08-22__09-09-12.jpg","Human",0.995
"CATH45__2019-08-22__09-09-15.jpg","Human",0.97
"CATH45__2019-08-22__09-09-15.jpg","Human",0.313
"CATH45__2019-08-22__09-09-19.jpg","Human",0.992
"CATH45__2019-08-22__09-09-19.jpg","Human",0.117
"CATH45__2019-08-22__09-09-24.jpg","Human",0.985
"CATH45__2019-08-22__09-09-31.jpg","Human",0.997
"CATH45__2019-08-22__09-09-32.jpg","Human",0.96
"CATH45__2019-08-22__09-09-32.jpg","Human",0.256
"CATH45__2019-08-22__09-09-33.jpg","Human",0.95
"CATH45__2019-08-22__09-09-39.jpg","Animal",0.198
"CATH45__2019-08-22__09-09-40.jpg","Animal",0.898
"CATH45__2019-08-22__09-09-40.jpg","Animal",0.846
"CATH45__2019-08-22__09-09-41.jpg","Human",0.998
"CATH45__2019-08-22__09-09-41.jpg","Animal",0.101
"CATH45__2019-08-22__09-09-42.jpg","Human",0.978
"CATH45__2019-08-22__09-09-42.jpg","Animal",0.726
"CATH45__2019-08-22__09-09-44.jpg","Human",0.996
"CATH45__2019-08-22__09-09-45.jpg","Animal",0.254
"CATH45__2019-08-22__09-09-46.jpg","Blank",0
"CATH45__2019-08-22__09-09-46.jpg","Blank",0
"CATH45__2019-08-22__09-09-48.jpg","Animal",0.984
"CATH45__2019-08-22__09-09-48.jpg","Human",0.977
"CATH45__2019-08-22__09-09-48.jpg","Human",0.317
"CATH45__2019-08-22__09-09-48.jpg","Animal",0.163
"CATH45__2019-08-22__09-09-48.jpg","Human",0.113
"CATH45__2019-08-22__09-09-50.jpg","Human",0.993
"CATH45__2019-08-22__09-09-50.jpg","Human",0.729
"CATH45__2019-08-22__09-09-51.jpg","Human",0.966
"CATH45__2019-08-22__09-09-51.jpg","Human",0.802
"CATH45__2019-08-22__09-09-51.jpg","Human",0.506
"CATH45__2019-08-22__09-09-51.jpg","Animal",0.275
"CATH45__2019-08-22__09-09-55.jpg","Human",0.998
"CATH45__2019-08-22__09-09-55.jpg","Human",0.996
"CATH45__2019-08-22__09-09-59.jpg","Human",0.998
"CATH45__2019-08-22__09-09-59.jpg","Human",0.997
"CATH45__2019-08-22__09-10-01.jpg","Human",0.998
"CATH45__2019-08-22__09-10-03.jpg","Human",0.999
"CATH45__2019-08-22__09-10-04.jpg","Human",0.998
"CATH45__2019-08-22__09-10-05.jpg","Human",0.998
"CATH45__2019-08-22__09-10-07.jpg","Human",0.987
"CATH45__2019-08-22__09-10-08_1.jpg","Blank",0
"CATH45__2019-08-22__09-10-08_1.jpg","Blank",0
"CATH45__2019-08-22__09-10-08_2.jpg","Blank",0
"CATH45__2019-08-22__09-10-08_2.jpg","Blank",0
"CATH45__2019-08-22__09-10-10.jpg","Blank",0
"CATH45__2019-08-22__09-10-10.jpg","Blank",0
"CATH45__2019-08-22__09-10-12.jpg","Blank",0
"CATH45__2019-08-22__09-10-12.jpg","Blank",0
"CATH45__2019-08-22__09-10-13.jpg","Blank",0
"CATH45__2019-08-22__09-10-13.jpg","Blank",0
"CATH45__2019-08-22__09-10-15.jpg","Blank",0
"CATH45__2019-08-22__09-10-15.jpg","Blank",0
"CATH45__2019-08-22__09-10-33.jpg","Blank",0
"CATH45__2019-08-22__09-10-33.jpg","Blank",0
"CATH45__2019-08-22__09-11-12.jpg","Blank",0
"CATH45__2019-08-22__09-11-12.jpg","Blank",0
"CATH45__2019-08-22__09-11-22.jpg","Human",0.998
"CATH45__2019-08-22__09-11-24.jpg","Human",0.998
"CATH45__2019-08-22__09-11-26.jpg","Human",0.999
"CATH45__2019-08-22__09-11-27.jpg","Human",0.998
"CATH45__2019-08-22__09-11-28.jpg","Animal",0.709
"CATH45__2019-08-22__09-11-28.jpg","Human",0.665
"CATH45__2019-08-22__09-12-04.jpg","Human",0.999
"CATH45__2019-08-22__09-12-07.jpg","Human",0.998
"CATH45__2019-08-22__09-12-08.jpg","Human",0.999
"CATH45__2019-08-22__09-12-08.jpg","Human",0.426
"CATH45__2019-08-22__09-12-09.jpg","Animal",0.408
"CATH45__2019-08-22__12-00-00.jpg","Blank",0
"CATH45__2019-08-22__12-00-00.jpg","Blank",0
"CATH45__2019-08-22__12-33-44.jpg","Animal",0.983
"CATH45__2019-08-23__11-45-40.jpg","Animal",0.999
"CATH45__2019-08-23__11-45-41.jpg","Animal",0.998
"CATH45__2019-08-23__12-00-00.jpg","Blank",0
"CATH45__2019-08-23__12-00-00.jpg","Blank",0
"CATH45__2019-08-24__12-00-00.jpg","Blank",0
"CATH45__2019-08-24__12-00-00.jpg","Blank",0
"CATH45__2019-08-25__12-00-00.jpg","Animal",0.584
"CATH45__2019-08-26__12-00-00.jpg","Blank",0
"CATH45__2019-08-26__12-00-00.jpg","Blank",0
"CATH45__2019-08-26__20-27-50.jpg","Blank",0
"CATH45__2019-08-26__20-27-50.jpg","Blank",0
"CATH45__2019-08-26__20-27-51.jpg","Animal",0.999
"CATH45__2019-08-26__20-27-53.jpg","Animal",0.999
"CATH45__2019-08-26__20-27-59.jpg","Animal",0.999
"CATH45__2019-08-26__20-28-00.jpg","Animal",0.999
"CATH45__2019-08-26__20-28-01.jpg","Animal",0.999
"CATH45__2019-08-26__20-28-02.jpg","Animal",0.999
"CATH45__2019-08-26__20-28-04.jpg","Animal",0.999
"CATH45__2019-08-26__20-28-05.jpg","Animal",0.998
"CATH45__2019-08-26__20-28-06.jpg","Blank",0
"CATH45__2019-08-26__20-28-06.jpg","Blank",0
"CATH45__2019-08-26__20-28-43.jpg","Animal",0.997
"CATH45__2019-08-26__20-28-44.jpg","Animal",0.999
"CATH45__2019-08-26__20-28-45.jpg","Animal",0.999
"CATH45__2019-08-26__20-28-47.jpg","Animal",0.999
"CATH45__2019-08-26__20-28-53.jpg","Animal",0.999
"CATH45__2019-08-26__20-28-55.jpg","Animal",0.999
"CATH45__2019-08-26__20-28-56.jpg","Blank",0
"CATH45__2019-08-26__20-28-56.jpg","Blank",0
"CATH45__2019-08-26__20-29-27.jpg","Animal",0.995
"CATH45__2019-08-26__20-29-27.jpg","Animal",0.162
"CATH45__2019-08-26__20-29-28.jpg","Animal",0.999
"CATH45__2019-08-26__20-29-29.jpg","Animal",0.999
"CATH45__2019-08-26__20-29-45.jpg","Animal",0.999
"CATH45__2019-08-26__20-29-47.jpg","Animal",0.999
"CATH45__2019-08-26__20-29-48.jpg","Animal",0.999
"CATH45__2019-08-26__20-29-49.jpg","Animal",0.999
"CATH45__2019-08-26__20-29-50.jpg","Blank",0
"CATH45__2019-08-26__20-29-50.jpg","Blank",0
"CATH45__2019-08-26__20-30-02.jpg","Animal",0.992
"CATH45__2019-08-26__20-30-03.jpg","Animal",0.999
"CATH45__2019-08-26__20-30-05.jpg","Animal",0.999
"CATH45__2019-08-26__20-30-06.jpg","Animal",0.999
"CATH45__2019-08-26__20-30-08.jpg","Animal",0.999
"CATH45__2019-08-26__20-30-10.jpg","Animal",0.999
"CATH45__2019-08-26__20-30-11.jpg","Animal",0.999
"CATH45__2019-08-26__20-30-13.jpg","Animal",0.993
"CATH45__2019-08-26__20-30-15.jpg","Blank",0
"CATH45__2019-08-26__20-30-15.jpg","Blank",0
"CATH45__2019-08-27__12-00-00.jpg","Blank",0
"CATH45__2019-08-27__12-00-00.jpg","Blank",0
"CATH45__2019-08-28__12-00-00.jpg","Blank",0
"CATH45__2019-08-28__12-00-00.jpg","Blank",0
"CATH45__2019-08-29__04-31-17.jpg","Blank",0
"CATH45__2019-08-29__04-31-17.jpg","Blank",0
"CATH45__2019-08-29__12-00-00.jpg","Blank",0
"CATH45__2019-08-29__12-00-00.jpg","Blank",0
"CATH45__2019-08-30__12-00-00.jpg","Animal",0.128
"CATH45__2019-08-30__12-00-00.jpg","Animal",0.101
"CATH45__2019-08-31__12-00-00.jpg","Animal",0.108
"CATH45__2019-09-01__12-00-00.jpg","Animal",0.19
"CATH45__2019-09-01__12-00-00.jpg","Animal",0.12
"CATH45__2019-09-02__12-00-00.jpg","Blank",0
"CATH45__2019-09-02__12-00-00.jpg","Blank",0
"CATH45__2019-09-02__21-27-23.jpg","Blank",0
"CATH45__2019-09-02__21-27-23.jpg","Blank",0
"CATH45__2019-09-03__12-00-00.jpg","Blank",0
"CATH45__2019-09-03__12-00-00.jpg","Blank",0
"CATH45__2019-09-04__12-00-00.jpg","Blank",0
"CATH45__2019-09-04__12-00-00.jpg","Blank",0
"CATH45__2019-09-05__12-00-00.jpg","Blank",0
"CATH45__2019-09-05__12-00-00.jpg","Blank",0
"CATH45__2019-09-06__12-00-00.jpg","Blank",0
"CATH45__2019-09-06__12-00-00.jpg","Blank",0
"CATH45__2019-09-07__06-58-09.jpg","Animal",0.978
"CATH45__2019-09-07__06-58-11.jpg","Animal",0.987
"CATH45__2019-09-07__06-58-11.jpg","Animal",0.356
"CATH45__2019-09-07__06-58-11.jpg","Animal",0.116
"CATH45__2019-09-07__06-58-12.jpg","Animal",0.997
"CATH45__2019-09-07__06-58-13.jpg","Animal",0.996
"CATH45__2019-09-07__06-58-13.jpg","Animal",0.542
"CATH45__2019-09-07__06-58-13.jpg","Animal",0.191
"CATH45__2019-09-07__06-58-15.jpg","Animal",0.999
"CATH45__2019-09-07__06-58-16.jpg","Animal",0.998
"CATH45__2019-09-07__06-58-16.jpg","Animal",0.101
"CATH45__2019-09-07__06-58-18.jpg","Animal",0.996
"CATH45__2019-09-07__06-58-19.jpg","Animal",0.994
"CATH45__2019-09-07__06-58-19.jpg","Animal",0.67
