"file","cat","conf"
"CATH21__2019-07-04__14-48-51.jpg","Human",0.999
"CATH21__2019-07-04__14-48-53.jpg","Human",0.999
"CATH21__2019-07-04__14-48-54.jpg","Human",0.999
"CATH21__2019-07-04__14-48-55.jpg","Human",0.999
"CATH21__2019-07-04__14-48-56.jpg","Human",0.999
"CATH21__2019-07-04__14-48-56.jpg","Human",0.321
"CATH21__2019-07-04__14-48-57.jpg","Human",0.997
"CATH21__2019-07-04__14-48-57.jpg","Human",0.916
"CATH21__2019-07-04__14-48-57.jpg","Human",0.693
"CATH21__2019-07-04__14-48-57.jpg","Human",0.141
"CATH21__2019-07-04__14-48-59.jpg","Blank",0
"CATH21__2019-07-04__14-48-59.jpg","Blank",0
"CATH21__2019-07-04__14-51-30.jpg","Human",0.999
"CATH21__2019-07-04__14-51-31.jpg","Human",0.999
"CATH21__2019-07-04__14-51-33.jpg","Human",0.999
"CATH21__2019-07-04__14-51-34.jpg","Human",0.998
"CATH21__2019-07-04__15-16-51.jpg","Human",0.999
"CATH21__2019-07-04__15-16-52.jpg","Human",0.998
"CATH21__2019-07-04__15-16-53.jpg","Human",0.999
"CATH21__2019-07-04__15-16-55.jpg","Human",0.999
"CATH21__2019-07-04__15-16-57.jpg","Human",0.919
"CATH21__2019-07-04__17-30-43.jpg","Human",0.999
"CATH21__2019-07-04__17-30-44.jpg","Human",0.999
"CATH21__2019-07-04__17-30-44.jpg","Human",0.305
"CATH21__2019-07-04__17-30-45.jpg","Human",0.999
"CATH21__2019-07-04__17-30-47.jpg","Human",0.999
"CATH21__2019-07-04__17-30-47.jpg","Human",0.999
"CATH21__2019-07-04__17-30-47.jpg","Human",0.177
"CATH21__2019-07-04__17-30-49.jpg","Human",0.999
"CATH21__2019-07-04__17-30-50.jpg","Human",0.998
"CATH21__2019-07-04__17-30-50.jpg","Human",0.201
"CATH21__2019-07-04__21-28-44.jpg","Blank",0
"CATH21__2019-07-04__21-28-44.jpg","Blank",0
"CATH21__2019-07-04__21-28-47.jpg","Animal",0.107
"CATH21__2019-07-05__07-42-14.jpg","Animal",0.999
"CATH21__2019-07-05__12-00-00.jpg","Blank",0
"CATH21__2019-07-05__12-00-00.jpg","Blank",0
"CATH21__2019-07-06__07-48-47.jpg","Animal",0.999
"CATH21__2019-07-06__07-48-48.jpg","Animal",0.999
"CATH21__2019-07-06__07-48-50.jpg","Animal",0.999
"CATH21__2019-07-06__07-48-51.jpg","Animal",0.999
"CATH21__2019-07-06__07-48-53.jpg","Animal",0.998
"CATH21__2019-07-06__07-48-54.jpg","Blank",0
"CATH21__2019-07-06__07-48-54.jpg","Blank",0
"CATH21__2019-07-06__07-49-28.jpg","Animal",0.998
"CATH21__2019-07-06__07-49-29.jpg","Animal",0.992
"CATH21__2019-07-06__07-49-33.jpg","Animal",0.999
"CATH21__2019-07-06__07-49-34.jpg","Animal",0.999
"CATH21__2019-07-06__07-49-36.jpg","Animal",0.996
"CATH21__2019-07-06__07-49-37.jpg","Blank",0
"CATH21__2019-07-06__07-49-37.jpg","Blank",0
"CATH21__2019-07-06__07-49-40.jpg","Animal",0.995
"CATH21__2019-07-06__07-49-41.jpg","Animal",0.999
"CATH21__2019-07-06__07-49-42.jpg","Animal",0.999
"CATH21__2019-07-06__07-49-43.jpg","Animal",0.996
"CATH21__2019-07-06__07-49-50.jpg","Animal",0.997
"CATH21__2019-07-06__07-49-51.jpg","Animal",0.928
"CATH21__2019-07-06__07-49-51.jpg","Animal",0.178
"CATH21__2019-07-06__07-49-53.jpg","Animal",0.972
"CATH21__2019-07-06__07-49-53.jpg","Animal",0.677
"CATH21__2019-07-06__07-49-53.jpg","Animal",0.202
"CATH21__2019-07-06__07-49-53.jpg","Animal",0.11
"CATH21__2019-07-06__07-49-54.jpg","Animal",0.999
"CATH21__2019-07-06__07-49-56.jpg","Animal",0.998
"CATH21__2019-07-06__07-49-57.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-00.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-02.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-03.jpg","Animal",0.998
"CATH21__2019-07-06__07-50-03.jpg","Animal",0.997
"CATH21__2019-07-06__07-50-05.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-05.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-07.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-07.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-08.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-08.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-09.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-09.jpg","Animal",0.998
"CATH21__2019-07-06__07-50-10.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-10.jpg","Animal",0.998
"CATH21__2019-07-06__07-50-12.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-12.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-13.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-13.jpg","Animal",0.998
"CATH21__2019-07-06__07-50-14.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-14.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-15.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-15.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-17.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-17.jpg","Animal",0.998
"CATH21__2019-07-06__07-50-18.jpg","Animal",0.999
"CATH21__2019-07-06__07-50-18.jpg","Animal",0.99
