"file","cat","conf"
"CATH40__2019-08-21__10-22-32.jpg","Human",0.913
"CATH40__2019-08-21__10-22-32.jpg","Animal",0.369
"CATH40__2019-08-21__10-22-32.jpg","Human",0.252
"CATH40__2019-08-21__10-22-46.jpg","Human",0.998
"CATH40__2019-08-21__10-22-46.jpg","Animal",0.119
"CATH40__2019-08-21__10-22-47.jpg","Human",0.999
"CATH40__2019-08-21__10-22-48.jpg","Human",0.997
"CATH40__2019-08-21__10-22-49.jpg","Blank",0
"CATH40__2019-08-21__10-22-49.jpg","Blank",0
"CATH40__2019-08-21__10-22-53.jpg","Human",0.998
"CATH40__2019-08-21__10-22-54.jpg","Human",0.707
"CATH40__2019-08-21__10-22-54.jpg","Animal",0.123
"CATH40__2019-08-21__10-22-55.jpg","Human",0.889
"CATH40__2019-08-21__10-22-55.jpg","Human",0.814
"CATH40__2019-08-21__10-22-55.jpg","Vehicle",0.604
"CATH40__2019-08-21__10-22-55.jpg","Human",0.113
"CATH40__2019-08-21__10-22-57.jpg","Human",0.868
"CATH40__2019-08-21__10-22-57.jpg","Human",0.726
"CATH40__2019-08-21__10-22-57.jpg","Animal",0.578
"CATH40__2019-08-21__10-22-57.jpg","Human",0.219
"CATH40__2019-08-21__10-22-57.jpg","Vehicle",0.103
"CATH40__2019-08-21__10-22-59.jpg","Human",0.999
"CATH40__2019-08-21__10-22-59.jpg","Animal",0.334
"CATH40__2019-08-21__10-23-01.jpg","Blank",0
"CATH40__2019-08-21__10-23-01.jpg","Blank",0
"CATH40__2019-08-21__12-00-00.jpg","Blank",0
"CATH40__2019-08-21__12-00-00.jpg","Blank",0
"CATH40__2019-08-22__12-00-00.jpg","Animal",0.247
"CATH40__2019-08-23__12-00-00.jpg","Blank",0
"CATH40__2019-08-23__12-00-00.jpg","Blank",0
"CATH40__2019-08-24__12-00-00.jpg","Animal",0.115
"CATH40__2019-08-25__12-00-00.jpg","Blank",0
"CATH40__2019-08-25__12-00-00.jpg","Blank",0
"CATH40__2019-08-26__12-00-00.jpg","Blank",0
"CATH40__2019-08-26__12-00-00.jpg","Blank",0
"CATH40__2019-08-27__12-00-00.jpg","Blank",0
"CATH40__2019-08-27__12-00-00.jpg","Blank",0
"CATH40__2019-08-28__12-00-00.jpg","Blank",0
"CATH40__2019-08-28__12-00-00.jpg","Blank",0
"CATH40__2019-08-29__12-00-00.jpg","Blank",0
"CATH40__2019-08-29__12-00-00.jpg","Blank",0
"CATH40__2019-08-30__12-00-00.jpg","Blank",0
"CATH40__2019-08-30__12-00-00.jpg","Blank",0
"CATH40__2019-08-31__12-00-00.jpg","Blank",0
"CATH40__2019-08-31__12-00-00.jpg","Blank",0
"CATH40__2019-09-01__12-00-00.jpg","Blank",0
"CATH40__2019-09-01__12-00-00.jpg","Blank",0
"CATH40__2019-09-02__12-00-00.jpg","Blank",0
"CATH40__2019-09-02__12-00-00.jpg","Blank",0
"CATH40__2019-09-03__12-00-00.jpg","Blank",0
"CATH40__2019-09-03__12-00-00.jpg","Blank",0
"CATH40__2019-09-04__12-00-00.jpg","Blank",0
"CATH40__2019-09-04__12-00-00.jpg","Blank",0
"CATH40__2019-09-05__12-00-00.jpg","Blank",0
"CATH40__2019-09-05__12-00-00.jpg","Blank",0
"CATH40__2019-09-06__12-00-00.jpg","Animal",0.782
"CATH40__2019-09-06__12-00-00.jpg","Animal",0.162
"CATH40__2019-09-07__12-00-00.jpg","Animal",0.106
"CATH40__2019-09-08__12-00-00.jpg","Blank",0
"CATH40__2019-09-08__12-00-00.jpg","Blank",0
"CATH40__2019-09-09__12-00-00.jpg","Blank",0
"CATH40__2019-09-09__12-00-00.jpg","Blank",0
"CATH40__2019-09-10__12-00-00.jpg","Blank",0
"CATH40__2019-09-10__12-00-00.jpg","Blank",0
"CATH40__2019-09-11__02-10-36.jpg","Animal",0.966
"CATH40__2019-09-11__02-10-36.jpg","Animal",0.324
"CATH40__2019-09-11__12-00-00.jpg","Animal",0.172
"CATH40__2019-09-12__12-00-00.jpg","Blank",0
"CATH40__2019-09-12__12-00-00.jpg","Blank",0
"CATH40__2019-09-13__12-00-00.jpg","Blank",0
"CATH40__2019-09-13__12-00-00.jpg","Blank",0
"CATH40__2019-09-14__12-00-00.jpg","Animal",0.39
"CATH40__2019-09-14__12-00-00.jpg","Animal",0.109
"CATH40__2019-09-15__12-00-00.jpg","Blank",0
"CATH40__2019-09-15__12-00-00.jpg","Blank",0
"CATH40__2019-09-16__12-00-00.jpg","Blank",0
"CATH40__2019-09-16__12-00-00.jpg","Blank",0
"CATH40__2019-09-17__12-00-00.jpg","Blank",0
"CATH40__2019-09-17__12-00-00.jpg","Blank",0
"CATH40__2019-09-18__12-00-00.jpg","Blank",0
"CATH40__2019-09-18__12-00-00.jpg","Blank",0
"CATH40__2019-09-19__12-00-00.jpg","Blank",0
"CATH40__2019-09-19__12-00-00.jpg","Blank",0
"CATH40__2019-09-20__12-00-00.jpg","Animal",0.105
"CATH40__2019-09-21__12-00-00.jpg","Blank",0
"CATH40__2019-09-21__12-00-00.jpg","Blank",0
"CATH40__2019-09-22__12-00-00.jpg","Blank",0
"CATH40__2019-09-22__12-00-00.jpg","Blank",0
"CATH40__2019-09-23__12-00-00.jpg","Blank",0
"CATH40__2019-09-23__12-00-00.jpg","Blank",0
"CATH40__2019-09-24__12-00-00.jpg","Blank",0
"CATH40__2019-09-24__12-00-00.jpg","Blank",0
"CATH40__2019-09-25__12-00-00.jpg","Blank",0
"CATH40__2019-09-25__12-00-00.jpg","Blank",0
"CATH40__2019-09-26__12-00-00.jpg","Blank",0
"CATH40__2019-09-26__12-00-00.jpg","Blank",0
"CATH40__2019-09-27__12-00-00.jpg","Blank",0
"CATH40__2019-09-27__12-00-00.jpg","Blank",0
"CATH40__2019-09-28__12-00-00.jpg","Blank",0
"CATH40__2019-09-28__12-00-00.jpg","Blank",0
"CATH40__2019-09-29__12-00-00.jpg","Blank",0
"CATH40__2019-09-29__12-00-00.jpg","Blank",0
"CATH40__2019-09-30__12-00-00.jpg","Blank",0
"CATH40__2019-09-30__12-00-00.jpg","Blank",0
"CATH40__2019-10-01__12-00-00.jpg","Blank",0
"CATH40__2019-10-01__12-00-00.jpg","Blank",0
"CATH40__2019-10-02__07-19-46.jpg","Blank",0
"CATH40__2019-10-02__07-19-46.jpg","Blank",0
"CATH40__2019-10-02__09-10-21.jpg","Animal",0.999
"CATH40__2019-10-02__09-10-22.jpg","Animal",0.999
"CATH40__2019-10-02__09-10-22.jpg","Animal",0.625
"CATH40__2019-10-02__09-10-22.jpg","Animal",0.391
"CATH40__2019-10-02__09-10-22.jpg","Animal",0.253
"CATH40__2019-10-02__09-10-22.jpg","Animal",0.173
"CATH40__2019-10-02__09-10-22.jpg","Animal",0.145
"CATH40__2019-10-02__09-10-22.jpg","Animal",0.135
"CATH40__2019-10-02__09-10-24.jpg","Animal",0.998
"CATH40__2019-10-02__09-10-24.jpg","Animal",0.998
"CATH40__2019-10-02__09-10-25.jpg","Animal",0.999
"CATH40__2019-10-02__09-10-43.jpg","Animal",0.999
"CATH40__2019-10-02__09-10-43.jpg","Animal",0.999
"CATH40__2019-10-02__09-10-43.jpg","Animal",0.999
"CATH40__2019-10-02__09-10-44.jpg","Animal",0.999
"CATH40__2019-10-02__09-10-44.jpg","Animal",0.999
"CATH40__2019-10-02__09-10-44.jpg","Animal",0.995
"CATH40__2019-10-02__09-10-44.jpg","Animal",0.984
"CATH40__2019-10-02__09-10-46.jpg","Animal",0.999
"CATH40__2019-10-02__09-10-46.jpg","Animal",0.999
"CATH40__2019-10-02__09-10-46.jpg","Animal",0.998
"CATH40__2019-10-02__09-10-46.jpg","Animal",0.933
"CATH40__2019-10-02__09-10-46.jpg","Animal",0.79
"CATH40__2019-10-02__09-10-46.jpg","Animal",0.658
"CATH40__2019-10-02__09-10-46.jpg","Animal",0.472
"CATH40__2019-10-02__09-10-46.jpg","Animal",0.129
"CATH40__2019-10-02__09-10-48.jpg","Animal",0.999
"CATH40__2019-10-02__09-10-48.jpg","Animal",0.997
"CATH40__2019-10-02__09-10-48.jpg","Animal",0.997
"CATH40__2019-10-02__09-10-48.jpg","Animal",0.997
"CATH40__2019-10-02__09-10-48.jpg","Animal",0.257
"CATH40__2019-10-02__09-10-50.jpg","Animal",0.998
"CATH40__2019-10-02__09-10-50.jpg","Animal",0.998
"CATH40__2019-10-02__09-10-50.jpg","Animal",0.998
"CATH40__2019-10-02__09-10-50.jpg","Animal",0.998
"CATH40__2019-10-02__09-10-52.jpg","Animal",0.999
"CATH40__2019-10-02__09-10-52.jpg","Animal",0.988
"CATH40__2019-10-02__09-10-52.jpg","Animal",0.969
"CATH40__2019-10-02__09-10-52.jpg","Animal",0.969
"CATH40__2019-10-02__09-10-52.jpg","Animal",0.951
"CATH40__2019-10-02__09-10-52.jpg","Animal",0.473
"CATH40__2019-10-02__09-10-52.jpg","Animal",0.108
"CATH40__2019-10-02__09-10-53.jpg","Animal",0.999
"CATH40__2019-10-02__09-10-53.jpg","Animal",0.998
"CATH40__2019-10-02__09-10-53.jpg","Animal",0.991
"CATH40__2019-10-02__09-10-53.jpg","Animal",0.984
"CATH40__2019-10-02__09-10-53.jpg","Animal",0.926
"CATH40__2019-10-02__09-10-53.jpg","Animal",0.103
"CATH40__2019-10-02__09-10-55.jpg","Animal",0.998
"CATH40__2019-10-02__09-10-55.jpg","Animal",0.997
"CATH40__2019-10-02__09-10-55.jpg","Animal",0.994
"CATH40__2019-10-02__09-10-55.jpg","Animal",0.867
"CATH40__2019-10-02__09-10-55.jpg","Animal",0.865
"CATH40__2019-10-02__09-10-56.jpg","Animal",0.999
"CATH40__2019-10-02__09-10-56.jpg","Animal",0.999
"CATH40__2019-10-02__09-10-56.jpg","Animal",0.996
"CATH40__2019-10-02__09-10-57.jpg","Animal",0.999
"CATH40__2019-10-02__09-10-57.jpg","Animal",0.996
"CATH40__2019-10-02__09-10-57.jpg","Animal",0.995
"CATH40__2019-10-02__09-10-59.jpg","Animal",0.999
"CATH40__2019-10-02__09-10-59.jpg","Animal",0.201
"CATH40__2019-10-02__09-11-01.jpg","Animal",0.999
"CATH40__2019-10-02__09-11-01.jpg","Animal",0.998
"CATH40__2019-10-02__09-11-02.jpg","Animal",0.999
"CATH40__2019-10-02__09-11-05.jpg","Blank",0
"CATH40__2019-10-02__09-11-05.jpg","Blank",0
"CATH40__2019-10-02__09-11-07.jpg","Blank",0
"CATH40__2019-10-02__09-11-07.jpg","Blank",0
"CATH40__2019-10-02__09-11-09.jpg","Blank",0
"CATH40__2019-10-02__09-11-09.jpg","Blank",0
"CATH40__2019-10-02__12-00-00.jpg","Blank",0
"CATH40__2019-10-02__12-00-00.jpg","Blank",0
"CATH40__2019-10-03__12-00-00.jpg","Blank",0
"CATH40__2019-10-03__12-00-00.jpg","Blank",0
"CATH40__2019-10-04__12-00-00.jpg","Blank",0
"CATH40__2019-10-04__12-00-00.jpg","Blank",0
"CATH40__2019-10-05__12-00-00.jpg","Blank",0
"CATH40__2019-10-05__12-00-00.jpg","Blank",0
"CATH40__2019-10-06__12-00-00.jpg","Blank",0
"CATH40__2019-10-06__12-00-00.jpg","Blank",0
"CATH40__2019-10-07__12-00-00.jpg","Blank",0
"CATH40__2019-10-07__12-00-00.jpg","Blank",0
"CATH40__2019-10-08__12-00-00.jpg","Blank",0
"CATH40__2019-10-08__12-00-00.jpg","Blank",0
"CATH40__2019-10-09__12-00-00.jpg","Animal",0.866
"CATH40__2019-10-10__12-00-00.jpg","Animal",0.81
"CATH40__2019-10-11__05-49-01.jpg","Animal",0.997
"CATH40__2019-10-11__05-49-03.jpg","Blank",0
"CATH40__2019-10-11__05-49-03.jpg","Blank",0
"CATH40__2019-10-11__12-00-00.jpg","Blank",0
"CATH40__2019-10-11__12-00-00.jpg","Blank",0
"CATH40__2019-10-12__12-00-00.jpg","Blank",0
"CATH40__2019-10-12__12-00-00.jpg","Blank",0
"CATH40__2019-10-13__12-00-00.jpg","Blank",0
"CATH40__2019-10-13__12-00-00.jpg","Blank",0
"CATH40__2019-10-14__12-00-00.jpg","Animal",0.317
"CATH40__2019-10-15__12-00-00.jpg","Animal",0.373
"CATH40__2019-10-15__12-00-00.jpg","Animal",0.153
"CATH40__2019-10-16__12-00-00.jpg","Blank",0
"CATH40__2019-10-16__12-00-00.jpg","Blank",0
"CATH40__2019-10-17__12-00-00.jpg","Animal",0.348
"CATH40__2019-10-17__12-00-00.jpg","Animal",0.101
