"file","cat","conf"
"CATH26__2019-10-23__23-48-19(2).JPG","Animal",0.999
"CATH26__2019-10-23__23-48-21(3).JPG","Animal",0.999
"CATH26__2019-10-23__23-48-22(4).JPG","Animal",0.999
"CATH26__2019-10-23__23-48-24(5).JPG","Blank",0
"CATH26__2019-10-23__23-48-24(5).JPG","Blank",0
"CATH26__2019-10-23__23-48-26(6).JPG","Blank",0
"CATH26__2019-10-23__23-48-26(6).JPG","Blank",0
"CATH26__2019-10-24__12-00-00(1).JPG","Blank",0
"CATH26__2019-10-24__12-00-00(1).JPG","Blank",0
"CATH26__2019-10-25__12-00-00(1).JPG","Blank",0
"CATH26__2019-10-25__12-00-00(1).JPG","Blank",0
"CATH26__2019-10-26__12-00-00(1).JPG","Blank",0
"CATH26__2019-10-26__12-00-00(1).JPG","Blank",0
"CATH26__2019-10-27__00-36-51(1).JPG","Animal",0.997
"CATH26__2019-10-27__00-36-52(2).JPG","Animal",0.999
"CATH26__2019-10-27__00-36-55(3).JPG","Animal",0.999
"CATH26__2019-10-27__00-36-57(4).JPG","Animal",0.999
"CATH26__2019-10-27__00-36-59(5).JPG","Animal",0.998
"CATH26__2019-10-27__00-37-01(1).JPG","Animal",0.997
"CATH26__2019-10-27__12-00-00(1).JPG","Blank",0
"CATH26__2019-10-27__12-00-00(1).JPG","Blank",0
"CATH26__2019-10-28__12-00-00(1).JPG","Blank",0
"CATH26__2019-10-28__12-00-00(1).JPG","Blank",0
"CATH26__2019-10-29__12-00-00(1).JPG","Blank",0
"CATH26__2019-10-29__12-00-00(1).JPG","Blank",0
"CATH26__2019-10-30__12-00-00(1).JPG","Blank",0
"CATH26__2019-10-30__12-00-00(1).JPG","Blank",0
"CATH26__2019-10-31__12-00-00(1).JPG","Blank",0
"CATH26__2019-10-31__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-01__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-01__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-02__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-02__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-03__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-03__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-04__02-36-17(1).JPG","Animal",0.841
"CATH26__2019-11-04__02-36-17(1).JPG","Human",0.288
"CATH26__2019-11-04__02-36-18(2).JPG","Animal",0.999
"CATH26__2019-11-04__02-36-20(3).JPG","Animal",0.999
"CATH26__2019-11-04__02-36-21(4).JPG","Animal",0.999
"CATH26__2019-11-04__02-36-23(5).JPG","Animal",0.999
"CATH26__2019-11-04__02-36-25(6).JPG","Animal",0.999
"CATH26__2019-11-04__02-36-27(7).JPG","Animal",0.999
"CATH26__2019-11-04__02-36-29(8).JPG","Animal",0.999
"CATH26__2019-11-04__02-36-30(9).JPG","Animal",0.999
"CATH26__2019-11-04__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-04__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-04__17-53-08(1).JPG","Animal",0.995
"CATH26__2019-11-04__17-53-10(2).JPG","Animal",0.999
"CATH26__2019-11-04__17-53-11(3).JPG","Animal",0.999
"CATH26__2019-11-04__17-53-12(4).JPG","Animal",0.999
"CATH26__2019-11-04__17-53-14(5).JPG","Animal",0.999
"CATH26__2019-11-04__17-53-15(6).JPG","Animal",0.999
"CATH26__2019-11-04__17-53-17(7).JPG","Animal",0.999
"CATH26__2019-11-04__17-53-17(8).JPG","Animal",0.999
"CATH26__2019-11-04__17-53-21(9).JPG","Animal",0.999
"CATH26__2019-11-04__17-53-23(10).JPG","Animal",0.999
"CATH26__2019-11-04__17-53-24(11).JPG","Animal",0.999
"CATH26__2019-11-05__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-05__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-05__18-29-28(1).JPG","Animal",0.999
"CATH26__2019-11-05__18-29-29(2).JPG","Animal",0.999
"CATH26__2019-11-05__18-29-32(3).JPG","Animal",0.999
"CATH26__2019-11-05__18-29-32(3).JPG","Animal",0.12
"CATH26__2019-11-05__18-29-34(4).JPG","Animal",0.999
"CATH26__2019-11-05__18-29-35(5).JPG","Animal",0.999
"CATH26__2019-11-05__18-29-38(6).JPG","Animal",0.999
"CATH26__2019-11-05__18-29-41(7).JPG","Animal",0.999
"CATH26__2019-11-05__18-29-43(8).JPG","Animal",0.999
"CATH26__2019-11-05__18-29-44(9).JPG","Animal",0.999
"CATH26__2019-11-05__18-29-45(10).JPG","Animal",0.999
"CATH26__2019-11-05__18-29-47(11).JPG","Animal",0.999
"CATH26__2019-11-05__18-29-48(12).JPG","Blank",0
"CATH26__2019-11-05__18-29-48(12).JPG","Blank",0
"CATH26__2019-11-05__18-29-50(13).JPG","Blank",0
"CATH26__2019-11-05__18-29-50(13).JPG","Blank",0
"CATH26__2019-11-06__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-06__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-06__21-14-03(1).JPG","Animal",0.999
"CATH26__2019-11-06__21-14-04(2).JPG","Animal",0.999
"CATH26__2019-11-06__21-14-05(3).JPG","Animal",0.999
"CATH26__2019-11-06__21-14-07(4).JPG","Animal",0.999
"CATH26__2019-11-06__21-14-09(5).JPG","Animal",0.999
"CATH26__2019-11-06__21-14-22(6).JPG","Animal",0.999
"CATH26__2019-11-06__21-14-24(7).JPG","Animal",0.999
"CATH26__2019-11-06__21-14-26(8).JPG","Animal",0.999
"CATH26__2019-11-06__21-14-27(9).JPG","Animal",0.999
"CATH26__2019-11-06__21-14-28(10).JPG","Blank",0
"CATH26__2019-11-06__21-14-28(10).JPG","Blank",0
"CATH26__2019-11-07__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-07__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-07__15-02-32(1).JPG","Animal",0.999
"CATH26__2019-11-07__15-02-33(2).JPG","Animal",0.999
"CATH26__2019-11-07__15-02-34(3).JPG","Animal",0.999
"CATH26__2019-11-07__15-02-36(4).JPG","Animal",0.999
"CATH26__2019-11-07__15-02-38(5).JPG","Animal",0.999
"CATH26__2019-11-07__15-02-40(6).JPG","Animal",0.999
"CATH26__2019-11-07__15-02-41(7).JPG","Animal",0.999
"CATH26__2019-11-07__15-02-41(7).JPG","Animal",0.569
"CATH26__2019-11-07__15-02-42(8).JPG","Animal",0.999
"CATH26__2019-11-07__15-02-43(9).JPG","Animal",0.999
"CATH26__2019-11-07__15-02-44(10).JPG","Animal",0.999
"CATH26__2019-11-07__15-02-46(11).JPG","Animal",0.999
"CATH26__2019-11-07__15-02-46(11).JPG","Animal",0.1
"CATH26__2019-11-07__15-02-48(12).JPG","Animal",0.898
"CATH26__2019-11-07__15-02-49(13).JPG","Blank",0
"CATH26__2019-11-07__15-02-49(13).JPG","Blank",0
"CATH26__2019-11-07__15-27-20(1).JPG","Animal",0.881
"CATH26__2019-11-07__15-27-20(1).JPG","Animal",0.198
"CATH26__2019-11-07__15-27-20(1).JPG","Animal",0.1
"CATH26__2019-11-07__15-27-28(2).JPG","Animal",0.998
"CATH26__2019-11-07__15-27-28(3).JPG","Animal",0.999
"CATH26__2019-11-07__15-27-30(4).JPG","Animal",0.999
"CATH26__2019-11-07__15-27-31(5).JPG","Animal",0.999
"CATH26__2019-11-07__15-27-32(6).JPG","Animal",0.999
"CATH26__2019-11-07__15-27-33(7).JPG","Animal",0.999
"CATH26__2019-11-07__15-27-35(8).JPG","Animal",0.999
"CATH26__2019-11-07__15-27-39(9).JPG","Animal",0.999
"CATH26__2019-11-07__15-27-41(10).JPG","Animal",0.999
"CATH26__2019-11-07__15-27-42(11).JPG","Animal",0.999
"CATH26__2019-11-07__15-27-44(12).JPG","Animal",0.999
"CATH26__2019-11-07__15-27-45(13).JPG","Animal",0.996
"CATH26__2019-11-07__15-27-46(14).JPG","Animal",0.996
"CATH26__2019-11-07__15-28-01(1).JPG","Animal",0.995
"CATH26__2019-11-07__15-28-02(2).JPG","Animal",0.995
"CATH26__2019-11-07__15-28-04(3).JPG","Animal",0.995
"CATH26__2019-11-07__15-28-16(4).JPG","Animal",0.996
"CATH26__2019-11-07__15-28-18(5).JPG","Animal",0.996
"CATH26__2019-11-07__15-28-19(6).JPG","Blank",0
"CATH26__2019-11-07__15-28-19(6).JPG","Blank",0
"CATH26__2019-11-08__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-08__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-08__22-00-46(1).JPG","Animal",0.999
"CATH26__2019-11-08__22-00-48(2).JPG","Animal",0.999
"CATH26__2019-11-08__22-00-51(3).JPG","Animal",0.999
"CATH26__2019-11-08__22-00-53(4).JPG","Animal",0.999
"CATH26__2019-11-09__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-09__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-10__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-10__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-11__09-50-16(1).JPG","Blank",0
"CATH26__2019-11-11__09-50-16(1).JPG","Blank",0
"CATH26__2019-11-11__09-50-17(2).JPG","Animal",0.999
"CATH26__2019-11-11__09-50-19(3).JPG","Animal",0.999
"CATH26__2019-11-11__09-50-20(4).JPG","Animal",0.999
"CATH26__2019-11-11__09-50-21(5).JPG","Animal",0.999
"CATH26__2019-11-11__09-50-22(6).JPG","Animal",0.999
"CATH26__2019-11-11__09-50-23(7).JPG","Animal",0.999
"CATH26__2019-11-11__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-11__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-12__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-12__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-12__23-32-54(1).JPG","Animal",0.999
"CATH26__2019-11-12__23-32-55(2).JPG","Animal",0.999
"CATH26__2019-11-12__23-32-57(3).JPG","Animal",0.999
"CATH26__2019-11-12__23-32-59(4).JPG","Animal",0.999
"CATH26__2019-11-12__23-33-01(1).JPG","Animal",0.993
"CATH26__2019-11-12__23-33-05(2).JPG","Animal",0.829
"CATH26__2019-11-12__23-33-07(3).JPG","Animal",0.999
"CATH26__2019-11-12__23-33-09(4).JPG","Animal",0.998
"CATH26__2019-11-12__23-33-10(5).JPG","Animal",0.999
"CATH26__2019-11-12__23-33-11(6).JPG","Animal",0.999
"CATH26__2019-11-12__23-33-13(7).JPG","Animal",0.999
"CATH26__2019-11-12__23-33-16(8).JPG","Animal",0.999
"CATH26__2019-11-12__23-33-17(9).JPG","Animal",0.998
"CATH26__2019-11-12__23-33-19(10).JPG","Animal",0.998
"CATH26__2019-11-12__23-33-21(11).JPG","Animal",0.998
"CATH26__2019-11-12__23-33-22(12).JPG","Animal",0.998
"CATH26__2019-11-12__23-33-24(13).JPG","Animal",0.998
"CATH26__2019-11-12__23-33-26(14).JPG","Animal",0.998
"CATH26__2019-11-12__23-33-27(15).JPG","Animal",0.984
"CATH26__2019-11-12__23-33-27(15).JPG","Animal",0.172
"CATH26__2019-11-12__23-33-29(16).JPG","Animal",0.77
"CATH26__2019-11-12__23-33-29(16).JPG","Animal",0.544
"CATH26__2019-11-12__23-33-31(17).JPG","Animal",0.997
"CATH26__2019-11-12__23-33-33(18).JPG","Animal",0.998
"CATH26__2019-11-12__23-33-36(19).JPG","Animal",0.997
"CATH26__2019-11-12__23-33-39(20).JPG","Animal",0.999
"CATH26__2019-11-12__23-33-40(21).JPG","Animal",0.999
"CATH26__2019-11-12__23-33-43(22).JPG","Animal",0.998
"CATH26__2019-11-12__23-33-46(23).JPG","Animal",0.986
"CATH26__2019-11-12__23-33-48(24).JPG","Blank",0
"CATH26__2019-11-12__23-33-48(24).JPG","Blank",0
"CATH26__2019-11-13__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-13__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-14__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-14__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-15__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-15__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-16__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-16__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-17__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-17__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-18__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-18__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-19__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-19__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-20__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-20__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-20__23-01-11(1).JPG","Animal",0.999
"CATH26__2019-11-20__23-01-11(1).JPG","Animal",0.846
"CATH26__2019-11-20__23-01-11(1).JPG","Animal",0.439
"CATH26__2019-11-20__23-01-11(1).JPG","Animal",0.218
"CATH26__2019-11-20__23-01-11(1).JPG","Animal",0.149
"CATH26__2019-11-20__23-01-13(2).JPG","Animal",0.999
"CATH26__2019-11-20__23-01-13(2).JPG","Animal",0.234
"CATH26__2019-11-20__23-01-13(2).JPG","Animal",0.22
"CATH26__2019-11-20__23-01-15(3).JPG","Animal",0.999
"CATH26__2019-11-20__23-01-16(4).JPG","Animal",0.998
"CATH26__2019-11-20__23-01-17(5).JPG","Animal",0.998
"CATH26__2019-11-20__23-01-24(6).JPG","Animal",0.951
"CATH26__2019-11-20__23-01-26(7).JPG","Animal",0.857
"CATH26__2019-11-20__23-01-26(7).JPG","Animal",0.524
"CATH26__2019-11-20__23-01-28(8).JPG","Animal",0.998
"CATH26__2019-11-20__23-01-30(9).JPG","Animal",0.999
"CATH26__2019-11-20__23-01-35(10).JPG","Animal",0.999
"CATH26__2019-11-20__23-01-37(11).JPG","Animal",0.999
"CATH26__2019-11-20__23-01-38(12).JPG","Animal",0.912
"CATH26__2019-11-20__23-01-38(12).JPG","Animal",0.743
"CATH26__2019-11-20__23-01-38(12).JPG","Animal",0.655
"CATH26__2019-11-21__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-21__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-22__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-22__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-22__23-14-39(1).JPG","Animal",0.999
"CATH26__2019-11-22__23-14-40(2).JPG","Animal",0.999
"CATH26__2019-11-22__23-14-41(3).JPG","Blank",0
"CATH26__2019-11-22__23-14-41(3).JPG","Blank",0
"CATH26__2019-11-23__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-23__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-24__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-24__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-24__22-19-39(1).JPG","Animal",0.972
"CATH26__2019-11-24__22-19-41(2).JPG","Animal",0.998
"CATH26__2019-11-24__22-19-42(3).JPG","Animal",0.994
"CATH26__2019-11-24__22-19-44(4).JPG","Animal",0.995
"CATH26__2019-11-24__22-19-46(5).JPG","Animal",0.996
"CATH26__2019-11-24__22-19-48(6).JPG","Animal",0.999
"CATH26__2019-11-24__22-19-50(7).JPG","Animal",0.812
"CATH26__2019-11-24__22-19-53(8).JPG","Animal",0.999
"CATH26__2019-11-24__22-19-56(9).JPG","Blank",0
"CATH26__2019-11-24__22-19-56(9).JPG","Blank",0
"CATH26__2019-11-25__09-14-54(1).JPG","Blank",0
"CATH26__2019-11-25__09-14-54(1).JPG","Blank",0
"CATH26__2019-11-25__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-25__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-26__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-26__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-27__07-41-12(1).JPG","Animal",0.999
"CATH26__2019-11-27__07-41-14(2).JPG","Animal",0.999
"CATH26__2019-11-27__07-41-16(3).JPG","Animal",0.757
"CATH26__2019-11-27__07-41-18(4).JPG","Animal",0.999
"CATH26__2019-11-27__07-41-21(5).JPG","Animal",0.999
"CATH26__2019-11-27__07-41-22(6).JPG","Animal",0.839
"CATH26__2019-11-27__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-27__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-28__10-57-53(1).JPG","Blank",0
"CATH26__2019-11-28__10-57-53(1).JPG","Blank",0
"CATH26__2019-11-28__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-28__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-29__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-29__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-30__12-00-00(1).JPG","Blank",0
"CATH26__2019-11-30__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-01__12-00-00(1).JPG","Human",0.577
"CATH26__2019-12-02__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-02__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-03__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-03__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-03__23-52-36(1).JPG","Blank",0
"CATH26__2019-12-03__23-52-36(1).JPG","Blank",0
"CATH26__2019-12-03__23-52-39(2).JPG","Blank",0
"CATH26__2019-12-03__23-52-39(2).JPG","Blank",0
"CATH26__2019-12-03__23-52-44(3).JPG","Blank",0
"CATH26__2019-12-03__23-52-44(3).JPG","Blank",0
"CATH26__2019-12-03__23-52-50(4).JPG","Blank",0
"CATH26__2019-12-03__23-52-50(4).JPG","Blank",0
"CATH26__2019-12-03__23-52-56(5).JPG","Blank",0
"CATH26__2019-12-03__23-52-56(5).JPG","Blank",0
"CATH26__2019-12-03__23-52-57(6).JPG","Animal",0.282
"CATH26__2019-12-03__23-52-57(6).JPG","Animal",0.24
"CATH26__2019-12-03__23-52-57(6).JPG","Animal",0.214
"CATH26__2019-12-03__23-52-59(7).JPG","Blank",0
"CATH26__2019-12-03__23-52-59(7).JPG","Blank",0
"CATH26__2019-12-03__23-53-02(1).JPG","Blank",0
"CATH26__2019-12-03__23-53-02(1).JPG","Blank",0
"CATH26__2019-12-03__23-53-04(2).JPG","Blank",0
"CATH26__2019-12-03__23-53-04(2).JPG","Blank",0
"CATH26__2019-12-03__23-53-11(3).JPG","Blank",0
"CATH26__2019-12-03__23-53-11(3).JPG","Blank",0
"CATH26__2019-12-03__23-53-28(4).JPG","Animal",0.999
"CATH26__2019-12-03__23-53-30(5).JPG","Animal",0.999
"CATH26__2019-12-03__23-53-31(6).JPG","Animal",0.999
"CATH26__2019-12-03__23-53-33(7).JPG","Animal",0.999
"CATH26__2019-12-04__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-04__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-05__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-05__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-06__12-00-00(1).JPG","Animal",0.148
"CATH26__2019-12-07__12-00-00(1).JPG","Animal",0.368
"CATH26__2019-12-08__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-08__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-09__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-09__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-10__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-10__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-10__17-25-25(1).JPG","Blank",0
"CATH26__2019-12-10__17-25-25(1).JPG","Blank",0
"CATH26__2019-12-10__17-25-28(2).JPG","Animal",0.998
"CATH26__2019-12-10__17-25-30(3).JPG","Blank",0
"CATH26__2019-12-10__17-25-30(3).JPG","Blank",0
"CATH26__2019-12-10__17-25-35(4).JPG","Blank",0
"CATH26__2019-12-10__17-25-35(4).JPG","Blank",0
"CATH26__2019-12-10__17-25-36(5).JPG","Blank",0
"CATH26__2019-12-10__17-25-36(5).JPG","Blank",0
"CATH26__2019-12-10__17-25-47(6).JPG","Blank",0
"CATH26__2019-12-10__17-25-47(6).JPG","Blank",0
"CATH26__2019-12-10__17-25-48(7).JPG","Blank",0
"CATH26__2019-12-10__17-25-48(7).JPG","Blank",0
"CATH26__2019-12-10__17-26-43(1).JPG","Animal",0.999
"CATH26__2019-12-10__17-26-45(2).JPG","Animal",0.999
"CATH26__2019-12-10__17-26-46(3).JPG","Animal",0.998
"CATH26__2019-12-10__17-26-48(4).JPG","Blank",0
"CATH26__2019-12-10__17-26-48(4).JPG","Blank",0
"CATH26__2019-12-11__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-11__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-12__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-12__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-13__12-00-00(1).JPG","Animal",0.21
"CATH26__2019-12-14__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-14__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-15__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-15__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-16__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-16__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-17__12-00-00(1).JPG","Animal",0.163
"CATH26__2019-12-18__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-18__12-00-00(1).JPG","Blank",0
"CATH26__2019-12-18__23-49-12(1).JPG","Animal",0.997
"CATH26__2019-12-18__23-49-13(2).JPG","Animal",0.999
"CATH26__2019-12-18__23-49-14(3).JPG","Animal",0.999
"CATH26__2019-12-18__23-49-16(4).JPG","Animal",0.996
