"file","cat","conf"
"CATH43__2019-08-22__13-02-08.jpg","Vehicle",0.992
"CATH43__2019-08-22__13-02-16.jpg","Blank",0
"CATH43__2019-08-22__13-02-16.jpg","Blank",0
"CATH43__2019-08-22__13-02-17.jpg","Blank",0
"CATH43__2019-08-22__13-02-17.jpg","Blank",0
"CATH43__2019-08-23__12-00-00.jpg","Blank",0
"CATH43__2019-08-23__12-00-00.jpg","Blank",0
"CATH43__2019-08-24__12-00-00.jpg","Blank",0
"CATH43__2019-08-24__12-00-00.jpg","Blank",0
"CATH43__2019-08-25__12-00-00.jpg","Blank",0
"CATH43__2019-08-25__12-00-00.jpg","Blank",0
"CATH43__2019-08-26__12-00-00.jpg","Animal",0.107
"CATH43__2019-08-27__12-00-00.jpg","Animal",0.148
"CATH43__2019-08-28__12-00-00.jpg","Blank",0
"CATH43__2019-08-28__12-00-00.jpg","Blank",0
"CATH43__2019-08-29__12-00-00.jpg","Blank",0
"CATH43__2019-08-29__12-00-00.jpg","Blank",0
"CATH43__2019-08-30__12-00-00.jpg","Animal",0.102
"CATH43__2019-08-31__12-00-00.jpg","Human",0.121
"CATH43__2019-09-01__12-00-00.jpg","Blank",0
"CATH43__2019-09-01__12-00-00.jpg","Blank",0
"CATH43__2019-09-02__12-00-00.jpg","Blank",0
"CATH43__2019-09-02__12-00-00.jpg","Blank",0
"CATH43__2019-09-02__19-17-23.jpg","Human",0.999
"CATH43__2019-09-02__19-17-25.jpg","Animal",0.999
"CATH43__2019-09-02__19-17-25.jpg","Human",0.999
"CATH43__2019-09-02__19-17-26.jpg","Animal",0.999
"CATH43__2019-09-02__19-17-27.jpg","Blank",0
"CATH43__2019-09-02__19-17-27.jpg","Blank",0
"CATH43__2019-09-03__12-00-00.jpg","Blank",0
"CATH43__2019-09-03__12-00-00.jpg","Blank",0
"CATH43__2019-09-04__12-00-00.jpg","Blank",0
"CATH43__2019-09-04__12-00-00.jpg","Blank",0
"CATH43__2019-09-05__12-00-00.jpg","Animal",0.154
"CATH43__2019-09-06__12-00-00.jpg","Blank",0
"CATH43__2019-09-06__12-00-00.jpg","Blank",0
"CATH43__2019-09-07__12-00-00.jpg","Blank",0
"CATH43__2019-09-07__12-00-00.jpg","Blank",0
"CATH43__2019-09-07__15-33-55.jpg","Human",0.999
"CATH43__2019-09-07__15-33-57.jpg","Blank",0
"CATH43__2019-09-07__15-33-57.jpg","Blank",0
"CATH43__2019-09-08__12-00-00.jpg","Blank",0
"CATH43__2019-09-08__12-00-00.jpg","Blank",0
"CATH43__2019-09-09__12-00-00.jpg","Blank",0
"CATH43__2019-09-09__12-00-00.jpg","Blank",0
"CATH43__2019-09-10__12-00-00.jpg","Blank",0
"CATH43__2019-09-10__12-00-00.jpg","Blank",0
"CATH43__2019-09-10__21-07-34.jpg","Animal",0.999
"CATH43__2019-09-10__21-08-02.jpg","Animal",0.999
"CATH43__2019-09-10__21-08-03.jpg","Animal",0.999
"CATH43__2019-09-10__21-08-05.jpg","Blank",0
"CATH43__2019-09-10__21-08-05.jpg","Blank",0
"CATH43__2019-09-11__12-00-00.jpg","Blank",0
"CATH43__2019-09-11__12-00-00.jpg","Blank",0
"CATH43__2019-09-12__12-00-00.jpg","Blank",0
"CATH43__2019-09-12__12-00-00.jpg","Blank",0
"CATH43__2019-09-13__12-00-00.jpg","Blank",0
"CATH43__2019-09-13__12-00-00.jpg","Blank",0
"CATH43__2019-09-14__12-00-00.jpg","Blank",0
"CATH43__2019-09-14__12-00-00.jpg","Blank",0
"CATH43__2019-09-15__12-00-00.jpg","Blank",0
"CATH43__2019-09-15__12-00-00.jpg","Blank",0
"CATH43__2019-09-16__12-00-00.jpg","Blank",0
"CATH43__2019-09-16__12-00-00.jpg","Blank",0
"CATH43__2019-09-17__12-00-00.jpg","Blank",0
"CATH43__2019-09-17__12-00-00.jpg","Blank",0
"CATH43__2019-09-18__12-00-00.jpg","Animal",0.378
"CATH43__2019-09-18__12-00-00.jpg","Animal",0.29
"CATH43__2019-09-19__12-00-00.jpg","Blank",0
"CATH43__2019-09-19__12-00-00.jpg","Blank",0
"CATH43__2019-09-20__12-00-00.jpg","Animal",0.168
"CATH43__2019-09-21__12-00-00.jpg","Blank",0
"CATH43__2019-09-21__12-00-00.jpg","Blank",0
"CATH43__2019-09-22__12-00-00.jpg","Blank",0
"CATH43__2019-09-22__12-00-00.jpg","Blank",0
"CATH43__2019-09-23__12-00-00.jpg","Blank",0
"CATH43__2019-09-23__12-00-00.jpg","Blank",0
"CATH43__2019-09-23__16-51-28.jpg","Animal",0.999
"CATH43__2019-09-23__16-51-30.jpg","Animal",0.999
"CATH43__2019-09-23__16-51-31.jpg","Animal",0.999
"CATH43__2019-09-23__16-51-32.jpg","Animal",0.999
"CATH43__2019-09-23__16-51-54.jpg","Animal",0.999
"CATH43__2019-09-23__16-51-55.jpg","Animal",0.999
"CATH43__2019-09-23__16-51-57.jpg","Animal",0.999
"CATH43__2019-09-23__16-51-59.jpg","Animal",0.997
"CATH43__2019-09-23__16-52-00.jpg","Animal",0.122
"CATH43__2019-09-24__12-00-00.jpg","Animal",0.735
"CATH43__2019-09-25__12-00-00.jpg","Animal",0.516
"CATH43__2019-09-26__12-00-00.jpg","Blank",0
"CATH43__2019-09-26__12-00-00.jpg","Blank",0
"CATH43__2019-09-27__12-00-00.jpg","Blank",0
"CATH43__2019-09-27__12-00-00.jpg","Blank",0
"CATH43__2019-09-28__12-00-00.jpg","Blank",0
"CATH43__2019-09-28__12-00-00.jpg","Blank",0
"CATH43__2019-09-28__21-19-46.jpg","Animal",0.974
"CATH43__2019-09-28__21-36-42.jpg","Animal",0.998
"CATH43__2019-09-28__23-34-54.jpg","Animal",0.992
"CATH43__2019-09-28__23-52-32.jpg","Animal",0.998
"CATH43__2019-09-28__23-52-34.jpg","Animal",0.999
"CATH43__2019-09-29__00-21-57.jpg","Animal",0.997
"CATH43__2019-09-29__00-27-50.jpg","Blank",0
"CATH43__2019-09-29__00-27-50.jpg","Blank",0
"CATH43__2019-09-29__00-32-00.jpg","Animal",0.996
"CATH43__2019-09-29__00-45-36.jpg","Animal",0.996
"CATH43__2019-09-29__00-47-12.jpg","Animal",0.96
"CATH43__2019-09-29__00-47-12.jpg","Animal",0.136
"CATH43__2019-09-29__00-47-12.jpg","Animal",0.11
"CATH43__2019-09-29__00-56-29.jpg","Animal",0.954
"CATH43__2019-09-29__00-56-29.jpg","Animal",0.389
"CATH43__2019-09-29__12-00-00.jpg","Animal",0.83
"CATH43__2019-09-30__12-00-00.jpg","Blank",0
"CATH43__2019-09-30__12-00-00.jpg","Blank",0
"CATH43__2019-10-01__12-00-00.jpg","Blank",0
"CATH43__2019-10-01__12-00-00.jpg","Blank",0
"CATH43__2019-10-02__12-00-00.jpg","Blank",0
"CATH43__2019-10-02__12-00-00.jpg","Blank",0
"CATH43__2019-10-03__01-48-19.jpg","Animal",0.999
"CATH43__2019-10-03__03-35-13.jpg","Animal",0.996
"CATH43__2019-10-03__12-00-00.jpg","Blank",0
"CATH43__2019-10-03__12-00-00.jpg","Blank",0
"CATH43__2019-10-04__12-00-00.jpg","Blank",0
"CATH43__2019-10-04__12-00-00.jpg","Blank",0
"CATH43__2019-10-05__12-00-00.jpg","Blank",0
"CATH43__2019-10-05__12-00-00.jpg","Blank",0
"CATH43__2019-10-05__12-40-50.jpg","Animal",0.999
"CATH43__2019-10-05__12-40-53.jpg","Animal",0.999
"CATH43__2019-10-05__12-40-55.jpg","Animal",0.997
"CATH43__2019-10-05__12-40-56.jpg","Blank",0
"CATH43__2019-10-05__12-40-56.jpg","Blank",0
"CATH43__2019-10-06__12-00-00.jpg","Blank",0
"CATH43__2019-10-06__12-00-00.jpg","Blank",0
"CATH43__2019-10-07__12-00-00.jpg","Blank",0
"CATH43__2019-10-07__12-00-00.jpg","Blank",0
"CATH43__2019-10-08__12-00-00.jpg","Blank",0
"CATH43__2019-10-08__12-00-00.jpg","Blank",0
"CATH43__2019-10-09__12-00-00.jpg","Animal",0.404
"CATH43__2019-10-09__23-32-54.jpg","Animal",0.999
"CATH43__2019-10-09__23-32-54.jpg","Animal",0.999
"CATH43__2019-10-09__23-32-55.jpg","Animal",0.999
"CATH43__2019-10-09__23-32-57.jpg","Animal",0.999
"CATH43__2019-10-09__23-32-57.jpg","Animal",0.999
"CATH43__2019-10-09__23-32-58.jpg","Animal",0.998
"CATH43__2019-10-09__23-32-59.jpg","Animal",0.28
"CATH43__2019-10-09__23-32-59.jpg","Animal",0.212
"CATH43__2019-10-09__23-32-59.jpg","Animal",0.122
"CATH43__2019-10-10__12-00-00.jpg","Blank",0
"CATH43__2019-10-10__12-00-00.jpg","Blank",0
"CATH43__2019-10-11__12-00-00.jpg","Blank",0
"CATH43__2019-10-11__12-00-00.jpg","Blank",0
"CATH43__2019-10-12__12-00-00.jpg","Blank",0
"CATH43__2019-10-12__12-00-00.jpg","Blank",0
"CATH43__2019-10-12__12-41-22.jpg","Human",0.988
"CATH43__2019-10-12__12-41-22.jpg","Human",0.48
"CATH43__2019-10-12__12-41-22.jpg","Human",0.476
"CATH43__2019-10-12__12-41-23.jpg","Human",0.999
"CATH43__2019-10-12__12-41-24.jpg","Human",0.999
"CATH43__2019-10-12__12-41-26.jpg","Human",0.999
"CATH43__2019-10-12__12-41-37.jpg","Human",0.999
"CATH43__2019-10-12__12-41-38.jpg","Human",0.999
"CATH43__2019-10-12__12-41-41.jpg","Animal",0.977
"CATH43__2019-10-12__12-41-42.jpg","Blank",0
"CATH43__2019-10-12__12-41-42.jpg","Blank",0
"CATH43__2019-10-12__12-41-58.jpg","Human",0.953
"CATH43__2019-10-12__12-41-58.jpg","Animal",0.919
"CATH43__2019-10-12__12-41-59.jpg","Blank",0
"CATH43__2019-10-12__12-41-59.jpg","Blank",0
"CATH43__2019-10-12__12-42-06.jpg","Human",0.998
"CATH43__2019-10-12__12-42-07.jpg","Human",0.999
"CATH43__2019-10-12__12-42-07.jpg","Human",0.138
"CATH43__2019-10-12__12-42-09.jpg","Human",0.999
"CATH43__2019-10-12__12-42-10.jpg","Blank",0
"CATH43__2019-10-12__12-42-10.jpg","Blank",0
"CATH43__2019-10-12__12-42-12.jpg","Blank",0
"CATH43__2019-10-12__12-42-12.jpg","Blank",0
"CATH43__2019-10-12__15-56-12.jpg","Human",0.999
"CATH43__2019-10-12__15-56-13.jpg","Human",0.997
"CATH43__2019-10-12__15-56-13.jpg","Human",0.822
"CATH43__2019-10-12__15-56-13.jpg","Human",0.79
"CATH43__2019-10-12__15-56-13.jpg","Human",0.17
"CATH43__2019-10-12__15-56-16.jpg","Human",0.999
"CATH43__2019-10-12__15-56-18.jpg","Human",0.999
"CATH43__2019-10-12__15-56-20.jpg","Human",0.999
"CATH43__2019-10-12__15-56-22.jpg","Human",0.999
"CATH43__2019-10-12__15-56-23.jpg","Blank",0
"CATH43__2019-10-12__15-56-23.jpg","Blank",0
"CATH43__2019-10-12__15-56-24.jpg","Blank",0
"CATH43__2019-10-12__15-56-24.jpg","Blank",0
"CATH43__2019-10-12__15-56-31.jpg","Human",0.983
"CATH43__2019-10-12__15-56-31.jpg","Human",0.879
"CATH43__2019-10-12__15-56-31.jpg","Human",0.198
"CATH43__2019-10-12__15-56-31.jpg","Human",0.122
"CATH43__2019-10-12__15-56-32.jpg","Human",0.999
"CATH43__2019-10-12__15-56-33.jpg","Blank",0
"CATH43__2019-10-12__15-56-33.jpg","Blank",0
"CATH43__2019-10-13__12-00-00.jpg","Blank",0
"CATH43__2019-10-13__12-00-00.jpg","Blank",0
"CATH43__2019-10-14__12-00-00.jpg","Blank",0
"CATH43__2019-10-14__12-00-00.jpg","Blank",0
"CATH43__2019-10-15__00-43-24.jpg","Animal",0.999
"CATH43__2019-10-15__00-43-25.jpg","Animal",0.999
"CATH43__2019-10-15__00-43-27.jpg","Animal",0.993
"CATH43__2019-10-15__00-43-30.jpg","Blank",0
"CATH43__2019-10-15__00-43-30.jpg","Blank",0
"CATH43__2019-10-15__00-43-43.jpg","Animal",0.998
"CATH43__2019-10-15__00-43-44.jpg","Animal",0.999
"CATH43__2019-10-15__00-43-46.jpg","Blank",0
"CATH43__2019-10-15__00-43-46.jpg","Blank",0
"CATH43__2019-10-15__12-00-00.jpg","Blank",0
"CATH43__2019-10-15__12-00-00.jpg","Blank",0
"CATH43__2019-10-16__12-00-00.jpg","Blank",0
"CATH43__2019-10-16__12-00-00.jpg","Blank",0
"CATH43__2019-10-17__12-00-00.jpg","Blank",0
"CATH43__2019-10-17__12-00-00.jpg","Blank",0
"CATH43__2019-10-18__12-00-00.jpg","Blank",0
"CATH43__2019-10-18__12-00-00.jpg","Blank",0
"CATH43__2019-10-19__12-00-00.jpg","Blank",0
"CATH43__2019-10-19__12-00-00.jpg","Blank",0
"CATH43__2019-10-20__12-00-00.jpg","Blank",0
"CATH43__2019-10-20__12-00-00.jpg","Blank",0
"CATH43__2019-10-21__12-00-00.jpg","Blank",0
"CATH43__2019-10-21__12-00-00.jpg","Blank",0
"CATH43__2019-10-22__12-00-00.jpg","Blank",0
"CATH43__2019-10-22__12-00-00.jpg","Blank",0
"CATH43__2019-10-23__12-00-00.jpg","Blank",0
"CATH43__2019-10-23__12-00-00.jpg","Blank",0
"CATH43__2019-10-24__12-00-00.jpg","Blank",0
"CATH43__2019-10-24__12-00-00.jpg","Blank",0
"CATH43__2019-10-25__12-00-00.jpg","Blank",0
"CATH43__2019-10-25__12-00-00.jpg","Blank",0
"CATH43__2019-10-26__12-00-00.jpg","Blank",0
"CATH43__2019-10-26__12-00-00.jpg","Blank",0
"CATH43__2019-10-27__12-00-00.jpg","Blank",0
"CATH43__2019-10-27__12-00-00.jpg","Blank",0
"CATH43__2019-10-28__12-00-00.jpg","Blank",0
"CATH43__2019-10-28__12-00-00.jpg","Blank",0
"CATH43__2019-10-29__12-00-00.jpg","Blank",0
"CATH43__2019-10-29__12-00-00.jpg","Blank",0
"CATH43__2019-10-30__12-00-00.jpg","Blank",0
"CATH43__2019-10-30__12-00-00.jpg","Blank",0
"CATH43__2019-10-31__12-00-00.jpg","Blank",0
"CATH43__2019-10-31__12-00-00.jpg","Blank",0
"CATH43__2019-11-01__12-00-00.jpg","Blank",0
"CATH43__2019-11-01__12-00-00.jpg","Blank",0
"CATH43__2019-11-02__12-00-00.jpg","Blank",0
"CATH43__2019-11-02__12-00-00.jpg","Blank",0
"CATH43__2019-11-03__12-00-00.jpg","Blank",0
"CATH43__2019-11-03__12-00-00.jpg","Blank",0
"CATH43__2019-11-04__12-00-00.jpg","Blank",0
"CATH43__2019-11-04__12-00-00.jpg","Blank",0
"CATH43__2019-11-05__12-00-00.jpg","Blank",0
"CATH43__2019-11-05__12-00-00.jpg","Blank",0
"CATH43__2019-11-06__12-00-00.jpg","Blank",0
"CATH43__2019-11-06__12-00-00.jpg","Blank",0
"CATH43__2019-11-07__12-00-00.jpg","Animal",0.144
"CATH43__2019-11-08__12-00-00.jpg","Blank",0
"CATH43__2019-11-08__12-00-00.jpg","Blank",0
"CATH43__2019-11-09__12-00-00.jpg","Animal",0.366
"CATH43__2019-11-10__12-00-00.jpg","Blank",0
"CATH43__2019-11-10__12-00-00.jpg","Blank",0
"CATH43__2019-11-11__12-00-00.jpg","Blank",0
"CATH43__2019-11-11__12-00-00.jpg","Blank",0
"CATH43__2019-11-12__12-00-00.jpg","Blank",0
"CATH43__2019-11-12__12-00-00.jpg","Blank",0
"CATH43__2019-11-13__12-00-00.jpg","Blank",0
"CATH43__2019-11-13__12-00-00.jpg","Blank",0
"CATH43__2019-11-14__12-00-00.jpg","Animal",0.951
"CATH43__2019-11-14__13-21-34.jpg","Animal",0.999
"CATH43__2019-11-14__13-21-36.jpg","Animal",0.999
"CATH43__2019-11-14__13-21-36.jpg","Animal",0.25
"CATH43__2019-11-14__13-21-37.jpg","Animal",0.999
"CATH43__2019-11-14__13-21-37.jpg","Animal",0.971
"CATH43__2019-11-14__13-21-38.jpg","Animal",0.962
"CATH43__2019-11-14__13-21-38.jpg","Animal",0.107
"CATH43__2019-11-15__12-00-00.jpg","Blank",0
"CATH43__2019-11-15__12-00-00.jpg","Blank",0
"CATH43__2019-11-16__12-00-00.jpg","Blank",0
"CATH43__2019-11-16__12-00-00.jpg","Blank",0
"CATH43__2019-11-17__12-00-00.jpg","Animal",0.124
"CATH43__2019-11-18__12-00-00.jpg","Animal",0.581
"CATH43__2019-11-19__12-00-00.jpg","Blank",0
"CATH43__2019-11-19__12-00-00.jpg","Blank",0
"CATH43__2019-11-20__05-00-28.jpg","Animal",0.999
"CATH43__2019-11-20__12-00-00.jpg","Animal",0.998
"CATH43__2019-11-21__12-00-00.jpg","Blank",0
"CATH43__2019-11-21__12-00-00.jpg","Blank",0
"CATH43__2019-11-22__12-00-00.jpg","Blank",0
"CATH43__2019-11-22__12-00-00.jpg","Blank",0
"CATH43__2019-11-23__12-00-00.jpg","Blank",0
"CATH43__2019-11-23__12-00-00.jpg","Blank",0
"CATH43__2019-11-24__12-00-00.jpg","Animal",0.655
"CATH43__2019-11-25__12-00-00.jpg","Blank",0
"CATH43__2019-11-25__12-00-00.jpg","Blank",0
"CATH43__2019-11-26__12-00-00.jpg","Animal",0.994
"CATH43__2019-11-27__12-00-00.jpg","Blank",0
"CATH43__2019-11-27__12-00-00.jpg","Blank",0
"CATH43__2019-11-28__12-00-00.jpg","Blank",0
"CATH43__2019-11-28__12-00-00.jpg","Blank",0
"CATH43__2019-11-29__12-00-00.jpg","Animal",0.174
"CATH43__2019-11-30__12-00-00.jpg","Animal",0.508
"CATH43__2019-11-30__12-00-00.jpg","Animal",0.448
"CATH43__2019-11-30__12-00-00.jpg","Animal",0.13
"CATH43__2019-12-01__12-00-00.jpg","Animal",0.331
"CATH43__2019-12-02__12-00-00.jpg","Animal",0.621
"CATH43__2019-12-03__12-00-00.jpg","Blank",0
"CATH43__2019-12-03__12-00-00.jpg","Blank",0
"CATH43__2019-12-04__12-00-00.jpg","Blank",0
"CATH43__2019-12-04__12-00-00.jpg","Blank",0
"CATH43__2019-12-05__12-00-00.jpg","Blank",0
"CATH43__2019-12-05__12-00-00.jpg","Blank",0
"CATH43__2019-12-06__12-00-00.jpg","Blank",0
"CATH43__2019-12-06__12-00-00.jpg","Blank",0
"CATH43__2019-12-07__12-00-00.jpg","Blank",0
"CATH43__2019-12-07__12-00-00.jpg","Blank",0
"CATH43__2019-12-08__12-00-00.jpg","Blank",0
"CATH43__2019-12-08__12-00-00.jpg","Blank",0
"CATH43__2019-12-08__13-26-11.jpg","Animal",0.999
"CATH43__2019-12-08__13-26-12.jpg","Animal",0.999
"CATH43__2019-12-08__13-26-14.jpg","Animal",0.999
"CATH43__2019-12-08__13-26-15.jpg","Animal",0.999
"CATH43__2019-12-08__13-26-15.jpg","Animal",0.244
"CATH43__2019-12-08__13-26-16.jpg","Animal",0.999
"CATH43__2019-12-08__13-26-22.jpg","Animal",0.999
"CATH43__2019-12-08__13-26-23.jpg","Blank",0
"CATH43__2019-12-08__13-26-23.jpg","Blank",0
"CATH43__2019-12-08__13-35-12.jpg","Blank",0
"CATH43__2019-12-08__13-35-12.jpg","Blank",0
"CATH43__2019-12-08__13-35-13.jpg","Animal",0.999
"CATH43__2019-12-08__13-35-14.jpg","Animal",0.999
"CATH43__2019-12-08__13-35-16.jpg","Animal",0.999
"CATH43__2019-12-08__13-35-17.jpg","Blank",0
"CATH43__2019-12-08__13-35-17.jpg","Blank",0
"CATH43__2019-12-08__13-35-19.jpg","Blank",0
"CATH43__2019-12-08__13-35-19.jpg","Blank",0
"CATH43__2019-12-09__12-00-00.jpg","Animal",0.111
"CATH43__2019-12-10__12-00-00.jpg","Human",0.336
"CATH43__2019-12-10__12-00-00.jpg","Vehicle",0.137
"CATH43__2019-12-11__12-00-00.jpg","Blank",0
"CATH43__2019-12-11__12-00-00.jpg","Blank",0
"CATH43__2019-12-12__12-00-00.jpg","Animal",0.319
"CATH43__2019-12-13__12-00-00.jpg","Blank",0
"CATH43__2019-12-13__12-00-00.jpg","Blank",0
"CATH43__2019-12-14__12-00-00.jpg","Blank",0
"CATH43__2019-12-14__12-00-00.jpg","Blank",0
"CATH43__2019-12-15__12-00-00.jpg","Animal",0.153
"CATH43__2019-12-15__12-00-00.jpg","Animal",0.124
"CATH43__2019-12-16__12-00-00.jpg","Blank",0
"CATH43__2019-12-16__12-00-00.jpg","Blank",0
"CATH43__2019-12-17__12-00-00.jpg","Blank",0
"CATH43__2019-12-17__12-00-00.jpg","Blank",0
"CATH43__2019-12-18__12-00-00.jpg","Blank",0
"CATH43__2019-12-18__12-00-00.jpg","Blank",0
"CATH43__2019-12-18__14-38-14.jpg","Animal",0.999
"CATH43__2019-12-18__14-38-16.jpg","Animal",0.997
"CATH43__2019-12-18__14-38-19.jpg","Animal",0.999
"CATH43__2019-12-18__14-38-20.jpg","Animal",0.999
"CATH43__2019-12-18__14-38-21.jpg","Animal",0.999
"CATH43__2019-12-18__14-38-22.jpg","Animal",0.999
"CATH43__2019-12-18__14-38-23.jpg","Animal",0.999
"CATH43__2019-12-18__14-38-24.jpg","Animal",0.999
"CATH43__2019-12-18__14-38-26.jpg","Animal",0.999
"CATH43__2019-12-18__14-38-26.jpg","Animal",0.123
"CATH43__2019-12-18__14-38-57.jpg","Animal",0.999
"CATH43__2019-12-18__14-38-57.jpg","Animal",0.294
"CATH43__2019-12-18__14-38-59.jpg","Animal",0.999
"CATH43__2019-12-18__14-38-59.jpg","Animal",0.778
"CATH43__2019-12-18__14-38-59.jpg","Animal",0.138
"CATH43__2019-12-18__14-38-59.jpg","Animal",0.137
"CATH43__2019-12-18__14-39-01.jpg","Animal",0.999
"CATH43__2019-12-18__14-39-01.jpg","Animal",0.299
"CATH43__2019-12-18__14-39-25.jpg","Animal",0.999
"CATH43__2019-12-18__14-39-26.jpg","Animal",0.999
"CATH43__2019-12-18__14-39-26.jpg","Animal",0.111
"CATH43__2019-12-18__14-39-42.jpg","Animal",0.999
"CATH43__2019-12-18__14-39-42.jpg","Animal",0.303
"CATH43__2019-12-18__14-39-43.jpg","Animal",0.999
"CATH43__2019-12-18__14-39-43.jpg","Animal",0.302
"CATH43__2019-12-18__14-39-46.jpg","Animal",0.999
"CATH43__2019-12-18__14-39-46.jpg","Animal",0.293
"CATH43__2019-12-18__14-40-01.jpg","Animal",0.999
"CATH43__2019-12-18__14-40-04.jpg","Animal",0.999
"CATH43__2019-12-18__14-40-05.jpg","Animal",0.999
"CATH43__2019-12-19__12-00-00.jpg","Blank",0
"CATH43__2019-12-19__12-00-00.jpg","Blank",0
"CATH43__2019-12-20__12-00-00.jpg","Blank",0
"CATH43__2019-12-20__12-00-00.jpg","Blank",0
"CATH43__2019-12-21__12-00-00.jpg","Blank",0
"CATH43__2019-12-21__12-00-00.jpg","Blank",0
"CATH43__2019-12-22__04-39-43.jpg","Animal",0.999
"CATH43__2019-12-22__04-39-46.jpg","Animal",0.999
"CATH43__2019-12-22__12-00-00.jpg","Blank",0
"CATH43__2019-12-22__12-00-00.jpg","Blank",0
"CATH43__2019-12-23__12-00-00.jpg","Blank",0
"CATH43__2019-12-23__12-00-00.jpg","Blank",0
"CATH43__2019-12-24__12-00-00.jpg","Blank",0
"CATH43__2019-12-24__12-00-00.jpg","Blank",0
"CATH43__2019-12-24__20-29-21.jpg","Blank",0
"CATH43__2019-12-24__20-29-21.jpg","Blank",0
"CATH43__2019-12-25__12-00-00.jpg","Blank",0
"CATH43__2019-12-25__12-00-00.jpg","Blank",0
"CATH43__2019-12-25__20-38-20.jpg","Animal",0.92
"CATH43__2019-12-25__20-38-20.jpg","Animal",0.655
"CATH43__2019-12-26__12-00-00.jpg","Blank",0
"CATH43__2019-12-26__12-00-00.jpg","Blank",0
"CATH43__2019-12-27__12-00-00.jpg","Blank",0
"CATH43__2019-12-27__12-00-00.jpg","Blank",0
"CATH43__2019-12-28__12-00-00.jpg","Blank",0
"CATH43__2019-12-28__12-00-00.jpg","Blank",0
"CATH43__2019-12-29__12-00-00.jpg","Blank",0
"CATH43__2019-12-29__12-00-00.jpg","Blank",0
"CATH43__2019-12-30__12-00-00.jpg","Blank",0
"CATH43__2019-12-30__12-00-00.jpg","Blank",0
