"file","cat","conf"
"CATH44__2019-08-21__18-13-20.jpg","Human",0.996
"CATH44__2019-08-21__18-13-20.jpg","Animal",0.69
"CATH44__2019-08-21__18-13-21.jpg","Human",0.998
"CATH44__2019-08-21__18-13-23_1.jpg","Human",0.997
"CATH44__2019-08-21__18-13-23_1.jpg","Human",0.641
"CATH44__2019-08-21__18-13-23_1.jpg","Human",0.382
"CATH44__2019-08-21__18-13-23_1.jpg","Human",0.308
"CATH44__2019-08-21__18-13-23_2.jpg","Human",0.998
"CATH44__2019-08-21__18-13-24.jpg","Human",0.997
"CATH44__2019-08-21__18-13-24.jpg","Human",0.163
"CATH44__2019-08-21__18-13-25.jpg","Human",0.998
"CATH44__2019-08-21__18-13-27.jpg","Human",0.998
"CATH44__2019-08-21__18-13-28.jpg","Blank",0
"CATH44__2019-08-21__18-13-28.jpg","Blank",0
"CATH44__2019-08-21__18-13-30.jpg","Blank",0
"CATH44__2019-08-21__18-13-30.jpg","Blank",0
"CATH44__2019-08-21__18-14-22.jpg","Human",0.999
"CATH44__2019-08-21__18-14-24.jpg","Human",0.999
"CATH44__2019-08-21__18-14-26.jpg","Human",0.999
"CATH44__2019-08-21__18-15-11.jpg","Human",0.998
"CATH44__2019-08-21__18-15-12.jpg","Human",0.998
"CATH44__2019-08-21__18-15-12.jpg","Human",0.998
"CATH44__2019-08-21__18-15-13.jpg","Human",0.994
"CATH44__2019-08-21__18-15-13.jpg","Human",0.988
"CATH44__2019-08-21__18-15-13.jpg","Human",0.569
"CATH44__2019-08-21__18-15-14.jpg","Human",0.998
"CATH44__2019-08-21__18-15-14.jpg","Human",0.993
"CATH44__2019-08-21__18-15-14.jpg","Human",0.447
"CATH44__2019-08-21__18-15-15.jpg","Human",0.97
"CATH44__2019-08-22__12-00-00.jpg","Blank",0
"CATH44__2019-08-22__12-00-00.jpg","Blank",0
"CATH44__2019-08-23__12-00-00.jpg","Blank",0
"CATH44__2019-08-23__12-00-00.jpg","Blank",0
"CATH44__2019-08-24__12-00-00.jpg","Animal",0.111
"CATH44__2019-08-25__12-00-00.jpg","Blank",0
"CATH44__2019-08-25__12-00-00.jpg","Blank",0
"CATH44__2019-08-26__12-00-00.jpg","Blank",0
"CATH44__2019-08-26__12-00-00.jpg","Blank",0
"CATH44__2019-08-27__12-00-00.jpg","Blank",0
"CATH44__2019-08-27__12-00-00.jpg","Blank",0
"CATH44__2019-08-28__12-00-00.jpg","Blank",0
"CATH44__2019-08-28__12-00-00.jpg","Blank",0
"CATH44__2019-08-29__12-00-00.jpg","Blank",0
"CATH44__2019-08-29__12-00-00.jpg","Blank",0
"CATH44__2019-08-30__12-00-00.jpg","Blank",0
"CATH44__2019-08-30__12-00-00.jpg","Blank",0
"CATH44__2019-08-31__12-00-00.jpg","Animal",0.179
"CATH44__2019-09-01__11-28-10.jpg","Animal",0.999
"CATH44__2019-09-01__12-00-00.jpg","Blank",0
"CATH44__2019-09-01__12-00-00.jpg","Blank",0
"CATH44__2019-09-02__12-00-00.jpg","Blank",0
