"file","cat","conf"
"CATH41__2019-10-25__07-39-49.jpg","Animal",0.736
"CATH41__2019-10-25__08-03-46.jpg","Animal",0.813
"CATH41__2019-10-25__08-18-47.jpg","Animal",0.667
"CATH41__2019-10-25__08-18-56.jpg","Animal",0.704
"CATH41__2019-10-25__08-18-59.jpg","Animal",0.714
"CATH41__2019-10-25__08-19-06.jpg","Animal",0.856
"CATH41__2019-10-25__08-19-06.jpg","Animal",0.227
"CATH41__2019-10-25__08-19-20.jpg","Animal",0.759
"CATH41__2019-10-25__08-19-20.jpg","Animal",0.112
"CATH41__2019-10-25__08-19-22.jpg","Animal",0.661
"CATH41__2019-10-25__08-19-22.jpg","Animal",0.146
"CATH41__2019-10-25__08-19-25.jpg","Animal",0.77
"CATH41__2019-10-25__08-19-25.jpg","Animal",0.102
"CATH41__2019-10-25__08-19-30.jpg","Animal",0.838
"CATH41__2019-10-25__08-43-13.jpg","Blank",0
"CATH41__2019-10-25__08-43-13.jpg","Blank",0
"CATH41__2019-10-25__08-43-47.jpg","Blank",0
"CATH41__2019-10-25__08-43-47.jpg","Blank",0
"CATH41__2019-10-25__08-44-25.jpg","Blank",0
"CATH41__2019-10-25__08-44-25.jpg","Blank",0
"CATH41__2019-10-25__08-44-26.jpg","Blank",0
"CATH41__2019-10-25__08-44-26.jpg","Blank",0
"CATH41__2019-10-25__08-44-30.jpg","Blank",0
"CATH41__2019-10-25__08-44-30.jpg","Blank",0
"CATH41__2019-10-25__08-57-10.jpg","Blank",0
"CATH41__2019-10-25__08-57-10.jpg","Blank",0
"CATH41__2019-10-25__08-57-21.jpg","Blank",0
"CATH41__2019-10-25__08-57-21.jpg","Blank",0
"CATH41__2019-10-25__08-57-24.jpg","Human",0.469
"CATH41__2019-10-25__08-57-24.jpg","Human",0.26
"CATH41__2019-10-25__08-57-24.jpg","Animal",0.153
"CATH41__2019-10-25__08-57-24.jpg","Human",0.114
"CATH41__2019-10-25__09-01-10.jpg","Animal",0.13
"CATH41__2019-10-25__09-03-31.jpg","Blank",0
"CATH41__2019-10-25__09-03-31.jpg","Blank",0
"CATH41__2019-10-25__09-03-36.jpg","Blank",0
"CATH41__2019-10-25__09-03-36.jpg","Blank",0
"CATH41__2019-10-25__09-03-39.jpg","Blank",0
"CATH41__2019-10-25__09-03-39.jpg","Blank",0
"CATH41__2019-10-25__09-03-57.jpg","Human",0.124
"CATH41__2019-10-25__09-04-00.jpg","Blank",0
"CATH41__2019-10-25__09-04-00.jpg","Blank",0
"CATH41__2019-10-25__09-04-01.jpg","Blank",0
"CATH41__2019-10-25__09-04-01.jpg","Blank",0
"CATH41__2019-10-25__09-04-42.jpg","Animal",0.232
"CATH41__2019-10-25__09-04-43.jpg","Human",0.425
"CATH41__2019-10-25__09-04-45.jpg","Blank",0
"CATH41__2019-10-25__09-04-45.jpg","Blank",0
"CATH41__2019-10-25__09-04-48.jpg","Human",0.13
"CATH41__2019-10-25__09-04-52.jpg","Blank",0
"CATH41__2019-10-25__09-04-52.jpg","Blank",0
"CATH41__2019-10-25__09-04-53.jpg","Blank",0
"CATH41__2019-10-25__09-04-53.jpg","Blank",0
"CATH41__2019-10-25__09-07-54.jpg","Blank",0
"CATH41__2019-10-25__09-07-54.jpg","Blank",0
"CATH41__2019-10-25__09-07-59.jpg","Human",0.849
"CATH41__2019-10-25__09-07-59.jpg","Human",0.228
"CATH41__2019-10-25__09-07-59.jpg","Human",0.121
"CATH41__2019-10-25__09-10-48.jpg","Blank",0
"CATH41__2019-10-25__09-10-48.jpg","Blank",0
"CATH41__2019-10-25__09-10-53.jpg","Blank",0
"CATH41__2019-10-25__09-10-53.jpg","Blank",0
"CATH41__2019-10-25__09-15-47.jpg","Blank",0
"CATH41__2019-10-25__09-15-47.jpg","Blank",0
"CATH41__2019-10-25__09-16-51.jpg","Animal",0.277
"CATH41__2019-10-25__09-19-51.jpg","Blank",0
"CATH41__2019-10-25__09-19-51.jpg","Blank",0
"CATH41__2019-10-25__09-19-59.jpg","Blank",0
"CATH41__2019-10-25__09-19-59.jpg","Blank",0
"CATH41__2019-10-25__09-20-02.jpg","Animal",0.213
"CATH41__2019-10-25__09-20-04.jpg","Blank",0
"CATH41__2019-10-25__09-20-04.jpg","Blank",0
"CATH41__2019-10-25__09-20-08.jpg","Animal",0.105
"CATH41__2019-10-25__09-27-51.jpg","Human",0.496
"CATH41__2019-10-25__09-27-51.jpg","Human",0.426
"CATH41__2019-10-25__09-27-51.jpg","Human",0.19
"CATH41__2019-10-25__09-27-57.jpg","Animal",0.109
"CATH41__2019-10-25__09-28-44.jpg","Blank",0
"CATH41__2019-10-25__09-28-44.jpg","Blank",0
"CATH41__2019-10-25__09-28-53.jpg","Human",0.962
"CATH41__2019-10-25__09-28-53.jpg","Human",0.228
"CATH41__2019-10-25__09-28-53.jpg","Human",0.183
"CATH41__2019-10-25__09-28-57.jpg","Animal",0.981
"CATH41__2019-10-25__09-30-00.jpg","Animal",0.582
"CATH41__2019-10-25__09-32-07.jpg","Animal",0.416
"CATH41__2019-10-25__09-32-30.jpg","Animal",0.113
"CATH41__2019-10-25__09-32-35.jpg","Blank",0
"CATH41__2019-10-25__09-32-35.jpg","Blank",0
"CATH41__2019-10-25__09-33-14.jpg","Blank",0
"CATH41__2019-10-25__09-33-14.jpg","Blank",0
"CATH41__2019-10-25__09-37-33.jpg","Animal",0.219
"CATH41__2019-10-25__09-37-36.jpg","Animal",0.146
"CATH41__2019-10-25__09-37-38.jpg","Human",0.915
"CATH41__2019-10-25__09-37-38.jpg","Human",0.635
"CATH41__2019-10-25__09-37-38.jpg","Human",0.164
"CATH41__2019-10-25__09-46-57.jpg","Blank",0
"CATH41__2019-10-25__09-46-57.jpg","Blank",0
"CATH41__2019-10-25__09-48-51.jpg","Blank",0
"CATH41__2019-10-25__09-48-51.jpg","Blank",0
"CATH41__2019-10-25__09-49-06.jpg","Blank",0
"CATH41__2019-10-25__09-49-06.jpg","Blank",0
"CATH41__2019-10-25__09-49-11.jpg","Blank",0
"CATH41__2019-10-25__09-49-11.jpg","Blank",0
"CATH41__2019-10-25__09-49-15.jpg","Human",0.198
"CATH41__2019-10-25__09-50-28.jpg","Blank",0
"CATH41__2019-10-25__09-50-28.jpg","Blank",0
"CATH41__2019-10-25__09-50-32.jpg","Blank",0
"CATH41__2019-10-25__09-50-32.jpg","Blank",0
"CATH41__2019-10-25__09-51-05.jpg","Blank",0
"CATH41__2019-10-25__09-51-05.jpg","Blank",0
