"file","cat","conf"
"CATH28__2019-07-08__04-57-26.jpg","Animal",0.113
"CATH28__2019-07-08__04-57-28.jpg","Animal",0.998
"CATH28__2019-07-08__04-57-29.jpg","Animal",0.998
"CATH28__2019-07-08__04-58-08.jpg","Animal",0.21
"CATH28__2019-07-08__04-58-09.jpg","Blank",0
"CATH28__2019-07-08__04-58-09.jpg","Blank",0
"CATH28__2019-07-08__04-58-18.jpg","Blank",0
"CATH28__2019-07-08__04-58-18.jpg","Blank",0
"CATH28__2019-07-08__04-58-19.jpg","Blank",0
"CATH28__2019-07-08__04-58-19.jpg","Blank",0
"CATH28__2019-07-08__04-58-36.jpg","Animal",0.228
"CATH28__2019-07-08__04-58-36.jpg","Animal",0.112
"CATH28__2019-07-08__04-58-37.jpg","Blank",0
"CATH28__2019-07-08__04-58-37.jpg","Blank",0
"CATH28__2019-07-08__04-58-39.jpg","Animal",0.987
"CATH28__2019-07-08__04-58-39.jpg","Animal",0.2
"CATH28__2019-07-08__04-58-42.jpg","Animal",0.111
"CATH28__2019-07-08__04-59-29.jpg","Animal",0.19
"CATH28__2019-07-08__04-59-32.jpg","Animal",0.984
"CATH28__2019-07-08__04-59-33.jpg","Animal",0.998
"CATH28__2019-07-08__04-59-34.jpg","Animal",0.999
"CATH28__2019-07-08__04-59-36.jpg","Animal",0.999
"CATH28__2019-07-08__04-59-37.jpg","Blank",0
"CATH28__2019-07-08__04-59-37.jpg","Blank",0
"CATH28__2019-07-08__04-59-39.jpg","Blank",0
"CATH28__2019-07-08__04-59-39.jpg","Blank",0
"CATH28__2019-07-08__12-00-00.jpg","Blank",0
"CATH28__2019-07-08__12-00-00.jpg","Blank",0
"CATH28__2019-07-09__12-00-00.jpg","Blank",0
"CATH28__2019-07-09__12-00-00.jpg","Blank",0
"CATH28__2019-07-10__12-00-00.jpg","Animal",0.156
"CATH28__2019-07-10__15-41-09.jpg","Animal",0.996
"CATH28__2019-07-10__15-41-10.jpg","Animal",0.999
"CATH28__2019-07-10__15-41-11.jpg","Animal",0.999
"CATH28__2019-07-10__15-41-13.jpg","Animal",0.999
"CATH28__2019-07-10__15-41-14.jpg","Animal",0.999
"CATH28__2019-07-10__15-41-15.jpg","Animal",0.986
"CATH28__2019-07-11__12-00-00.jpg","Animal",0.126
"CATH28__2019-07-12__12-00-00.jpg","Animal",0.154
"CATH28__2019-07-13__12-00-00.jpg","Blank",0
"CATH28__2019-07-13__12-00-00.jpg","Blank",0
"CATH28__2019-07-14__11-29-45.jpg","Animal",0.999
"CATH28__2019-07-14__11-29-45.jpg","Animal",0.196
"CATH28__2019-07-14__11-29-47.jpg","Animal",0.999
"CATH28__2019-07-14__12-00-00.jpg","Blank",0
"CATH28__2019-07-14__12-00-00.jpg","Blank",0
"CATH28__2019-07-14__13-03-42.jpg","Human",0.999
"CATH28__2019-07-14__13-03-43.jpg","Blank",0
"CATH28__2019-07-14__13-03-43.jpg","Blank",0
"CATH28__2019-07-14__13-07-25.jpg","Human",0.999
"CATH28__2019-07-14__13-07-27.jpg","Human",0.999
"CATH28__2019-07-14__13-07-27.jpg","Human",0.998
"CATH28__2019-07-14__13-07-27.jpg","Human",0.128
"CATH28__2019-07-14__13-07-28.jpg","Human",0.999
"CATH28__2019-07-14__13-07-29.jpg","Human",0.999
"CATH28__2019-07-14__13-07-30.jpg","Human",0.999
"CATH28__2019-07-14__13-07-32.jpg","Human",0.998
"CATH28__2019-07-14__15-05-45.jpg","Vehicle",0.998
"CATH28__2019-07-14__15-05-45.jpg","Human",0.995
"CATH28__2019-07-14__15-05-45.jpg","Vehicle",0.186
"CATH28__2019-07-14__15-05-53.jpg","Blank",0
"CATH28__2019-07-14__15-05-53.jpg","Blank",0
"CATH28__2019-07-14__15-07-38.jpg","Animal",0.233
"CATH28__2019-07-14__15-07-38.jpg","Animal",0.179
"CATH28__2019-07-14__15-08-07.jpg","Animal",0.199
"CATH28__2019-07-14__15-08-07.jpg","Animal",0.123
"CATH28__2019-07-14__17-44-45.jpg","Vehicle",0.999
"CATH28__2019-07-14__17-44-45.jpg","Human",0.998
"CATH28__2019-07-14__17-44-45.jpg","Vehicle",0.475
"CATH28__2019-07-14__17-44-45.jpg","Human",0.243
"CATH28__2019-07-14__17-44-47.jpg","Animal",0.792
"CATH28__2019-07-14__17-44-57.jpg","Human",0.998
"CATH28__2019-07-14__17-44-57.jpg","Vehicle",0.997
"CATH28__2019-07-14__17-44-57.jpg","Vehicle",0.225
"CATH28__2019-07-14__17-45-12.jpg","Human",0.994
"CATH28__2019-07-14__17-45-12.jpg","Vehicle",0.98
"CATH28__2019-07-14__17-45-12.jpg","Vehicle",0.739
"CATH28__2019-07-14__17-45-12.jpg","Vehicle",0.709
"CATH28__2019-07-14__17-45-12.jpg","Human",0.494
"CATH28__2019-07-14__17-45-12.jpg","Human",0.381
"CATH28__2019-07-14__17-45-12.jpg","Human",0.314
"CATH28__2019-07-14__17-45-12.jpg","Human",0.183
"CATH28__2019-07-14__17-45-13.jpg","Vehicle",0.993
"CATH28__2019-07-14__17-45-13.jpg","Human",0.993
"CATH28__2019-07-14__17-45-13.jpg","Human",0.422
"CATH28__2019-07-14__17-45-13.jpg","Vehicle",0.17
"CATH28__2019-07-14__17-45-13.jpg","Human",0.101
"CATH28__2019-07-14__17-46-08.jpg","Vehicle",0.998
"CATH28__2019-07-14__17-46-08.jpg","Human",0.996
"CATH28__2019-07-14__17-46-08.jpg","Vehicle",0.176
"CATH28__2019-07-14__17-46-09.jpg","Vehicle",0.998
"CATH28__2019-07-14__17-46-09.jpg","Human",0.998
"CATH28__2019-07-14__17-46-10.jpg","Animal",0.245
"CATH28__2019-07-15__04-29-16.jpg","Animal",0.212
"CATH28__2019-07-15__04-29-19.jpg","Animal",0.219
"CATH28__2019-07-15__04-29-21.jpg","Animal",0.999
"CATH28__2019-07-15__04-29-23.jpg","Animal",0.997
"CATH28__2019-07-15__04-29-24.jpg","Animal",0.998
"CATH28__2019-07-15__04-29-25.jpg","Animal",0.999
"CATH28__2019-07-15__04-29-27.jpg","Animal",0.999
"CATH28__2019-07-15__04-29-29.jpg","Animal",0.999
"CATH28__2019-07-15__04-29-30.jpg","Animal",0.999
"CATH28__2019-07-15__04-29-32.jpg","Animal",0.998
"CATH28__2019-07-15__04-48-55.jpg","Animal",0.998
"CATH28__2019-07-15__04-48-56.jpg","Animal",0.999
"CATH28__2019-07-15__04-48-58.jpg","Animal",0.999
"CATH28__2019-07-15__04-48-59.jpg","Animal",0.951
"CATH28__2019-07-15__04-48-59.jpg","Animal",0.775
"CATH28__2019-07-15__12-00-00.jpg","Blank",0
"CATH28__2019-07-15__12-00-00.jpg","Blank",0
"CATH28__2019-07-16__12-00-00.jpg","Animal",0.25
"CATH28__2019-07-16__12-00-00.jpg","Animal",0.142
"CATH28__2019-07-17__11-24-31.jpg","Human",0.999
"CATH28__2019-07-17__11-24-31.jpg","Human",0.225
"CATH28__2019-07-17__11-24-31.jpg","Human",0.144
"CATH28__2019-07-17__11-24-33.jpg","Human",0.999
"CATH28__2019-07-17__11-24-33.jpg","Human",0.999
"CATH28__2019-07-17__11-24-34.jpg","Human",0.998
"CATH28__2019-07-17__11-24-34.jpg","Human",0.975
"CATH28__2019-07-17__11-24-34.jpg","Human",0.529
"CATH28__2019-07-17__11-24-34.jpg","Human",0.435
"CATH28__2019-07-17__11-24-34.jpg","Human",0.202
"CATH28__2019-07-17__11-24-34.jpg","Human",0.142
"CATH28__2019-07-17__11-24-35.jpg","Human",0.998
"CATH28__2019-07-17__11-24-35.jpg","Human",0.107
"CATH28__2019-07-17__11-24-36.jpg","Human",0.999
"CATH28__2019-07-17__11-24-36.jpg","Human",0.189
"CATH28__2019-07-17__11-24-38.jpg","Human",0.998
"CATH28__2019-07-17__11-24-39.jpg","Blank",0
"CATH28__2019-07-17__11-24-39.jpg","Blank",0
"CATH28__2019-07-17__11-24-50.jpg","Human",0.999
"CATH28__2019-07-17__11-24-50.jpg","Human",0.47
"CATH28__2019-07-17__11-24-52.jpg","Human",0.999
"CATH28__2019-07-17__11-24-54.jpg","Human",0.999
"CATH28__2019-07-17__11-24-55.jpg","Human",0.964
"CATH28__2019-07-17__11-24-55.jpg","Human",0.906
"CATH28__2019-07-17__11-24-55.jpg","Human",0.116
"CATH28__2019-07-17__12-00-00.jpg","Animal",0.225
"CATH28__2019-07-18__08-41-58.jpg","Animal",0.543
"CATH28__2019-07-18__12-00-00.jpg","Blank",0
"CATH28__2019-07-18__12-00-00.jpg","Blank",0
"CATH28__2019-07-19__12-00-00.jpg","Animal",0.2
"CATH28__2019-07-20__00-51-16.jpg","Animal",0.992
"CATH28__2019-07-20__00-51-17.jpg","Animal",0.999
"CATH28__2019-07-20__00-51-17.jpg","Animal",0.104
"CATH28__2019-07-20__00-51-18.jpg","Animal",0.999
"CATH28__2019-07-20__12-00-00.jpg","Animal",0.218
"CATH28__2019-07-20__12-00-00.jpg","Animal",0.169
"CATH28__2019-07-21__02-56-34.jpg","Animal",0.976
"CATH28__2019-07-21__02-56-34.jpg","Animal",0.129
"CATH28__2019-07-21__02-56-35.jpg","Animal",0.999
"CATH28__2019-07-21__02-56-36.jpg","Animal",0.999
"CATH28__2019-07-21__12-00-00.jpg","Blank",0
"CATH28__2019-07-21__12-00-00.jpg","Blank",0
"CATH28__2019-07-21__15-36-14.jpg","Human",0.998
"CATH28__2019-07-21__15-36-14.jpg","Human",0.91
"CATH28__2019-07-21__15-36-14.jpg","Animal",0.222
"CATH28__2019-07-21__15-36-14.jpg","Animal",0.16
"CATH28__2019-07-21__15-36-15.jpg","Human",0.999
"CATH28__2019-07-21__15-36-15.jpg","Animal",0.102
"CATH28__2019-07-21__15-36-17.jpg","Human",0.999
"CATH28__2019-07-21__15-36-18.jpg","Human",0.999
"CATH28__2019-07-21__15-36-18.jpg","Human",0.999
"CATH28__2019-07-21__15-36-18.jpg","Human",0.152
"CATH28__2019-07-21__15-36-19.jpg","Human",0.999
"CATH28__2019-07-21__15-36-20.jpg","Human",0.999
"CATH28__2019-07-22__12-00-00.jpg","Animal",0.107
"CATH28__2019-07-23__09-30-12.jpg","Human",0.999
"CATH28__2019-07-23__09-30-12.jpg","Human",0.174
"CATH28__2019-07-23__09-30-13.jpg","Human",0.999
"CATH28__2019-07-23__09-30-13.jpg","Animal",0.309
"CATH28__2019-07-23__09-30-13.jpg","Animal",0.163
"CATH28__2019-07-23__09-30-14.jpg","Animal",0.883
"CATH28__2019-07-23__09-30-14.jpg","Animal",0.836
"CATH28__2019-07-23__09-30-14.jpg","Animal",0.54
"CATH28__2019-07-23__09-30-14.jpg","Human",0.307
"CATH28__2019-07-23__09-30-14.jpg","Human",0.136
"CATH28__2019-07-23__09-30-14.jpg","Animal",0.118
"CATH28__2019-07-23__09-30-35.jpg","Human",0.997
"CATH28__2019-07-23__09-30-37.jpg","Human",0.999
"CATH28__2019-07-23__09-30-37.jpg","Animal",0.377
"CATH28__2019-07-23__09-30-38.jpg","Animal",0.728
"CATH28__2019-07-23__09-30-38.jpg","Animal",0.551
"CATH28__2019-07-23__09-30-38.jpg","Animal",0.123
"CATH28__2019-07-23__12-00-00.jpg","Animal",0.559
"CATH28__2019-07-23__12-00-00.jpg","Animal",0.223
"CATH28__2019-07-24__01-56-28.jpg","Animal",0.999
"CATH28__2019-07-24__01-56-29.jpg","Animal",0.999
"CATH28__2019-07-24__01-56-32.jpg","Animal",0.282
"CATH28__2019-07-24__12-00-00.jpg","Blank",0
"CATH28__2019-07-24__12-00-00.jpg","Blank",0
"CATH28__2019-07-25__10-20-12.jpg","Human",0.999
"CATH28__2019-07-25__10-20-14.jpg","Human",0.997
"CATH28__2019-07-25__10-20-15.jpg","Human",0.893
"CATH28__2019-07-25__10-20-15.jpg","Human",0.569
"CATH28__2019-07-25__10-20-15.jpg","Human",0.22
"CATH28__2019-07-25__10-20-15.jpg","Human",0.12
"CATH28__2019-07-25__10-20-15.jpg","Animal",0.114
"CATH28__2019-07-25__10-20-16.jpg","Human",0.999
"CATH28__2019-07-25__10-20-17.jpg","Blank",0
"CATH28__2019-07-25__10-20-17.jpg","Blank",0
"CATH28__2019-07-25__12-00-00.jpg","Blank",0
"CATH28__2019-07-25__12-00-00.jpg","Blank",0
"CATH28__2019-07-26__09-16-30.jpg","Human",0.998
"CATH28__2019-07-26__09-16-31.jpg","Human",0.999
"CATH28__2019-07-26__09-16-32.jpg","Blank",0
"CATH28__2019-07-26__09-16-32.jpg","Blank",0
"CATH28__2019-07-26__12-00-00.jpg","Blank",0
"CATH28__2019-07-26__12-00-00.jpg","Blank",0
"CATH28__2019-07-26__17-29-00.jpg","Human",0.996
"CATH28__2019-07-26__17-29-02.jpg","Human",0.999
"CATH28__2019-07-26__17-29-02.jpg","Animal",0.111
"CATH28__2019-07-26__17-29-03.jpg","Animal",0.403
"CATH28__2019-07-26__17-29-03.jpg","Animal",0.111
"CATH28__2019-07-27__12-00-00.jpg","Blank",0
"CATH28__2019-07-27__12-00-00.jpg","Blank",0
"CATH28__2019-07-28__01-56-10.jpg","Animal",0.835
"CATH28__2019-07-28__01-56-10.jpg","Animal",0.556
"CATH28__2019-07-28__01-56-10.jpg","Animal",0.344
"CATH28__2019-07-28__01-56-11.jpg","Animal",0.998
"CATH28__2019-07-28__01-56-11.jpg","Animal",0.151
"CATH28__2019-07-28__01-56-12.jpg","Animal",0.999
"CATH28__2019-07-28__01-56-15.jpg","Animal",0.999
"CATH28__2019-07-28__01-56-32.jpg","Animal",0.999
"CATH28__2019-07-28__01-56-33.jpg","Animal",0.999
"CATH28__2019-07-28__01-56-33.jpg","Animal",0.143
"CATH28__2019-07-28__01-56-34.jpg","Animal",0.696
"CATH28__2019-07-28__01-56-34.jpg","Animal",0.483
"CATH28__2019-07-28__01-56-34.jpg","Animal",0.439
"CATH28__2019-07-28__12-00-00.jpg","Animal",0.104
"CATH28__2019-07-28__12-05-53.jpg","Human",0.998
"CATH28__2019-07-28__12-05-54.jpg","Human",0.999
"CATH28__2019-07-28__12-05-54.jpg","Human",0.999
"CATH28__2019-07-28__12-05-56.jpg","Human",0.999
"CATH28__2019-07-28__12-05-57.jpg","Human",0.996
"CATH28__2019-07-29__12-00-00.jpg","Blank",0
"CATH28__2019-07-29__12-00-00.jpg","Blank",0
"CATH28__2019-07-30__12-00-00.jpg","Blank",0
"CATH28__2019-07-30__12-00-00.jpg","Blank",0
"CATH28__2019-07-31__12-00-00.jpg","Blank",0
"CATH28__2019-07-31__12-00-00.jpg","Blank",0
"CATH28__2019-08-01__12-00-00.jpg","Blank",0
"CATH28__2019-08-01__12-00-00.jpg","Blank",0
"CATH28__2019-08-02__10-56-37.jpg","Human",0.998
"CATH28__2019-08-02__10-56-37.jpg","Human",0.14
"CATH28__2019-08-02__10-56-39.jpg","Human",0.999
"CATH28__2019-08-02__10-56-40.jpg","Animal",0.261
"CATH28__2019-08-02__10-56-40.jpg","Animal",0.102
"CATH28__2019-08-02__12-00-00.jpg","Animal",0.247
"CATH28__2019-08-02__12-16-06.jpg","Human",0.999
"CATH28__2019-08-02__12-16-08.jpg","Human",0.999
"CATH28__2019-08-02__12-16-08.jpg","Human",0.529
"CATH28__2019-08-02__12-16-08.jpg","Human",0.323
"CATH28__2019-08-02__12-16-08.jpg","Animal",0.146
"CATH28__2019-08-02__12-16-08.jpg","Animal",0.126
"CATH28__2019-08-02__12-16-09.jpg","Human",0.999
"CATH28__2019-08-02__14-56-35.jpg","Human",0.999
"CATH28__2019-08-02__14-56-37.jpg","Human",0.999
"CATH28__2019-08-02__14-56-37.jpg","Human",0.554
"CATH28__2019-08-02__14-56-37.jpg","Animal",0.538
"CATH28__2019-08-02__14-56-37.jpg","Animal",0.325
"CATH28__2019-08-02__14-56-37.jpg","Human",0.133
"CATH28__2019-08-02__14-56-37.jpg","Animal",0.109
"CATH28__2019-08-02__14-56-37.jpg","Animal",0.104
"CATH28__2019-08-02__14-56-38.jpg","Human",0.999
"CATH28__2019-08-02__14-56-38.jpg","Animal",0.146
"CATH28__2019-08-02__14-56-39.jpg","Human",0.999
"CATH28__2019-08-02__14-56-39.jpg","Animal",0.784
"CATH28__2019-08-02__14-56-39.jpg","Animal",0.632
"CATH28__2019-08-02__14-56-41.jpg","Animal",0.831
"CATH28__2019-08-02__14-56-41.jpg","Animal",0.561
"CATH28__2019-08-03__12-00-00.jpg","Blank",0
"CATH28__2019-08-03__12-00-00.jpg","Blank",0
"CATH28__2019-08-04__09-49-15.jpg","Human",0.999
"CATH28__2019-08-04__09-49-17.jpg","Human",0.998
"CATH28__2019-08-04__09-49-19.jpg","Human",0.994
"CATH28__2019-08-04__09-49-19.jpg","Human",0.61
"CATH28__2019-08-04__09-49-19.jpg","Human",0.11
"CATH28__2019-08-04__12-00-00.jpg","Blank",0
"CATH28__2019-08-04__12-00-00.jpg","Blank",0
"CATH28__2019-08-05__12-00-00.jpg","Animal",0.167
"CATH28__2019-08-05__12-38-28.jpg","Human",0.999
"CATH28__2019-08-05__12-38-28.jpg","Human",0.115
"CATH28__2019-08-05__12-38-29.jpg","Human",0.999
"CATH28__2019-08-05__12-38-29.jpg","Human",0.551
"CATH28__2019-08-05__12-38-29.jpg","Human",0.228
"CATH28__2019-08-05__12-38-29.jpg","Human",0.112
"CATH28__2019-08-05__12-38-30.jpg","Human",0.999
"CATH28__2019-08-05__12-38-32.jpg","Human",0.799
"CATH28__2019-08-05__12-38-32.jpg","Animal",0.436
"CATH28__2019-08-05__17-46-19.jpg","Human",0.998
"CATH28__2019-08-05__17-46-21.jpg","Human",0.998
"CATH28__2019-08-05__17-46-22.jpg","Blank",0
"CATH28__2019-08-05__17-46-22.jpg","Blank",0
"CATH28__2019-08-05__17-47-08.jpg","Human",0.998
"CATH28__2019-08-05__17-47-08.jpg","Animal",0.118
"CATH28__2019-08-05__17-47-09.jpg","Human",0.999
"CATH28__2019-08-05__17-47-11.jpg","Blank",0
"CATH28__2019-08-05__17-47-11.jpg","Blank",0
"CATH28__2019-08-05__17-50-25.jpg","Human",0.999
"CATH28__2019-08-05__17-50-26.jpg","Human",0.998
"CATH28__2019-08-05__17-50-27.jpg","Animal",0.55
"CATH28__2019-08-05__17-50-33.jpg","Human",0.996
"CATH28__2019-08-05__17-50-33.jpg","Human",0.223
"CATH28__2019-08-05__17-50-33.jpg","Animal",0.133
"CATH28__2019-08-05__17-50-33.jpg","Animal",0.103
"CATH28__2019-08-05__17-50-35.jpg","Human",0.998
"CATH28__2019-08-05__17-50-35.jpg","Human",0.481
"CATH28__2019-08-05__17-50-35.jpg","Human",0.229
"CATH28__2019-08-05__17-50-36.jpg","Animal",0.545
"CATH28__2019-08-05__17-52-26.jpg","Human",0.998
"CATH28__2019-08-05__17-52-28.jpg","Human",0.584
"CATH28__2019-08-05__17-52-28.jpg","Human",0.535
"CATH28__2019-08-05__17-52-28.jpg","Animal",0.183
"CATH28__2019-08-05__17-52-28.jpg","Animal",0.17
"CATH28__2019-08-05__17-52-28.jpg","Animal",0.137
"CATH28__2019-08-05__17-52-28.jpg","Human",0.115
"CATH28__2019-08-05__17-52-42.jpg","Human",0.998
"CATH28__2019-08-05__17-52-42.jpg","Animal",0.234
"CATH28__2019-08-05__17-52-43.jpg","Human",0.999
"CATH28__2019-08-05__17-52-45.jpg","Human",0.995
"CATH28__2019-08-06__12-00-00.jpg","Animal",0.277
"CATH28__2019-08-06__13-17-44.jpg","Human",0.999
"CATH28__2019-08-06__13-17-44.jpg","Human",0.167
"CATH28__2019-08-06__13-17-45.jpg","Human",0.999
"CATH28__2019-08-06__13-17-47.jpg","Animal",0.113
"CATH28__2019-08-06__13-17-50.jpg","Human",0.998
"CATH28__2019-08-06__13-17-52.jpg","Human",0.999
"CATH28__2019-08-06__13-17-52.jpg","Human",0.108
"CATH28__2019-08-07__12-00-00.jpg","Blank",0
"CATH28__2019-08-07__12-00-00.jpg","Blank",0
"CATH28__2019-08-08__12-00-00.jpg","Blank",0
"CATH28__2019-08-08__12-00-00.jpg","Blank",0
"CATH28__2019-08-09__11-19-13.jpg","Human",0.998
"CATH28__2019-08-09__11-19-13.jpg","Human",0.55
"CATH28__2019-08-09__11-19-13.jpg","Human",0.303
"CATH28__2019-08-09__11-19-15.jpg","Human",0.999
"CATH28__2019-08-09__11-19-15.jpg","Animal",0.187
"CATH28__2019-08-09__12-00-00.jpg","Animal",0.52
"CATH28__2019-08-09__12-00-00.jpg","Animal",0.239
"CATH28__2019-08-09__12-00-00.jpg","Animal",0.121
"CATH28__2019-08-09__12-00-00.jpg","Animal",0.103
"CATH28__2019-08-10__12-00-00.jpg","Blank",0
"CATH28__2019-08-10__12-00-00.jpg","Blank",0
"CATH28__2019-08-10__14-03-03.jpg","Human",0.999
"CATH28__2019-08-10__14-03-05.jpg","Human",0.927
"CATH28__2019-08-10__14-03-05.jpg","Human",0.812
"CATH28__2019-08-10__14-03-05.jpg","Human",0.769
"CATH28__2019-08-10__14-03-06.jpg","Human",0.999
"CATH28__2019-08-10__14-03-07.jpg","Human",0.997
"CATH28__2019-08-10__14-03-07.jpg","Animal",0.146
"CATH28__2019-08-11__12-00-00.jpg","Animal",0.108
"CATH28__2019-08-12__12-00-00.jpg","Blank",0
"CATH28__2019-08-12__12-00-00.jpg","Blank",0
"CATH28__2019-08-13__12-00-00.jpg","Animal",0.42
"CATH28__2019-08-13__12-00-00.jpg","Animal",0.173
"CATH28__2019-08-13__13-25-12.jpg","Human",0.999
"CATH28__2019-08-13__13-25-12.jpg","Animal",0.786
"CATH28__2019-08-13__13-25-12.jpg","Animal",0.21
"CATH28__2019-08-13__13-25-12.jpg","Animal",0.13
"CATH28__2019-08-13__13-25-12.jpg","Animal",0.1
"CATH28__2019-08-13__13-25-14.jpg","Human",0.999
"CATH28__2019-08-13__13-25-15.jpg","Animal",0.755
"CATH28__2019-08-13__13-25-15.jpg","Animal",0.201
"CATH28__2019-08-13__13-25-15.jpg","Animal",0.111
"CATH28__2019-08-13__13-25-32.jpg","Human",0.998
"CATH28__2019-08-13__13-25-32.jpg","Animal",0.662
"CATH28__2019-08-13__13-25-32.jpg","Animal",0.176
"CATH28__2019-08-13__13-25-34.jpg","Human",0.998
"CATH28__2019-08-13__13-25-34.jpg","Human",0.948
"CATH28__2019-08-14__12-00-00.jpg","Blank",0
"CATH28__2019-08-14__12-00-00.jpg","Blank",0
"CATH28__2019-08-15__00-54-37.jpg","Animal",0.999
"CATH28__2019-08-15__00-54-38.jpg","Animal",0.999
"CATH28__2019-08-15__00-54-40.jpg","Animal",0.999
"CATH28__2019-08-15__00-54-55.jpg","Animal",0.999
"CATH28__2019-08-15__00-54-56.jpg","Animal",0.999
"CATH28__2019-08-15__00-55-43.jpg","Animal",0.999
"CATH28__2019-08-15__00-55-44.jpg","Animal",0.999
"CATH28__2019-08-15__00-55-45.jpg","Animal",0.999
"CATH28__2019-08-15__00-55-46.jpg","Blank",0
"CATH28__2019-08-15__00-55-46.jpg","Blank",0
"CATH28__2019-08-15__00-59-40.jpg","Animal",0.128
"CATH28__2019-08-15__12-00-00.jpg","Animal",0.274
"CATH28__2019-08-15__16-15-06.jpg","Human",0.999
"CATH28__2019-08-15__16-15-07.jpg","Human",0.998
"CATH28__2019-08-15__16-15-07.jpg","Animal",0.2
"CATH28__2019-08-15__16-15-52.jpg","Human",0.999
"CATH28__2019-08-15__16-15-53.jpg","Human",0.998
"CATH28__2019-08-15__16-15-54.jpg","Blank",0
"CATH28__2019-08-15__16-15-54.jpg","Blank",0
"CATH28__2019-08-16__12-00-00.jpg","Animal",0.554
"CATH28__2019-08-16__12-00-00.jpg","Animal",0.14
"CATH28__2019-08-16__12-00-00.jpg","Animal",0.133
"CATH28__2019-08-17__12-00-00.jpg","Animal",0.52
"CATH28__2019-08-17__12-00-00.jpg","Animal",0.159
"CATH28__2019-08-17__12-00-00.jpg","Animal",0.118
"CATH28__2019-08-18__12-00-00.jpg","Blank",0
"CATH28__2019-08-18__12-00-00.jpg","Blank",0
"CATH28__2019-08-18__14-46-34.jpg","Human",0.999
"CATH28__2019-08-18__14-46-36.jpg","Human",0.999
"CATH28__2019-08-18__14-46-36.jpg","Human",0.997
"CATH28__2019-08-18__14-46-37.jpg","Human",0.997
"CATH28__2019-08-18__14-46-37.jpg","Human",0.205
"CATH28__2019-08-18__15-01-31.jpg","Human",0.999
"CATH28__2019-08-18__15-01-31.jpg","Human",0.4
"CATH28__2019-08-18__15-01-32.jpg","Human",0.999
"CATH28__2019-08-18__15-01-32.jpg","Human",0.99
"CATH28__2019-08-18__15-01-32.jpg","Human",0.157
"CATH28__2019-08-18__15-01-33.jpg","Human",0.999
"CATH28__2019-08-18__15-01-33.jpg","Human",0.835
