"file","cat","conf"
"CATH17__2019-07-03__16-26-11(1).JPG","Human",0.998
"CATH17__2019-07-03__16-26-11(1).JPG","Human",0.637
"CATH17__2019-07-03__16-26-11(1).JPG","Vehicle",0.575
"CATH17__2019-07-03__16-26-11(1).JPG","Animal",0.338
"CATH17__2019-07-03__16-26-11(1).JPG","Animal",0.284
"CATH17__2019-07-03__16-26-13(2).JPG","Human",0.996
"CATH17__2019-07-03__16-26-13(2).JPG","Human",0.901
"CATH17__2019-07-03__16-26-13(2).JPG","Animal",0.309
"CATH17__2019-07-03__16-26-13(2).JPG","Animal",0.245
"CATH17__2019-07-03__16-26-13(2).JPG","Human",0.204
"CATH17__2019-07-03__16-26-13(2).JPG","Human",0.151
"CATH17__2019-07-03__16-26-14(3).JPG","Animal",0.721
"CATH17__2019-07-03__16-26-20(4).JPG","Animal",0.586
"CATH17__2019-07-03__16-26-25(5).JPG","Human",0.999
"CATH17__2019-07-03__16-26-25(5).JPG","Animal",0.429
"CATH17__2019-07-03__16-26-27(6).JPG","Human",0.999
"CATH17__2019-07-03__16-26-27(6).JPG","Animal",0.295
"CATH17__2019-07-03__16-26-34(7).JPG","Human",0.998
"CATH17__2019-07-03__16-26-34(7).JPG","Animal",0.343
"CATH17__2019-07-03__16-26-37(8).JPG","Human",0.998
"CATH17__2019-07-03__16-26-37(8).JPG","Animal",0.371
"CATH17__2019-07-03__16-26-39(9).JPG","Human",0.998
"CATH17__2019-07-03__16-26-39(9).JPG","Human",0.184
"CATH17__2019-07-03__16-26-40(10).JPG","Human",0.999
"CATH17__2019-07-03__16-26-41(11).JPG","Human",0.999
"CATH17__2019-07-03__16-26-42(12).JPG","Human",0.998
"CATH17__2019-07-03__16-26-44(13).JPG","Human",0.998
"CATH17__2019-07-03__16-26-45(14).JPG","Human",0.999
"CATH17__2019-07-03__16-26-45(14).JPG","Animal",0.478
"CATH17__2019-07-03__16-26-45(14).JPG","Human",0.12
"CATH17__2019-07-03__16-26-47(15).JPG","Human",0.999
"CATH17__2019-07-03__16-26-47(15).JPG","Animal",0.646
"CATH17__2019-07-03__16-26-47(15).JPG","Human",0.133
"CATH17__2019-07-03__16-26-48(16).JPG","Animal",0.943
"CATH17__2019-07-03__16-40-49(1).JPG","Blank",0
"CATH17__2019-07-03__16-40-49(1).JPG","Blank",0
"CATH17__2019-07-03__16-40-51(2).JPG","Blank",0
"CATH17__2019-07-03__16-40-51(2).JPG","Blank",0
"CATH17__2019-07-03__16-41-04(1).JPG","Human",0.87
"CATH17__2019-07-03__16-41-04(1).JPG","Animal",0.214
"CATH17__2019-07-03__16-41-05(2).JPG","Blank",0
"CATH17__2019-07-03__16-41-05(2).JPG","Blank",0
"CATH17__2019-07-03__16-41-28(3).JPG","Blank",0
"CATH17__2019-07-03__16-41-28(3).JPG","Blank",0
"CATH17__2019-07-03__16-41-29(4).JPG","Animal",0.17
"CATH17__2019-07-03__16-41-35(5).JPG","Animal",0.881
"CATH17__2019-07-03__16-41-35(5).JPG","Animal",0.75
"CATH17__2019-07-03__16-41-36(6).JPG","Blank",0
"CATH17__2019-07-03__16-41-36(6).JPG","Blank",0
"CATH17__2019-07-03__16-42-10(1).JPG","Human",0.992
"CATH17__2019-07-03__16-42-10(1).JPG","Human",0.972
"CATH17__2019-07-03__16-42-10(1).JPG","Human",0.581
"CATH17__2019-07-03__16-42-10(1).JPG","Human",0.165
"CATH17__2019-07-03__16-42-13(2).JPG","Human",0.986
"CATH17__2019-07-03__16-42-14(3).JPG","Human",0.998
"CATH17__2019-07-03__16-42-16(4).JPG","Human",0.999
"CATH17__2019-07-03__16-42-17(5).JPG","Human",0.999
"CATH17__2019-07-03__16-42-17(5).JPG","Animal",0.118
"CATH17__2019-07-03__16-42-25(6).JPG","Human",0.999
"CATH17__2019-07-03__16-42-25(6).JPG","Animal",0.129
"CATH17__2019-07-03__16-42-26(7).JPG","Human",0.995
"CATH17__2019-07-03__16-42-26(7).JPG","Animal",0.203
"CATH17__2019-07-04__07-23-42(1).JPG","Animal",0.994
"CATH17__2019-07-04__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-04__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-05__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-05__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-06__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-06__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-07__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-07__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-08__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-08__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-09__04-46-59(1).JPG","Blank",0
"CATH17__2019-07-09__04-46-59(1).JPG","Blank",0
"CATH17__2019-07-09__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-09__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-10__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-10__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-11__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-11__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-12__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-12__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-13__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-13__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-14__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-14__12-00-00(1).JPG","Blank",0
"CATH17__2019-07-15__12-00-00(1).JPG","Animal",0.18
"CATH17__2019-07-16__12-00-00(1).JPG","Blank",0
