"file","cat","conf"
"CATH09__2019-07-07__22-28-53.jpg","Animal",0.998
"CATH09__2019-07-07__22-28-58.jpg","Blank",0
"CATH09__2019-07-07__22-28-58.jpg","Blank",0
"CATH09__2019-07-08__08-32-25.jpg","Animal",0.353
"CATH09__2019-07-08__12-00-00.jpg","Animal",0.52
"CATH09__2019-07-09__12-00-00.jpg","Animal",0.156
"CATH09__2019-07-10__12-00-00.jpg","Animal",0.385
"CATH09__2019-07-10__12-00-00.jpg","Animal",0.1
"CATH09__2019-07-11__05-03-22.jpg","Animal",0.999
"CATH09__2019-07-11__05-03-22.jpg","Animal",0.997
"CATH09__2019-07-11__05-03-34.jpg","Animal",0.999
"CATH09__2019-07-11__05-03-37.jpg","Animal",0.999
"CATH09__2019-07-11__05-03-40.jpg","Animal",0.998
"CATH09__2019-07-11__05-03-41.jpg","Animal",0.999
"CATH09__2019-07-11__05-04-16.jpg","Animal",0.998
"CATH09__2019-07-11__05-04-19.jpg","Animal",0.999
"CATH09__2019-07-11__05-04-40.jpg","Animal",0.978
"CATH09__2019-07-11__05-04-40.jpg","Animal",0.137
"CATH09__2019-07-11__05-04-40.jpg","Animal",0.112
"CATH09__2019-07-11__05-04-41.jpg","Animal",0.999
"CATH09__2019-07-11__05-04-43.jpg","Animal",0.999
"CATH09__2019-07-11__05-05-11.jpg","Animal",0.99
"CATH09__2019-07-11__12-00-00.jpg","Blank",0
"CATH09__2019-07-11__12-00-00.jpg","Blank",0
"CATH09__2019-07-11__20-50-47.jpg","Animal",0.999
"CATH09__2019-07-12__05-29-12.jpg","Animal",0.943
"CATH09__2019-07-12__05-29-12.jpg","Animal",0.109
"CATH09__2019-07-12__12-00-00.jpg","Animal",0.314
"CATH09__2019-07-13__05-02-18.jpg","Animal",0.998
"CATH09__2019-07-13__12-00-00.jpg","Blank",0
"CATH09__2019-07-13__12-00-00.jpg","Blank",0
"CATH09__2019-07-14__12-00-00.jpg","Blank",0
"CATH09__2019-07-14__12-00-00.jpg","Blank",0
"CATH09__2019-07-15__00-43-45.jpg","Animal",0.988
"CATH09__2019-07-15__00-43-45.jpg","Animal",0.379
"CATH09__2019-07-15__00-43-46.jpg","Animal",0.999
"CATH09__2019-07-15__00-43-52.jpg","Animal",0.999
"CATH09__2019-07-15__00-43-54.jpg","Animal",0.999
"CATH09__2019-07-15__00-44-02.jpg","Animal",0.999
"CATH09__2019-07-15__08-36-58.jpg","Animal",0.756
"CATH09__2019-07-15__08-36-58.jpg","Animal",0.311
"CATH09__2019-07-15__08-36-58.jpg","Animal",0.129
"CATH09__2019-07-15__08-36-58.jpg","Animal",0.111
"CATH09__2019-07-15__11-36-46.jpg","Animal",0.988
"CATH09__2019-07-15__11-36-46.jpg","Animal",0.123
"CATH09__2019-07-15__12-00-00.jpg","Animal",0.236
"CATH09__2019-07-16__12-00-00.jpg","Blank",0
"CATH09__2019-07-16__12-00-00.jpg","Blank",0
"CATH09__2019-07-17__12-00-00.jpg","Animal",0.216
"CATH09__2019-07-17__12-00-00.jpg","Animal",0.114
"CATH09__2019-07-17__22-21-06.jpg","Animal",0.976
"CATH09__2019-07-17__22-21-06.jpg","Animal",0.741
"CATH09__2019-07-17__22-21-06.jpg","Animal",0.128
"CATH09__2019-07-17__22-21-07.jpg","Animal",0.999
"CATH09__2019-07-17__22-21-09.jpg","Animal",0.999
"CATH09__2019-07-17__22-21-11.jpg","Animal",0.999
"CATH09__2019-07-18__12-00-00.jpg","Animal",0.217
"CATH09__2019-07-18__12-43-08.jpg","Blank",0
"CATH09__2019-07-18__12-43-08.jpg","Blank",0
"CATH09__2019-07-19__03-35-42.jpg","Animal",0.986
"CATH09__2019-07-19__03-35-42.jpg","Animal",0.863
"CATH09__2019-07-19__03-35-42.jpg","Animal",0.625
"CATH09__2019-07-19__03-35-42.jpg","Animal",0.321
"CATH09__2019-07-19__03-35-42.jpg","Animal",0.205
"CATH09__2019-07-19__12-00-00.jpg","Animal",0.782
"CATH09__2019-07-19__12-00-00.jpg","Animal",0.244
"CATH09__2019-07-19__12-00-00.jpg","Animal",0.199
"CATH09__2019-07-20__12-00-00.jpg","Animal",0.106
"CATH09__2019-07-21__07-02-00.jpg","Animal",0.616
"CATH09__2019-07-21__07-02-00.jpg","Animal",0.355
"CATH09__2019-07-21__07-02-00.jpg","Animal",0.313
"CATH09__2019-07-21__09-13-41.jpg","Blank",0
"CATH09__2019-07-21__09-13-41.jpg","Blank",0
"CATH09__2019-07-21__12-00-00.jpg","Blank",0
"CATH09__2019-07-21__12-00-00.jpg","Blank",0
"CATH09__2019-07-22__12-00-00.jpg","Blank",0
"CATH09__2019-07-22__12-00-00.jpg","Blank",0
"CATH09__2019-07-23__12-00-00.jpg","Blank",0
"CATH09__2019-07-23__12-00-00.jpg","Blank",0
"CATH09__2019-07-24__12-00-00.jpg","Animal",0.22
"CATH09__2019-07-25__12-00-00.jpg","Animal",0.132
"CATH09__2019-07-26__12-00-00.jpg","Animal",0.273
"CATH09__2019-07-27__04-29-29.jpg","Animal",0.965
"CATH09__2019-07-27__05-52-30.jpg","Animal",0.998
"CATH09__2019-07-27__12-00-00.jpg","Blank",0
"CATH09__2019-07-27__12-00-00.jpg","Blank",0
"CATH09__2019-07-28__12-00-00.jpg","Animal",0.431
"CATH09__2019-07-28__19-49-50.jpg","Animal",0.999
"CATH09__2019-07-28__19-49-51.jpg","Animal",0.999
"CATH09__2019-07-28__19-49-52.jpg","Animal",0.999
"CATH09__2019-07-28__19-49-54.jpg","Animal",0.999
"CATH09__2019-07-28__19-49-55.jpg","Animal",0.999
"CATH09__2019-07-28__19-49-57.jpg","Animal",0.997
"CATH09__2019-07-28__19-50-16.jpg","Blank",0
"CATH09__2019-07-28__19-50-16.jpg","Blank",0
"CATH09__2019-07-28__19-50-18.jpg","Animal",0.988
"CATH09__2019-07-28__19-50-19.jpg","Blank",0
"CATH09__2019-07-28__19-50-19.jpg","Blank",0
"CATH09__2019-07-28__19-50-21.jpg","Blank",0
"CATH09__2019-07-28__19-50-21.jpg","Blank",0
"CATH09__2019-07-29__12-00-00.jpg","Blank",0
"CATH09__2019-07-29__12-00-00.jpg","Blank",0
"CATH09__2019-07-30__12-00-00.jpg","Animal",0.622
"CATH09__2019-07-31__12-00-00.jpg","Blank",0
"CATH09__2019-07-31__12-00-00.jpg","Blank",0
"CATH09__2019-08-01__02-58-51.jpg","Animal",0.957
"CATH09__2019-08-01__06-15-35.jpg","Animal",0.954
"CATH09__2019-08-01__06-15-35.jpg","Animal",0.376
"CATH09__2019-08-01__06-15-35.jpg","Animal",0.33
"CATH09__2019-08-01__06-15-35.jpg","Animal",0.187
"CATH09__2019-08-01__06-15-35.jpg","Animal",0.134
"CATH09__2019-08-01__06-15-35.jpg","Animal",0.12
"CATH09__2019-08-01__12-00-00.jpg","Blank",0
"CATH09__2019-08-01__12-00-00.jpg","Blank",0
"CATH09__2019-08-02__02-06-50.jpg","Animal",0.987
"CATH09__2019-08-02__02-06-50.jpg","Animal",0.167
"CATH09__2019-08-02__02-06-51.jpg","Animal",0.998
"CATH09__2019-08-02__12-00-00.jpg","Animal",0.105
"CATH09__2019-08-03__12-00-00.jpg","Blank",0
"CATH09__2019-08-03__12-00-00.jpg","Blank",0
"CATH09__2019-08-04__12-00-00.jpg","Animal",0.316
"CATH09__2019-08-04__22-58-35.jpg","Animal",0.994
"CATH09__2019-08-04__22-58-35.jpg","Animal",0.146
"CATH09__2019-08-05__12-00-00.jpg","Blank",0
"CATH09__2019-08-05__12-00-00.jpg","Blank",0
"CATH09__2019-08-05__22-55-42.jpg","Animal",0.997
"CATH09__2019-08-06__12-00-00.jpg","Blank",0
"CATH09__2019-08-06__12-00-00.jpg","Blank",0
"CATH09__2019-08-06__21-58-10.jpg","Animal",0.998
"CATH09__2019-08-07__12-00-00.jpg","Blank",0
"CATH09__2019-08-07__12-00-00.jpg","Blank",0
"CATH09__2019-08-08__06-36-48.jpg","Animal",0.999
"CATH09__2019-08-08__06-36-48.jpg","Animal",0.223
"CATH09__2019-08-08__06-36-48.jpg","Animal",0.131
"CATH09__2019-08-08__06-36-51.jpg","Animal",0.999
"CATH09__2019-08-08__06-36-51.jpg","Animal",0.428
"CATH09__2019-08-08__06-36-51.jpg","Animal",0.127
"CATH09__2019-08-08__06-37-04.jpg","Animal",0.997
"CATH09__2019-08-08__06-37-04.jpg","Animal",0.807
"CATH09__2019-08-08__06-37-04.jpg","Animal",0.213
"CATH09__2019-08-08__06-37-04.jpg","Animal",0.152
"CATH09__2019-08-08__12-00-00.jpg","Blank",0
"CATH09__2019-08-08__12-00-00.jpg","Blank",0
"CATH09__2019-08-09__12-00-00.jpg","Animal",0.103
"CATH09__2019-08-10__12-00-00.jpg","Animal",0.175
"CATH09__2019-08-11__06-45-02.jpg","Animal",0.426
"CATH09__2019-08-11__06-45-02.jpg","Animal",0.293
"CATH09__2019-08-11__06-45-02.jpg","Animal",0.254
"CATH09__2019-08-11__06-45-02.jpg","Animal",0.145
"CATH09__2019-08-11__12-00-00.jpg","Blank",0
"CATH09__2019-08-11__12-00-00.jpg","Blank",0
"CATH09__2019-08-12__01-48-02.jpg","Animal",0.997
"CATH09__2019-08-12__01-48-02.jpg","Animal",0.301
"CATH09__2019-08-12__01-48-03.jpg","Animal",0.999
"CATH09__2019-08-12__01-48-05.jpg","Animal",0.999
"CATH09__2019-08-12__01-48-07.jpg","Animal",0.999
"CATH09__2019-08-12__01-48-12.jpg","Animal",0.999
"CATH09__2019-08-12__01-48-13.jpg","Animal",0.998
"CATH09__2019-08-12__01-48-14.jpg","Animal",0.999
"CATH09__2019-08-12__01-48-17.jpg","Animal",0.999
"CATH09__2019-08-12__01-48-18.jpg","Animal",0.998
"CATH09__2019-08-12__12-00-00.jpg","Blank",0
"CATH09__2019-08-12__12-00-00.jpg","Blank",0
"CATH09__2019-08-13__01-13-06.jpg","Animal",0.995
"CATH09__2019-08-13__01-13-12.jpg","Animal",0.999
"CATH09__2019-08-13__01-13-13.jpg","Animal",0.998
"CATH09__2019-08-13__01-13-13.jpg","Animal",0.445
"CATH09__2019-08-13__01-13-15.jpg","Animal",0.999
"CATH09__2019-08-13__01-13-16.jpg","Animal",0.998
"CATH09__2019-08-13__01-13-16.jpg","Animal",0.227
"CATH09__2019-08-13__05-29-53.jpg","Animal",0.999
"CATH09__2019-08-13__05-29-54.jpg","Animal",0.997
"CATH09__2019-08-13__05-29-54.jpg","Animal",0.103
"CATH09__2019-08-13__05-31-01.jpg","Animal",0.992
"CATH09__2019-08-13__05-31-01.jpg","Animal",0.839
"CATH09__2019-08-13__05-31-02.jpg","Animal",0.997
"CATH09__2019-08-13__05-31-02.jpg","Animal",0.244
"CATH09__2019-08-13__05-31-07.jpg","Animal",0.999
"CATH09__2019-08-13__05-31-31.jpg","Animal",0.999
"CATH09__2019-08-13__05-32-04.jpg","Animal",0.98
"CATH09__2019-08-13__05-32-04.jpg","Animal",0.26
"CATH09__2019-08-13__05-32-08.jpg","Animal",0.999
"CATH09__2019-08-13__05-33-25.jpg","Animal",0.999
"CATH09__2019-08-13__05-33-27.jpg","Animal",0.999
"CATH09__2019-08-13__05-33-28.jpg","Animal",0.999
"CATH09__2019-08-13__05-33-29.jpg","Animal",0.999
"CATH09__2019-08-13__05-33-31.jpg","Animal",0.999
"CATH09__2019-08-13__05-33-40.jpg","Animal",0.999
"CATH09__2019-08-13__05-33-44.jpg","Animal",0.998
"CATH09__2019-08-13__05-33-50.jpg","Animal",0.992
"CATH09__2019-08-13__05-33-51.jpg","Blank",0
"CATH09__2019-08-13__05-33-51.jpg","Blank",0
"CATH09__2019-08-13__12-00-00.jpg","Blank",0
"CATH09__2019-08-13__12-00-00.jpg","Blank",0
"CATH09__2019-08-13__22-04-10.jpg","Animal",0.998
"CATH09__2019-08-14__12-00-00.jpg","Blank",0
"CATH09__2019-08-14__12-00-00.jpg","Blank",0
"CATH09__2019-08-14__21-57-15.jpg","Animal",0.996
"CATH09__2019-08-14__21-57-16.jpg","Animal",0.998
"CATH09__2019-08-14__23-08-13.jpg","Animal",0.996
"CATH09__2019-08-15__02-37-19.jpg","Animal",0.998
"CATH09__2019-08-15__02-37-20.jpg","Animal",0.999
"CATH09__2019-08-15__02-37-21.jpg","Animal",0.999
"CATH09__2019-08-15__02-37-23.jpg","Animal",0.999
"CATH09__2019-08-15__02-37-24.jpg","Animal",0.999
"CATH09__2019-08-15__02-37-25.jpg","Animal",0.999
"CATH09__2019-08-15__12-00-00.jpg","Blank",0
"CATH09__2019-08-15__12-00-00.jpg","Blank",0
"CATH09__2019-08-16__12-00-00.jpg","Animal",0.522
"CATH09__2019-08-17__05-43-30.jpg","Animal",0.999
"CATH09__2019-08-17__06-37-20.jpg","Animal",0.999
"CATH09__2019-08-17__06-37-20.jpg","Animal",0.176
"CATH09__2019-08-17__06-37-20.jpg","Animal",0.121
"CATH09__2019-08-17__06-37-22.jpg","Animal",0.528
"CATH09__2019-08-17__06-37-22.jpg","Animal",0.242
"CATH09__2019-08-17__06-37-22.jpg","Animal",0.125
"CATH09__2019-08-17__06-37-22.jpg","Animal",0.117
"CATH09__2019-08-17__12-00-00.jpg","Blank",0
"CATH09__2019-08-17__12-00-00.jpg","Blank",0
"CATH09__2019-08-18__12-00-00.jpg","Blank",0
"CATH09__2019-08-18__12-00-00.jpg","Blank",0
"CATH09__2019-08-19__05-54-48.jpg","Animal",0.999
"CATH09__2019-08-19__05-54-53.jpg","Animal",0.999
"CATH09__2019-08-19__05-55-00.jpg","Blank",0
"CATH09__2019-08-19__05-55-00.jpg","Blank",0
"CATH09__2019-08-19__12-00-00.jpg","Blank",0
"CATH09__2019-08-19__12-00-00.jpg","Blank",0
"CATH09__2019-08-20__00-06-16.jpg","Animal",0.999
"CATH09__2019-08-20__00-06-19.jpg","Animal",0.997
"CATH09__2019-08-20__12-00-00.jpg","Blank",0
"CATH09__2019-08-20__12-00-00.jpg","Blank",0
"CATH09__2019-08-20__17-49-43.jpg","Animal",0.999
"CATH09__2019-08-21__12-00-00.jpg","Animal",0.266
"CATH09__2019-08-21__12-00-00.jpg","Animal",0.182
"CATH09__2019-08-21__12-00-00.jpg","Animal",0.153
"CATH09__2019-08-21__12-00-00.jpg","Animal",0.116
"CATH09__2019-08-22__06-56-08.jpg","Animal",0.999
"CATH09__2019-08-22__10-54-11.jpg","Animal",0.937
"CATH09__2019-08-22__10-54-11.jpg","Animal",0.343
"CATH09__2019-08-22__12-00-00.jpg","Blank",0
"CATH09__2019-08-22__12-00-00.jpg","Blank",0
"CATH09__2019-08-22__12-00-14.jpg","Animal",0.999
"CATH09__2019-08-22__12-00-14.jpg","Animal",0.447
"CATH09__2019-08-23__00-04-12.jpg","Animal",0.998
"CATH09__2019-08-23__12-00-00.jpg","Animal",0.262
"CATH09__2019-08-23__12-00-00.jpg","Animal",0.151
"CATH09__2019-08-24__05-20-28.jpg","Animal",0.981
"CATH09__2019-08-24__05-20-45.jpg","Animal",0.999
"CATH09__2019-08-24__05-20-46.jpg","Animal",0.999
"CATH09__2019-08-24__05-20-48.jpg","Animal",0.999
"CATH09__2019-08-24__05-20-48.jpg","Animal",0.142
"CATH09__2019-08-24__05-20-51.jpg","Animal",0.999
"CATH09__2019-08-24__05-20-53.jpg","Animal",0.999
"CATH09__2019-08-24__05-20-55.jpg","Animal",0.997
"CATH09__2019-08-24__12-00-00.jpg","Animal",0.193
"CATH09__2019-08-24__19-12-44.jpg","Animal",0.996
"CATH09__2019-08-24__19-12-44.jpg","Animal",0.795
"CATH09__2019-08-24__19-12-44.jpg","Animal",0.112
"CATH09__2019-08-25__12-00-00.jpg","Animal",0.491
"CATH09__2019-08-25__12-00-00.jpg","Animal",0.205
"CATH09__2019-08-25__15-09-57.jpg","Animal",0.998
"CATH09__2019-08-25__15-09-57.jpg","Animal",0.839
"CATH09__2019-08-25__15-09-57.jpg","Animal",0.358
"CATH09__2019-08-25__15-09-57.jpg","Animal",0.297
"CATH09__2019-08-25__15-09-57.jpg","Animal",0.26
"CATH09__2019-08-25__15-09-57.jpg","Animal",0.194
"CATH09__2019-08-25__15-10-32.jpg","Animal",0.999
"CATH09__2019-08-25__15-10-32.jpg","Animal",0.472
"CATH09__2019-08-25__18-08-32.jpg","Animal",0.974
"CATH09__2019-08-25__18-08-32.jpg","Animal",0.433
"CATH09__2019-08-25__18-08-32.jpg","Animal",0.173
"CATH09__2019-08-25__18-08-32.jpg","Animal",0.121
"CATH09__2019-08-25__18-08-32.jpg","Animal",0.104
"CATH09__2019-08-26__05-56-21.jpg","Animal",0.999
"CATH09__2019-08-26__05-56-22.jpg","Animal",0.999
"CATH09__2019-08-26__05-56-23.jpg","Animal",0.992
"CATH09__2019-08-26__10-02-23.jpg","Animal",0.788
"CATH09__2019-08-26__12-00-00.jpg","Animal",0.171
"CATH09__2019-08-27__02-30-47.jpg","Animal",0.997
"CATH09__2019-08-27__02-30-53.jpg","Animal",0.998
"CATH09__2019-08-27__05-43-58.jpg","Animal",0.998
"CATH09__2019-08-27__05-44-53.jpg","Animal",0.995
"CATH09__2019-08-27__05-44-54.jpg","Animal",0.998
"CATH09__2019-08-27__05-45-04.jpg","Animal",0.998
"CATH09__2019-08-27__05-45-06.jpg","Animal",0.998
"CATH09__2019-08-27__05-45-06.jpg","Animal",0.588
"CATH09__2019-08-27__05-45-24.jpg","Animal",0.999
"CATH09__2019-08-27__05-46-18.jpg","Animal",0.999
"CATH09__2019-08-27__05-46-21.jpg","Animal",0.998
"CATH09__2019-08-27__12-00-00.jpg","Animal",0.305
"CATH09__2019-08-27__12-00-00.jpg","Animal",0.118
"CATH09__2019-08-28__02-40-22.jpg","Animal",0.976
"CATH09__2019-08-28__02-40-22.jpg","Animal",0.549
"CATH09__2019-08-28__02-40-23.jpg","Animal",0.983
"CATH09__2019-08-28__02-40-23.jpg","Animal",0.187
"CATH09__2019-08-28__02-40-31.jpg","Animal",0.999
"CATH09__2019-08-28__02-42-55.jpg","Animal",0.997
"CATH09__2019-08-28__02-42-57.jpg","Animal",0.994
"CATH09__2019-08-28__02-42-57.jpg","Animal",0.366
"CATH09__2019-08-28__08-36-06.jpg","Animal",0.173
"CATH09__2019-08-28__12-00-00.jpg","Blank",0
"CATH09__2019-08-28__12-00-00.jpg","Blank",0
"CATH09__2019-08-29__04-33-00.jpg","Animal",0.971
"CATH09__2019-08-29__04-33-00.jpg","Animal",0.722
"CATH09__2019-08-29__04-33-00.jpg","Animal",0.258
"CATH09__2019-08-29__04-33-00.jpg","Animal",0.151
"CATH09__2019-08-29__12-00-00.jpg","Blank",0
"CATH09__2019-08-29__12-00-00.jpg","Blank",0
"CATH09__2019-08-30__00-34-48.jpg","Animal",0.984
"CATH09__2019-08-30__00-34-48.jpg","Animal",0.197
"CATH09__2019-08-30__12-00-00.jpg","Human",0.721
"CATH09__2019-08-30__12-00-00.jpg","Animal",0.616
"CATH09__2019-08-30__12-00-00.jpg","Animal",0.186
"CATH09__2019-08-30__12-00-00.jpg","Animal",0.158
"CATH09__2019-08-30__12-00-00.jpg","Animal",0.152
"CATH09__2019-08-31__12-00-00.jpg","Animal",0.441
"CATH09__2019-08-31__12-00-00.jpg","Human",0.27
"CATH09__2019-08-31__12-00-00.jpg","Human",0.105
"CATH09__2019-09-01__12-00-00.jpg","Animal",0.163
"CATH09__2019-09-02__12-00-00.jpg","Animal",0.148
"CATH09__2019-09-03__06-48-34.jpg","Animal",0.998
"CATH09__2019-09-03__06-48-34.jpg","Animal",0.251
"CATH09__2019-09-03__06-48-34.jpg","Animal",0.157
"CATH09__2019-09-03__06-48-34.jpg","Animal",0.119
"CATH09__2019-09-03__06-48-34.jpg","Animal",0.104
"CATH09__2019-09-03__06-48-44.jpg","Animal",0.999
"CATH09__2019-09-03__06-48-44.jpg","Animal",0.732
"CATH09__2019-09-03__06-48-44.jpg","Animal",0.352
"CATH09__2019-09-03__06-48-44.jpg","Animal",0.215
"CATH09__2019-09-03__06-48-47.jpg","Animal",0.999
"CATH09__2019-09-03__06-48-47.jpg","Animal",0.458
"CATH09__2019-09-03__06-48-47.jpg","Animal",0.216
"CATH09__2019-09-03__07-52-23.jpg","Animal",0.999
"CATH09__2019-09-03__07-52-23.jpg","Animal",0.362
"CATH09__2019-09-03__12-00-00.jpg","Animal",0.573
"CATH09__2019-09-04__12-00-00.jpg","Blank",0
"CATH09__2019-09-04__12-00-00.jpg","Blank",0
"CATH09__2019-09-05__12-00-00.jpg","Animal",0.307
"CATH09__2019-09-05__23-56-32.jpg","Animal",0.992
"CATH09__2019-09-05__23-56-32.jpg","Animal",0.121
"CATH09__2019-09-05__23-56-32.jpg","Animal",0.112
"CATH09__2019-09-06__12-00-00.jpg","Blank",0
"CATH09__2019-09-06__12-00-00.jpg","Blank",0
"CATH09__2019-09-07__01-57-15.jpg","Animal",0.999
"CATH09__2019-09-07__05-06-20.jpg","Animal",0.999
"CATH09__2019-09-07__05-06-25.jpg","Animal",0.999
"CATH09__2019-09-07__05-06-28.jpg","Animal",0.998
"CATH09__2019-09-07__05-08-12.jpg","Animal",0.999
"CATH09__2019-09-07__07-28-24.jpg","Animal",0.998
"CATH09__2019-09-07__07-28-24.jpg","Animal",0.546
"CATH09__2019-09-07__07-28-27.jpg","Animal",0.998
"CATH09__2019-09-07__07-28-27.jpg","Animal",0.31
"CATH09__2019-09-07__07-28-27.jpg","Animal",0.115
"CATH09__2019-09-07__07-28-33.jpg","Animal",0.71
"CATH09__2019-09-07__07-28-33.jpg","Animal",0.229
"CATH09__2019-09-07__07-28-33.jpg","Animal",0.121
"CATH09__2019-09-07__08-39-45.jpg","Animal",0.764
"CATH09__2019-09-07__08-39-47.jpg","Animal",0.999
"CATH09__2019-09-07__08-39-48.jpg","Animal",0.999
"CATH09__2019-09-07__08-39-50.jpg","Animal",0.313
"CATH09__2019-09-07__08-39-52.jpg","Animal",0.574
"CATH09__2019-09-07__12-00-00.jpg","Animal",0.66
"CATH09__2019-09-07__12-00-00.jpg","Animal",0.454
"CATH09__2019-09-07__12-00-00.jpg","Animal",0.279
"CATH09__2019-09-07__12-00-00.jpg","Animal",0.103
"CATH09__2019-09-08__12-00-00.jpg","Blank",0
"CATH09__2019-09-08__12-00-00.jpg","Blank",0
"CATH09__2019-09-09__07-12-03.jpg","Animal",0.999
"CATH09__2019-09-09__12-00-00.jpg","Blank",0
"CATH09__2019-09-09__12-00-00.jpg","Blank",0
"CATH09__2019-09-10__12-00-00.jpg","Blank",0
"CATH09__2019-09-10__12-00-00.jpg","Blank",0
"CATH09__2019-09-11__11-01-17.jpg","Blank",0
"CATH09__2019-09-11__11-01-17.jpg","Blank",0
"CATH09__2019-09-11__12-00-00.jpg","Blank",0
"CATH09__2019-09-11__12-00-00.jpg","Blank",0
"CATH09__2019-09-11__21-33-16.jpg","Animal",0.998
"CATH09__2019-09-11__21-33-16.jpg","Animal",0.272
"CATH09__2019-09-12__03-30-07.jpg","Animal",0.997
"CATH09__2019-09-12__03-32-04.jpg","Animal",0.998
"CATH09__2019-09-12__03-32-05.jpg","Animal",0.997
"CATH09__2019-09-12__12-00-00.jpg","Blank",0
"CATH09__2019-09-12__12-00-00.jpg","Blank",0
"CATH09__2019-09-13__04-14-08.jpg","Animal",0.985
"CATH09__2019-09-13__04-14-08.jpg","Animal",0.364
"CATH09__2019-09-13__04-14-22.jpg","Animal",0.998
"CATH09__2019-09-13__12-00-00.jpg","Blank",0
"CATH09__2019-09-13__12-00-00.jpg","Blank",0
"CATH09__2019-09-13__16-57-38.jpg","Animal",0.998
"CATH09__2019-09-13__16-57-38.jpg","Animal",0.122
"CATH09__2019-09-14__02-59-52.jpg","Animal",0.854
"CATH09__2019-09-14__02-59-52.jpg","Animal",0.547
"CATH09__2019-09-14__02-59-52.jpg","Animal",0.298
"CATH09__2019-09-14__02-59-52.jpg","Animal",0.1
"CATH09__2019-09-14__10-01-42.jpg","Animal",0.999
"CATH09__2019-09-14__12-00-00.jpg","Blank",0
"CATH09__2019-09-14__12-00-00.jpg","Blank",0
"CATH09__2019-09-15__12-00-00.jpg","Blank",0
"CATH09__2019-09-15__12-00-00.jpg","Blank",0
"CATH09__2019-09-15__16-58-50.jpg","Animal",0.999
"CATH09__2019-09-16__12-00-00.jpg","Animal",0.113
"CATH09__2019-09-17__12-00-00.jpg","Blank",0
"CATH09__2019-09-17__12-00-00.jpg","Blank",0
"CATH09__2019-09-18__12-00-00.jpg","Animal",0.494
"CATH09__2019-09-19__12-00-00.jpg","Animal",0.192
"CATH09__2019-09-20__12-00-00.jpg","Blank",0
"CATH09__2019-09-20__12-00-00.jpg","Blank",0
"CATH09__2019-09-20__20-07-58.jpg","Animal",0.373
"CATH09__2019-09-20__20-07-58.jpg","Animal",0.107
"CATH09__2019-09-20__20-08-09.jpg","Animal",0.999
"CATH09__2019-09-20__20-08-16.jpg","Animal",0.999
"CATH09__2019-09-20__20-08-17.jpg","Animal",0.999
"CATH09__2019-09-20__20-11-02.jpg","Animal",0.997
