"file","cat","conf"
"CATH14__2020-08-10__14-47-56.jpg","Human",0.998
"CATH14__2020-08-10__14-47-58.jpg","Human",0.999
"CATH14__2020-08-10__14-47-59.jpg","Human",0.999
"CATH14__2020-08-10__14-48-00.jpg","Human",0.999
"CATH14__2020-08-10__14-48-00.jpg","Human",0.154
"CATH14__2020-08-10__14-48-01.jpg","Human",0.999
"CATH14__2020-08-10__14-48-03.jpg","Human",0.999
"CATH14__2020-08-10__14-48-03.jpg","Human",0.254
"CATH14__2020-08-10__14-48-04.jpg","Animal",0.332
"CATH14__2020-08-10__23-56-50.jpg","Animal",0.999
"CATH14__2020-08-10__23-56-50.jpg","Animal",0.303
"CATH14__2020-08-10__23-56-54.jpg","Animal",0.998
"CATH14__2020-08-10__23-56-54.jpg","Animal",0.135
"CATH14__2020-08-10__23-56-55.jpg","Animal",0.999
"CATH14__2020-08-11__12-00-00.jpg","Blank",0
"CATH14__2020-08-11__12-00-00.jpg","Blank",0
"CATH14__2020-08-12__12-00-00.jpg","Animal",0.193
"CATH14__2020-08-13__12-00-00.jpg","Blank",0
"CATH14__2020-08-13__12-00-00.jpg","Blank",0
"CATH14__2020-08-14__12-00-00.jpg","Animal",0.115
"CATH14__2020-08-15__12-00-00.jpg","Animal",0.512
"CATH14__2020-08-15__12-00-00.jpg","Animal",0.358
"CATH14__2020-08-15__12-00-00.jpg","Animal",0.321
"CATH14__2020-08-15__12-00-00.jpg","Animal",0.167
"CATH14__2020-08-15__12-00-00.jpg","Animal",0.163
"CATH14__2020-08-15__18-52-17.jpg","Animal",0.999
"CATH14__2020-08-15__18-52-19.jpg","Animal",0.999
"CATH14__2020-08-15__18-52-19.jpg","Animal",0.207
"CATH14__2020-08-15__18-52-20.jpg","Animal",0.999
"CATH14__2020-08-15__18-52-20.jpg","Animal",0.393
"CATH14__2020-08-15__18-52-33.jpg","Animal",0.998
"CATH14__2020-08-15__18-52-34.jpg","Animal",0.999
"CATH14__2020-08-15__18-52-36.jpg","Animal",0.999
"CATH14__2020-08-15__18-52-36.jpg","Animal",0.217
"CATH14__2020-08-15__18-52-38.jpg","Animal",0.999
"CATH14__2020-08-15__18-52-39.jpg","Animal",0.999
"CATH14__2020-08-15__18-52-41.jpg","Animal",0.999
"CATH14__2020-08-15__18-52-41.jpg","Animal",0.986
"CATH14__2020-08-15__18-52-46.jpg","Animal",0.999
"CATH14__2020-08-15__18-52-48.jpg","Animal",0.999
"CATH14__2020-08-15__18-52-48.jpg","Animal",0.249
"CATH14__2020-08-15__18-52-55.jpg","Animal",0.995
"CATH14__2020-08-15__18-52-55.jpg","Animal",0.995
"CATH14__2020-08-15__18-52-55.jpg","Animal",0.547
"CATH14__2020-08-15__18-52-58.jpg","Animal",0.998
"CATH14__2020-08-15__18-52-58.jpg","Animal",0.996
"CATH14__2020-08-15__18-52-59.jpg","Animal",0.999
"CATH14__2020-08-15__18-52-59.jpg","Animal",0.799
"CATH14__2020-08-15__18-53-03.jpg","Animal",0.999
"CATH14__2020-08-15__18-53-03.jpg","Animal",0.101
"CATH14__2020-08-15__18-53-30.jpg","Animal",0.999
"CATH14__2020-08-15__18-53-31.jpg","Animal",0.999
"CATH14__2020-08-15__18-53-32.jpg","Animal",0.999
"CATH14__2020-08-15__18-53-36.jpg","Animal",0.998
"CATH14__2020-08-15__18-53-45.jpg","Animal",0.999
"CATH14__2020-08-16__12-00-00.jpg","Animal",0.693
"CATH14__2020-08-16__12-00-00.jpg","Animal",0.164
