"file","cat","conf"
"CATH32__2020-09-29__16-12-15.jpg","Human",0.999
"CATH32__2020-09-29__16-12-15.jpg","Human",0.998
"CATH32__2020-09-29__16-12-15.jpg","Human",0.973
"CATH32__2020-09-29__16-12-15.jpg","Animal",0.352
"CATH32__2020-09-29__16-14-07.jpg","Animal",0.863
"CATH32__2020-09-29__16-14-07.jpg","Human",0.679
"CATH32__2020-09-29__16-14-07.jpg","Animal",0.629
"CATH32__2020-09-29__16-14-07.jpg","Human",0.339
"CATH32__2020-09-29__16-14-07.jpg","Human",0.182
"CATH32__2020-09-29__16-14-09.jpg","Animal",0.945
"CATH32__2020-09-29__16-14-11.jpg","Human",0.983
"CATH32__2020-09-29__16-14-11.jpg","Human",0.408
"CATH32__2020-09-29__16-14-11.jpg","Animal",0.388
"CATH32__2020-09-29__16-14-13.jpg","Human",0.916
"CATH32__2020-09-29__16-14-13.jpg","Human",0.824
"CATH32__2020-09-29__16-14-14.jpg","Human",0.998
"CATH32__2020-09-29__16-14-14.jpg","Human",0.463
"CATH32__2020-09-29__16-14-14.jpg","Human",0.376
"CATH32__2020-09-29__16-14-14.jpg","Human",0.164
"CATH32__2020-09-29__16-14-15.jpg","Human",0.998
"CATH32__2020-09-29__16-14-15.jpg","Human",0.886
"CATH32__2020-09-29__16-14-15.jpg","Animal",0.24
"CATH32__2020-09-29__16-14-16.jpg","Human",0.999
"CATH32__2020-09-29__16-14-16.jpg","Animal",0.95
"CATH32__2020-09-29__16-14-16.jpg","Animal",0.198
"CATH32__2020-09-29__16-14-16.jpg","Human",0.137
"CATH32__2020-09-29__16-14-17.jpg","Human",0.999
"CATH32__2020-09-29__16-14-17.jpg","Human",0.999
"CATH32__2020-09-29__16-14-17.jpg","Animal",0.549
"CATH32__2020-09-29__16-14-19.jpg","Human",0.999
"CATH32__2020-09-29__16-14-19.jpg","Human",0.999
"CATH32__2020-09-29__16-14-19.jpg","Animal",0.352
"CATH32__2020-09-29__16-14-20.jpg","Human",0.998
"CATH32__2020-09-29__16-14-20.jpg","Human",0.998
"CATH32__2020-09-29__16-14-20.jpg","Animal",0.78
"CATH32__2020-09-29__16-14-20.jpg","Animal",0.2
"CATH32__2020-09-29__16-14-21.jpg","Human",0.999
"CATH32__2020-09-29__16-14-21.jpg","Human",0.999
"CATH32__2020-09-29__16-14-21.jpg","Animal",0.753
"CATH32__2020-09-29__16-14-21.jpg","Animal",0.178
"CATH32__2020-09-29__16-14-22.jpg","Human",0.999
"CATH32__2020-09-29__16-14-22.jpg","Human",0.999
"CATH32__2020-09-29__16-14-22.jpg","Animal",0.526
"CATH32__2020-09-29__16-14-24.jpg","Human",0.999
"CATH32__2020-09-29__16-14-24.jpg","Human",0.995
"CATH32__2020-09-29__16-14-24.jpg","Animal",0.434
"CATH32__2020-09-29__16-14-25.jpg","Human",0.997
"CATH32__2020-09-29__16-14-25.jpg","Animal",0.751
"CATH32__2020-09-29__16-14-25.jpg","Human",0.592
"CATH32__2020-09-29__16-14-25.jpg","Animal",0.491
"CATH32__2020-09-29__16-14-25.jpg","Human",0.442
"CATH32__2020-09-29__16-14-25.jpg","Human",0.21
"CATH32__2020-09-29__16-14-25.jpg","Human",0.195
"CATH32__2020-09-29__16-14-25.jpg","Animal",0.173
"CATH32__2020-09-29__16-14-25.jpg","Human",0.134
"CATH32__2020-09-29__16-14-54.jpg","Animal",0.752
"CATH32__2020-09-29__16-14-54.jpg","Human",0.5
"CATH32__2020-09-29__16-14-54.jpg","Animal",0.341
"CATH32__2020-09-29__16-14-55.jpg","Animal",0.94
"CATH32__2020-09-29__16-14-55.jpg","Human",0.789
"CATH32__2020-09-29__16-14-55.jpg","Animal",0.636
"CATH32__2020-09-29__16-14-55.jpg","Animal",0.368
"CATH32__2020-09-29__16-14-55.jpg","Animal",0.16
"CATH32__2020-09-29__16-14-57.jpg","Animal",0.941
"CATH32__2020-09-29__16-14-58.jpg","Animal",0.996
"CATH32__2020-09-29__16-14-59.jpg","Human",0.998
"CATH32__2020-09-29__16-14-59.jpg","Human",0.796
"CATH32__2020-09-29__16-14-59.jpg","Human",0.423
"CATH32__2020-09-29__16-14-59.jpg","Human",0.407
"CATH32__2020-09-29__16-15-00.jpg","Human",0.998
"CATH32__2020-09-29__16-15-00.jpg","Human",0.255
"CATH32__2020-09-29__16-15-00.jpg","Animal",0.138
"CATH32__2020-09-29__16-15-02.jpg","Human",0.985
"CATH32__2020-09-29__16-15-02.jpg","Animal",0.807
"CATH32__2020-09-29__16-15-02.jpg","Human",0.265
"CATH32__2020-09-29__16-15-02.jpg","Animal",0.11
"CATH32__2020-09-29__16-15-03.jpg","Human",0.998
"CATH32__2020-09-29__16-15-03.jpg","Animal",0.883
"CATH32__2020-09-29__16-15-05.jpg","Human",0.998
"CATH32__2020-09-29__16-15-05.jpg","Animal",0.966
"CATH32__2020-09-29__16-15-05.jpg","Human",0.466
"CATH32__2020-09-29__16-15-05.jpg","Animal",0.253
"CATH32__2020-09-29__16-15-05.jpg","Animal",0.147
"CATH32__2020-09-29__16-15-06.jpg","Human",0.999
"CATH32__2020-09-29__16-15-06.jpg","Animal",0.861
"CATH32__2020-09-29__16-15-06.jpg","Human",0.291
"CATH32__2020-09-29__16-15-06.jpg","Human",0.128
"CATH32__2020-09-29__16-15-06.jpg","Human",0.116
"CATH32__2020-09-29__16-15-06.jpg","Human",0.102
"CATH32__2020-09-29__16-55-55.jpg","Human",0.987
"CATH32__2020-09-29__16-55-55.jpg","Animal",0.849
"CATH32__2020-09-29__16-55-56.jpg","Human",0.999
"CATH32__2020-09-29__16-55-56.jpg","Animal",0.813
"CATH32__2020-09-29__16-55-58.jpg","Human",0.999
"CATH32__2020-09-29__16-55-58.jpg","Animal",0.647
"CATH32__2020-09-29__16-55-59.jpg","Human",0.999
"CATH32__2020-09-29__16-56-00.jpg","Human",0.999
"CATH32__2020-09-29__16-56-00.jpg","Animal",0.435
"CATH32__2020-09-29__16-56-01.jpg","Human",0.99
"CATH32__2020-09-29__16-56-01.jpg","Animal",0.948
"CATH32__2020-09-29__16-56-01.jpg","Animal",0.163
"CATH32__2020-09-29__16-56-01.jpg","Animal",0.125
"CATH32__2020-09-29__16-56-23.jpg","Animal",0.951
"CATH32__2020-09-29__16-56-23.jpg","Animal",0.188
"CATH32__2020-09-29__16-56-23.jpg","Animal",0.13
"CATH32__2020-09-29__16-56-24.jpg","Animal",0.865
"CATH32__2020-09-29__16-56-26.jpg","Human",0.999
"CATH32__2020-09-29__16-56-27.jpg","Human",0.999
"CATH32__2020-09-29__16-56-27.jpg","Animal",0.525
"CATH32__2020-09-29__16-56-30.jpg","Human",0.999
"CATH32__2020-09-29__16-56-30.jpg","Human",0.997
"CATH32__2020-09-29__16-56-30.jpg","Animal",0.433
"CATH32__2020-09-29__16-56-32.jpg","Human",0.999
"CATH32__2020-09-29__16-56-32.jpg","Human",0.997
"CATH32__2020-09-29__16-56-33.jpg","Human",0.999
"CATH32__2020-09-29__16-56-33.jpg","Human",0.872
"CATH32__2020-09-29__16-56-33.jpg","Human",0.757
"CATH32__2020-09-29__16-56-33.jpg","Animal",0.507
"CATH32__2020-09-29__16-56-33.jpg","Human",0.321
"CATH32__2020-09-29__16-56-33.jpg","Human",0.21
"CATH32__2020-09-29__16-56-33.jpg","Human",0.136
"CATH32__2020-09-29__16-56-33.jpg","Animal",0.121
"CATH32__2020-09-29__16-56-33.jpg","Human",0.106
"CATH32__2020-09-29__16-56-33.jpg","Human",0.104
"CATH32__2020-09-29__16-56-34.jpg","Human",0.999
"CATH32__2020-09-29__16-56-34.jpg","Human",0.996
"CATH32__2020-09-29__16-56-34.jpg","Animal",0.711
"CATH32__2020-09-29__16-56-34.jpg","Animal",0.273
"CATH32__2020-09-29__16-56-34.jpg","Animal",0.111
"CATH32__2020-09-29__16-56-36.jpg","Human",0.998
"CATH32__2020-09-29__16-56-36.jpg","Human",0.998
"CATH32__2020-09-29__16-56-36.jpg","Animal",0.601
"CATH32__2020-09-29__16-56-37.jpg","Human",0.999
"CATH32__2020-09-29__16-56-37.jpg","Animal",0.928
"CATH32__2020-09-29__16-56-37.jpg","Animal",0.928
"CATH32__2020-09-29__16-56-37.jpg","Human",0.285
"CATH32__2020-09-29__16-56-37.jpg","Animal",0.139
"CATH32__2020-09-29__18-43-05.jpg","Blank",0
"CATH32__2020-09-29__18-43-05.jpg","Blank",0
"CATH32__2020-09-29__18-43-12.jpg","Human",0.997
"CATH32__2020-09-29__18-43-12.jpg","Human",0.657
"CATH32__2020-09-29__18-43-12.jpg","Human",0.602
"CATH32__2020-09-29__18-43-13.jpg","Human",0.999
"CATH32__2020-09-29__18-43-14.jpg","Human",0.998
"CATH32__2020-09-29__18-43-17.jpg","Human",0.984
"CATH32__2020-09-29__18-43-39.jpg","Human",0.997
"CATH32__2020-09-29__18-43-39.jpg","Human",0.81
"CATH32__2020-09-29__18-43-39.jpg","Human",0.157
"CATH32__2020-09-29__18-43-40.jpg","Human",0.997
"CATH32__2020-09-29__18-43-40.jpg","Human",0.81
"CATH32__2020-09-29__18-43-42.jpg","Human",0.999
"CATH32__2020-09-29__18-43-42.jpg","Human",0.996
"CATH32__2020-09-29__18-43-47.jpg","Human",0.936
"CATH32__2020-09-29__18-43-48.jpg","Blank",0
"CATH32__2020-09-29__18-43-48.jpg","Blank",0
"CATH32__2020-09-29__18-43-50.jpg","Human",0.867
"CATH32__2020-09-29__18-43-50.jpg","Human",0.488
"CATH32__2020-09-29__18-43-52.jpg","Human",0.995
"CATH32__2020-09-29__18-43-52.jpg","Human",0.234
"CATH32__2020-09-29__18-43-53.jpg","Human",0.997
"CATH32__2020-09-29__18-43-53.jpg","Human",0.81
"CATH32__2020-09-29__18-43-55.jpg","Human",0.997
"CATH32__2020-09-29__18-43-57.jpg","Human",0.999
"CATH32__2020-09-29__18-43-59.jpg","Human",0.999
"CATH32__2020-09-29__18-44-02.jpg","Human",0.999
"CATH32__2020-09-29__18-44-02.jpg","Human",0.458
"CATH32__2020-09-29__18-44-02.jpg","Human",0.223
"CATH32__2020-09-29__18-44-02.jpg","Human",0.132
"CATH32__2020-09-29__18-44-03.jpg","Human",0.998
"CATH32__2020-09-29__18-44-03.jpg","Human",0.276
"CATH32__2020-09-30__00-15-47.jpg","Animal",0.984
"CATH32__2020-09-30__00-15-47.jpg","Animal",0.392
"CATH32__2020-09-30__00-15-47.jpg","Animal",0.105
"CATH32__2020-09-30__02-15-47.jpg","Animal",0.19
"CATH32__2020-09-30__05-23-00.jpg","Animal",0.985
"CATH32__2020-09-30__08-12-46.jpg","Human",0.998
"CATH32__2020-09-30__08-12-46.jpg","Animal",0.572
"CATH32__2020-09-30__08-12-48.jpg","Human",0.999
"CATH32__2020-09-30__08-12-49.jpg","Human",0.999
"CATH32__2020-09-30__08-12-50.jpg","Human",0.253
"CATH32__2020-09-30__08-12-50.jpg","Human",0.1
"CATH32__2020-09-30__08-12-58.jpg","Human",0.998
"CATH32__2020-09-30__08-12-58.jpg","Human",0.127
"CATH32__2020-09-30__08-12-59.jpg","Human",0.999
"CATH32__2020-09-30__08-13-00.jpg","Human",0.999
"CATH32__2020-09-30__12-00-00.jpg","Blank",0
"CATH32__2020-09-30__12-00-00.jpg","Blank",0
"CATH32__2020-09-30__13-52-08.jpg","Human",0.998
"CATH32__2020-09-30__13-52-08.jpg","Human",0.998
"CATH32__2020-09-30__13-52-08.jpg","Human",0.887
"CATH32__2020-09-30__13-52-09.jpg","Human",0.998
"CATH32__2020-09-30__13-52-09.jpg","Human",0.996
"CATH32__2020-09-30__13-52-11.jpg","Human",0.998
"CATH32__2020-09-30__13-52-11.jpg","Human",0.995
"CATH32__2020-09-30__13-52-11.jpg","Human",0.516
"CATH32__2020-09-30__13-52-11.jpg","Human",0.319
"CATH32__2020-09-30__13-52-11.jpg","Human",0.224
"CATH32__2020-09-30__13-52-12.jpg","Human",0.999
"CATH32__2020-09-30__13-52-13.jpg","Human",0.999
"CATH32__2020-09-30__13-52-15.jpg","Human",0.997
"CATH32__2020-09-30__13-52-15.jpg","Human",0.748
"CATH32__2020-09-30__13-52-15.jpg","Vehicle",0.444
"CATH32__2020-09-30__13-52-15.jpg","Human",0.136
"CATH32__2020-09-30__13-52-16.jpg","Blank",0
"CATH32__2020-09-30__13-52-16.jpg","Blank",0
"CATH32__2020-09-30__15-01-15.jpg","Human",0.998
"CATH32__2020-09-30__15-01-16.jpg","Human",0.999
"CATH32__2020-09-30__15-01-17.jpg","Animal",0.904
"CATH32__2020-09-30__15-01-18.jpg","Human",0.959
"CATH32__2020-09-30__15-01-18.jpg","Human",0.449
"CATH32__2020-09-30__15-01-18.jpg","Human",0.191
"CATH32__2020-09-30__15-01-18.jpg","Human",0.146
"CATH32__2020-09-30__15-01-18.jpg","Animal",0.129
"CATH32__2020-09-30__15-01-20.jpg","Human",0.987
"CATH32__2020-09-30__15-01-20.jpg","Human",0.961
"CATH32__2020-09-30__15-01-20.jpg","Human",0.595
"CATH32__2020-09-30__15-01-20.jpg","Human",0.217
"CATH32__2020-09-30__15-01-20.jpg","Animal",0.134
"CATH32__2020-09-30__15-01-21.jpg","Human",0.999
"CATH32__2020-09-30__15-01-21.jpg","Human",0.985
"CATH32__2020-09-30__15-01-21.jpg","Human",0.188
"CATH32__2020-09-30__15-01-23.jpg","Human",0.998
"CATH32__2020-09-30__15-01-23.jpg","Human",0.996
"CATH32__2020-09-30__15-01-24.jpg","Human",0.994
"CATH32__2020-09-30__15-01-24.jpg","Human",0.968
"CATH32__2020-09-30__15-01-24.jpg","Human",0.191
"CATH32__2020-09-30__15-01-26.jpg","Human",0.99
"CATH32__2020-09-30__15-01-26.jpg","Human",0.757
"CATH32__2020-09-30__15-01-26.jpg","Human",0.655
"CATH32__2020-09-30__15-01-27.jpg","Human",0.999
"CATH32__2020-09-30__15-01-27.jpg","Human",0.988
"CATH32__2020-09-30__15-01-27.jpg","Human",0.957
"CATH32__2020-09-30__15-01-27.jpg","Human",0.894
"CATH32__2020-09-30__15-01-27.jpg","Human",0.459
"CATH32__2020-09-30__15-01-27.jpg","Human",0.12
"CATH32__2020-09-30__15-01-28.jpg","Human",0.999
"CATH32__2020-09-30__15-01-32.jpg","Human",0.999
"CATH32__2020-09-30__15-01-32.jpg","Animal",0.519
"CATH32__2020-09-30__15-01-32.jpg","Human",0.326
"CATH32__2020-09-30__15-01-32.jpg","Human",0.155
"CATH32__2020-09-30__15-01-33.jpg","Human",0.999
"CATH32__2020-09-30__15-01-33.jpg","Human",0.658
"CATH32__2020-09-30__15-01-33.jpg","Human",0.106
"CATH32__2020-09-30__15-01-35.jpg","Human",0.999
"CATH32__2020-09-30__15-01-35.jpg","Human",0.998
"CATH32__2020-09-30__15-01-35.jpg","Human",0.141
"CATH32__2020-09-30__15-01-35.jpg","Human",0.122
"CATH32__2020-09-30__15-01-37.jpg","Human",0.999
"CATH32__2020-09-30__15-01-37.jpg","Human",0.992
"CATH32__2020-09-30__15-01-37.jpg","Human",0.496
"CATH32__2020-09-30__15-01-37.jpg","Human",0.205
"CATH32__2020-09-30__15-01-37.jpg","Animal",0.17
"CATH32__2020-09-30__15-01-38.jpg","Human",0.999
"CATH32__2020-09-30__15-01-38.jpg","Human",0.999
"CATH32__2020-09-30__15-01-40.jpg","Human",0.999
"CATH32__2020-09-30__15-01-40.jpg","Human",0.995
"CATH32__2020-09-30__15-01-40.jpg","Human",0.19
"CATH32__2020-09-30__15-01-42.jpg","Human",0.999
"CATH32__2020-09-30__15-01-42.jpg","Human",0.999
"CATH32__2020-09-30__15-01-42.jpg","Human",0.188
"CATH32__2020-09-30__15-01-43.jpg","Human",0.999
"CATH32__2020-09-30__15-01-43.jpg","Human",0.222
"CATH32__2020-09-30__15-01-44.jpg","Human",0.999
"CATH32__2020-09-30__15-01-45.jpg","Human",0.973
"CATH32__2020-09-30__15-01-45.jpg","Animal",0.375
"CATH32__2020-09-30__15-01-48.jpg","Human",0.999
"CATH32__2020-09-30__15-01-48.jpg","Human",0.357
"CATH32__2020-09-30__15-01-48.jpg","Human",0.162
"CATH32__2020-09-30__15-01-49.jpg","Human",0.999
"CATH32__2020-09-30__15-01-49.jpg","Human",0.2
"CATH32__2020-09-30__15-01-49.jpg","Human",0.156
"CATH32__2020-09-30__15-01-49.jpg","Human",0.14
"CATH32__2020-09-30__15-01-49.jpg","Human",0.109
"CATH32__2020-09-30__15-01-50.jpg","Human",0.998
"CATH32__2020-09-30__15-01-50.jpg","Animal",0.523
"CATH32__2020-09-30__15-01-50.jpg","Human",0.114
"CATH32__2020-09-30__15-01-50.jpg","Human",0.101
"CATH32__2020-09-30__15-01-51.jpg","Human",0.996
"CATH32__2020-09-30__15-01-51.jpg","Human",0.968
"CATH32__2020-09-30__15-01-51.jpg","Human",0.491
"CATH32__2020-09-30__15-01-51.jpg","Animal",0.352
"CATH32__2020-09-30__15-01-51.jpg","Human",0.11
"CATH32__2020-09-30__15-01-53.jpg","Human",0.999
"CATH32__2020-09-30__15-01-53.jpg","Human",0.938
"CATH32__2020-09-30__15-01-53.jpg","Human",0.136
"CATH32__2020-09-30__15-01-55.jpg","Human",0.998
"CATH32__2020-09-30__15-01-55.jpg","Human",0.875
"CATH32__2020-09-30__15-01-55.jpg","Human",0.214
"CATH32__2020-09-30__15-01-55.jpg","Human",0.116
"CATH32__2020-09-30__15-01-56.jpg","Human",0.997
"CATH32__2020-09-30__15-01-56.jpg","Animal",0.198
"CATH32__2020-09-30__15-01-56.jpg","Human",0.12
"CATH32__2020-09-30__15-01-57.jpg","Human",0.998
"CATH32__2020-09-30__15-01-57.jpg","Vehicle",0.926
"CATH32__2020-09-30__15-01-57.jpg","Human",0.292
"CATH32__2020-09-30__15-01-57.jpg","Human",0.167
"CATH32__2020-09-30__15-01-59.jpg","Human",0.998
"CATH32__2020-09-30__15-01-59.jpg","Human",0.998
"CATH32__2020-09-30__15-01-59.jpg","Human",0.12
"CATH32__2020-09-30__15-01-59.jpg","Human",0.108
"CATH32__2020-09-30__15-02-00.jpg","Human",0.997
"CATH32__2020-09-30__15-02-00.jpg","Human",0.367
"CATH32__2020-09-30__15-02-00.jpg","Human",0.283
"CATH32__2020-09-30__15-02-00.jpg","Human",0.189
"CATH32__2020-09-30__15-02-00.jpg","Human",0.12
"CATH32__2020-09-30__15-02-01.jpg","Human",0.999
"CATH32__2020-09-30__15-02-01.jpg","Human",0.998
"CATH32__2020-09-30__15-02-01.jpg","Human",0.754
"CATH32__2020-09-30__15-02-01.jpg","Human",0.648
"CATH32__2020-09-30__15-02-01.jpg","Human",0.123
"CATH32__2020-09-30__15-02-01.jpg","Human",0.118
"CATH32__2020-09-30__15-02-02.jpg","Human",0.998
"CATH32__2020-09-30__15-02-02.jpg","Human",0.995
"CATH32__2020-09-30__15-02-02.jpg","Human",0.518
"CATH32__2020-09-30__15-02-02.jpg","Human",0.303
"CATH32__2020-09-30__15-02-04.jpg","Human",0.999
"CATH32__2020-09-30__15-02-04.jpg","Human",0.999
"CATH32__2020-09-30__15-02-06.jpg","Human",0.999
"CATH32__2020-09-30__15-02-06.jpg","Human",0.999
"CATH32__2020-09-30__15-02-06.jpg","Human",0.171
"CATH32__2020-09-30__15-02-08.jpg","Human",0.999
"CATH32__2020-09-30__15-02-08.jpg","Human",0.998
"CATH32__2020-09-30__15-02-08.jpg","Human",0.232
"CATH32__2020-09-30__15-02-09.jpg","Human",0.999
"CATH32__2020-09-30__15-02-09.jpg","Human",0.998
"CATH32__2020-09-30__15-02-09.jpg","Human",0.581
"CATH32__2020-09-30__15-02-11.jpg","Human",0.998
"CATH32__2020-09-30__15-02-11.jpg","Human",0.996
"CATH32__2020-09-30__15-02-11.jpg","Human",0.729
"CATH32__2020-09-30__15-02-11.jpg","Human",0.591
"CATH32__2020-09-30__15-02-11.jpg","Human",0.222
"CATH32__2020-09-30__15-02-11.jpg","Human",0.107
"CATH32__2020-09-30__15-02-13.jpg","Human",0.999
"CATH32__2020-09-30__15-02-13.jpg","Human",0.998
"CATH32__2020-09-30__15-02-13.jpg","Human",0.286
"CATH32__2020-09-30__15-02-13.jpg","Human",0.241
"CATH32__2020-09-30__15-02-14.jpg","Human",0.999
"CATH32__2020-09-30__15-02-14.jpg","Human",0.998
"CATH32__2020-09-30__15-02-14.jpg","Human",0.213
"CATH32__2020-09-30__15-02-14.jpg","Human",0.211
"CATH32__2020-09-30__15-02-16.jpg","Human",0.999
"CATH32__2020-09-30__15-02-16.jpg","Human",0.994
"CATH32__2020-09-30__15-02-16.jpg","Human",0.251
"CATH32__2020-09-30__15-02-18.jpg","Human",0.998
"CATH32__2020-09-30__15-02-18.jpg","Human",0.997
"CATH32__2020-09-30__15-02-18.jpg","Human",0.375
"CATH32__2020-09-30__15-02-18.jpg","Human",0.187
"CATH32__2020-09-30__15-02-20.jpg","Human",0.998
"CATH32__2020-09-30__15-02-20.jpg","Human",0.996
"CATH32__2020-09-30__15-02-20.jpg","Human",0.398
"CATH32__2020-09-30__15-02-20.jpg","Human",0.264
"CATH32__2020-09-30__15-02-20.jpg","Human",0.186
"CATH32__2020-09-30__15-02-20.jpg","Human",0.105
"CATH32__2020-09-30__15-02-21.jpg","Human",0.999
"CATH32__2020-09-30__15-02-21.jpg","Human",0.999
"CATH32__2020-09-30__15-02-21.jpg","Human",0.351
"CATH32__2020-09-30__15-02-21.jpg","Human",0.134
"CATH32__2020-09-30__15-02-22.jpg","Human",0.999
"CATH32__2020-09-30__15-02-22.jpg","Human",0.997
"CATH32__2020-09-30__15-02-22.jpg","Human",0.103
"CATH32__2020-09-30__15-02-24.jpg","Human",0.999
"CATH32__2020-09-30__15-02-24.jpg","Human",0.998
"CATH32__2020-09-30__15-02-24.jpg","Human",0.182
"CATH32__2020-09-30__15-02-25.jpg","Human",0.999
"CATH32__2020-09-30__15-02-25.jpg","Human",0.997
"CATH32__2020-09-30__15-02-25.jpg","Human",0.167
"CATH32__2020-09-30__15-02-25.jpg","Human",0.104
"CATH32__2020-09-30__15-02-26.jpg","Human",0.996
"CATH32__2020-09-30__15-02-26.jpg","Human",0.994
"CATH32__2020-09-30__15-02-26.jpg","Human",0.976
"CATH32__2020-09-30__15-02-26.jpg","Human",0.332
"CATH32__2020-09-30__15-02-26.jpg","Human",0.242
"CATH32__2020-09-30__15-02-28.jpg","Human",0.627
"CATH32__2020-09-30__15-02-28.jpg","Human",0.617
"CATH32__2020-09-30__15-02-28.jpg","Animal",0.281
"CATH32__2020-09-30__15-02-28.jpg","Animal",0.191
"CATH32__2020-09-30__15-02-28.jpg","Human",0.111
"CATH32__2020-07-07__10-27-50.jpg","Human",0.997
"CATH32__2020-07-07__10-27-51.jpg","Human",0.997
"CATH32__2020-07-07__10-27-59.jpg","Human",0.998
"CATH32__2020-07-07__10-27-59.jpg","Human",0.381
"CATH32__2020-07-07__10-28-01.jpg","Human",0.996
"CATH32__2020-07-07__10-28-01.jpg","Human",0.182
"CATH32__2020-07-07__10-28-02.jpg","Human",0.996
"CATH32__2020-07-07__10-28-02.jpg","Human",0.188
"CATH32__2020-07-07__10-28-03.jpg","Human",0.997
"CATH32__2020-07-07__10-28-03.jpg","Animal",0.124
"CATH32__2020-07-07__10-28-05.jpg","Human",0.998
"CATH32__2020-07-07__10-28-19.jpg","Human",0.995
"CATH32__2020-07-07__10-28-20.jpg","Human",0.995
"CATH32__2020-07-07__10-28-20.jpg","Human",0.116
"CATH32__2020-07-07__10-28-22.jpg","Human",0.99
"CATH32__2020-07-07__10-28-22.jpg","Animal",0.124
"CATH32__2020-07-07__10-28-22.jpg","Human",0.12
"CATH32__2020-07-07__10-28-23.jpg","Human",0.995
"CATH32__2020-07-07__10-28-23.jpg","Human",0.207
"CATH32__2020-07-07__10-28-23.jpg","Animal",0.106
"CATH32__2020-07-07__10-28-25.jpg","Human",0.996
"CATH32__2020-07-07__10-28-25.jpg","Human",0.335
"CATH32__2020-07-07__10-28-26.jpg","Human",0.997
"CATH32__2020-07-07__10-28-27.jpg","Human",0.993
"CATH32__2020-07-07__10-28-27.jpg","Animal",0.201
"CATH32__2020-07-07__10-28-30.jpg","Human",0.996
"CATH32__2020-07-07__10-28-33.jpg","Human",0.989
"CATH32__2020-07-07__10-28-33.jpg","Human",0.1
"CATH32__2020-07-07__10-28-34.jpg","Human",0.994
"CATH32__2020-07-07__10-28-36.jpg","Human",0.991
"CATH32__2020-07-07__10-28-36.jpg","Animal",0.282
"CATH32__2020-07-07__10-28-37.jpg","Human",0.995
"CATH32__2020-07-07__10-28-37.jpg","Animal",0.117
"CATH32__2020-07-07__10-28-38.jpg","Human",0.988
"CATH32__2020-07-07__10-28-38.jpg","Animal",0.288
"CATH32__2020-07-07__10-28-39.jpg","Human",0.995
"CATH32__2020-07-07__10-28-39.jpg","Animal",0.255
"CATH32__2020-07-07__10-28-41.jpg","Human",0.997
"CATH32__2020-07-07__10-28-42.jpg","Human",0.996
"CATH32__2020-07-07__10-28-44.jpg","Human",0.994
