"file","cat","conf"
"CATH36__2019-10-13__05-02-12.jpg","Animal",0.999
"CATH36__2019-10-13__05-02-14.jpg","Animal",0.999
"CATH36__2019-10-13__05-02-16.jpg","Animal",0.999
"CATH36__2019-10-13__05-02-17.jpg","Animal",0.999
"CATH36__2019-10-13__05-02-19.jpg","Animal",0.999
"CATH36__2019-10-13__05-02-21.jpg","Animal",0.999
"CATH36__2019-10-13__05-02-22.jpg","Animal",0.999
"CATH36__2019-10-13__05-02-24.jpg","Animal",0.999
"CATH36__2019-10-13__05-02-27.jpg","Animal",0.999
"CATH36__2019-10-13__05-02-29.jpg","Animal",0.999
"CATH36__2019-10-13__05-02-35.jpg","Animal",0.999
"CATH36__2019-10-13__05-02-37.jpg","Animal",0.999
"CATH36__2019-10-13__05-02-39.jpg","Animal",0.999
"CATH36__2019-10-13__05-02-42.jpg","Animal",0.999
"CATH36__2019-10-13__05-02-45.jpg","Animal",0.999
"CATH36__2019-10-13__05-02-53.jpg","Animal",0.999
"CATH36__2019-10-13__05-02-55.jpg","Animal",0.999
"CATH36__2019-10-13__05-02-57.jpg","Animal",0.999
"CATH36__2019-10-13__05-03-00.jpg","Animal",0.999
"CATH36__2019-10-13__05-03-01.jpg","Animal",0.999
"CATH36__2019-10-13__05-03-02.jpg","Animal",0.999
"CATH36__2019-10-13__05-03-04.jpg","Animal",0.999
"CATH36__2019-10-13__05-03-06.jpg","Animal",0.999
"CATH36__2019-10-13__05-04-10.jpg","Animal",0.998
"CATH36__2019-10-13__05-04-10.jpg","Animal",0.526
"CATH36__2019-10-13__05-04-10.jpg","Animal",0.305
"CATH36__2019-10-13__05-04-10.jpg","Animal",0.13
"CATH36__2019-10-13__05-04-12.jpg","Animal",0.998
"CATH36__2019-10-13__05-04-12.jpg","Animal",0.519
"CATH36__2019-10-13__05-04-12.jpg","Animal",0.152
"CATH36__2019-10-13__05-04-58.jpg","Animal",0.999
"CATH36__2019-10-13__05-04-59.jpg","Animal",0.999
"CATH36__2019-10-13__05-05-01.jpg","Animal",0.999
"CATH36__2019-10-13__05-05-01.jpg","Animal",0.57
"CATH36__2019-10-13__05-05-03.jpg","Animal",0.999
"CATH36__2019-10-13__05-05-12.jpg","Animal",0.999
"CATH36__2019-10-13__05-05-12.jpg","Animal",0.328
"CATH36__2019-10-13__05-05-12.jpg","Animal",0.231
"CATH36__2019-10-13__05-05-13.jpg","Animal",0.999
"CATH36__2019-10-13__05-05-16.jpg","Animal",0.999
"CATH36__2019-10-13__05-05-17.jpg","Animal",0.998
"CATH36__2019-10-13__05-05-17.jpg","Animal",0.811
"CATH36__2019-10-13__05-05-19.jpg","Animal",0.994
"CATH36__2019-10-13__05-05-19.jpg","Animal",0.335
"CATH36__2019-10-13__05-05-19.jpg","Animal",0.218
"CATH36__2019-10-13__05-05-56.jpg","Animal",0.986
"CATH36__2019-10-13__05-05-56.jpg","Animal",0.921
"CATH36__2019-10-13__05-05-56.jpg","Animal",0.867
"CATH36__2019-10-13__05-05-56.jpg","Animal",0.251
"CATH36__2019-10-13__05-06-01.jpg","Animal",0.997
"CATH36__2019-10-13__05-06-01.jpg","Animal",0.458
"CATH36__2019-10-13__05-06-01.jpg","Animal",0.418
"CATH36__2019-10-13__05-06-05.jpg","Animal",0.998
"CATH36__2019-10-13__05-06-05.jpg","Animal",0.991
"CATH36__2019-10-13__05-06-05.jpg","Animal",0.782
"CATH36__2019-10-13__05-06-06.jpg","Animal",0.988
"CATH36__2019-10-13__05-06-06.jpg","Animal",0.978
"CATH36__2019-10-13__05-06-06.jpg","Animal",0.385
"CATH36__2019-10-13__05-06-06.jpg","Animal",0.334
"CATH36__2019-10-13__05-06-14.jpg","Animal",0.999
"CATH36__2019-10-13__05-06-16.jpg","Animal",0.999
"CATH36__2019-10-13__05-06-16.jpg","Animal",0.103
"CATH36__2019-10-13__05-06-19.jpg","Animal",0.999
"CATH36__2019-10-13__05-06-21.jpg","Animal",0.999
"CATH36__2019-10-13__05-06-23.jpg","Animal",0.998
"CATH36__2019-10-13__05-06-25.jpg","Animal",0.999
"CATH36__2019-10-13__05-06-34.jpg","Animal",0.998
"CATH36__2019-10-13__05-06-34.jpg","Animal",0.138
"CATH36__2019-10-13__05-06-36.jpg","Animal",0.998
"CATH36__2019-10-13__05-06-41.jpg","Animal",0.999
"CATH36__2019-10-13__05-06-44.jpg","Animal",0.999
"CATH36__2019-10-13__05-06-46.jpg","Animal",0.999
"CATH36__2019-10-13__05-06-48.jpg","Animal",0.999
"CATH36__2019-10-13__05-06-49.jpg","Animal",0.999
"CATH36__2019-10-13__05-06-51.jpg","Animal",0.999
"CATH36__2019-10-13__05-06-53.jpg","Animal",0.999
"CATH36__2019-10-13__05-06-55.jpg","Animal",0.999
"CATH36__2019-10-13__05-06-57.jpg","Animal",0.999
"CATH36__2019-10-13__05-06-57.jpg","Animal",0.173
"CATH36__2019-10-13__05-06-59.jpg","Animal",0.995
"CATH36__2019-10-13__05-07-01.jpg","Animal",0.994
"CATH36__2019-10-13__05-07-02.jpg","Animal",0.993
"CATH36__2019-10-13__05-07-03.jpg","Blank",0
"CATH36__2019-10-13__05-07-03.jpg","Blank",0
"CATH36__2019-10-13__05-07-04.jpg","Blank",0
"CATH36__2019-10-13__05-07-04.jpg","Blank",0
"CATH36__2019-10-13__07-37-15.jpg","Animal",0.999
"CATH36__2019-10-13__07-37-15.jpg","Animal",0.247
"CATH36__2019-10-13__07-37-15.jpg","Animal",0.181
"CATH36__2019-10-13__07-37-17.jpg","Animal",0.999
"CATH36__2019-10-13__07-37-17.jpg","Animal",0.219
"CATH36__2019-10-13__07-37-18.jpg","Animal",0.999
"CATH36__2019-10-13__07-37-20.jpg","Animal",0.999
"CATH36__2019-10-13__07-37-20.jpg","Animal",0.164
"CATH36__2019-10-13__07-37-21.jpg","Animal",0.999
"CATH36__2019-10-13__07-37-21.jpg","Animal",0.284
"CATH36__2019-10-13__07-37-23.jpg","Animal",0.999
"CATH36__2019-10-13__07-37-24.jpg","Animal",0.999
"CATH36__2019-10-13__07-37-24.jpg","Animal",0.198
"CATH36__2019-10-13__07-37-26.jpg","Animal",0.165
"CATH36__2019-10-13__12-00-00.jpg","Blank",0
"CATH36__2019-10-13__12-00-00.jpg","Blank",0
"CATH36__2019-10-14__12-00-00.jpg","Animal",0.691
"CATH36__2019-10-14__12-00-00.jpg","Animal",0.158
"CATH36__2019-10-15__12-00-00.jpg","Animal",0.152
"CATH36__2019-10-16__12-00-00.jpg","Blank",0
"CATH36__2019-10-16__12-00-00.jpg","Blank",0
"CATH36__2019-10-17__12-00-00.jpg","Blank",0
"CATH36__2019-10-17__12-00-00.jpg","Blank",0
"CATH36__2019-10-18__12-00-00.jpg","Blank",0
"CATH36__2019-10-18__12-00-00.jpg","Blank",0
"CATH36__2019-10-19__11-09-07.jpg","Animal",0.997
"CATH36__2019-10-19__11-09-08.jpg","Animal",0.999
"CATH36__2019-10-19__12-00-00.jpg","Blank",0
"CATH36__2019-10-19__12-00-00.jpg","Blank",0
"CATH36__2019-10-20__12-00-00.jpg","Blank",0
"CATH36__2019-10-20__12-00-00.jpg","Blank",0
"CATH36__2019-10-21__12-00-00.jpg","Blank",0
"CATH36__2019-10-21__12-00-00.jpg","Blank",0
"CATH36__2019-10-22__12-00-00.jpg","Blank",0
"CATH36__2019-10-22__12-00-00.jpg","Blank",0
"CATH36__2019-10-23__12-00-00.jpg","Animal",0.319
"CATH36__2019-10-23__14-44-04.jpg","Animal",0.999
