"file","cat","conf"
"CATH38__2019-08-23__18-00-57.jpg","Animal",0.999
"CATH38__2019-08-23__19-56-25.jpg","Animal",0.998
"CATH38__2019-08-23__19-58-11.jpg","Animal",0.989
"CATH38__2019-08-23__19-58-11.jpg","Animal",0.229
"CATH38__2019-08-23__19-58-23.jpg","Animal",0.993
"CATH38__2019-08-23__23-25-17.jpg","Animal",0.995
"CATH38__2019-08-24__07-42-13.jpg","Animal",0.999
"CATH38__2019-08-24__07-42-13.jpg","Animal",0.998
"CATH38__2019-08-24__07-42-14.jpg","Animal",0.999
"CATH38__2019-08-24__07-42-14.jpg","Animal",0.999
"CATH38__2019-08-24__07-42-18.jpg","Animal",0.998
"CATH38__2019-08-24__07-42-18.jpg","Animal",0.978
"CATH38__2019-08-24__07-42-18.jpg","Animal",0.711
"CATH38__2019-08-24__07-42-18.jpg","Animal",0.117
"CATH38__2019-08-24__07-42-19.jpg","Animal",0.999
"CATH38__2019-08-24__07-42-19.jpg","Animal",0.983
"CATH38__2019-08-24__07-42-22.jpg","Animal",0.998
"CATH38__2019-08-24__07-42-23.jpg","Blank",0
"CATH38__2019-08-24__07-42-23.jpg","Blank",0
"CATH38__2019-08-24__12-00-00.jpg","Animal",0.105
"CATH38__2019-08-24__23-47-17.jpg","Animal",0.999
"CATH38__2019-08-25__12-00-00.jpg","Blank",0
"CATH38__2019-08-25__12-00-00.jpg","Blank",0
"CATH38__2019-08-25__18-29-19.jpg","Animal",0.999
"CATH38__2019-08-25__18-29-19.jpg","Animal",0.997
"CATH38__2019-08-25__18-29-22.jpg","Animal",0.999
"CATH38__2019-08-25__18-29-24.jpg","Animal",0.999
"CATH38__2019-08-25__18-29-26.jpg","Animal",0.999
"CATH38__2019-08-26__12-00-00.jpg","Blank",0
"CATH38__2019-08-26__12-00-00.jpg","Blank",0
"CATH38__2019-08-27__05-16-22.jpg","Animal",0.998
"CATH38__2019-08-27__12-00-00.jpg","Blank",0
"CATH38__2019-08-27__12-00-00.jpg","Blank",0
"CATH38__2019-08-28__11-54-09.jpg","Animal",0.999
"CATH38__2019-08-28__11-54-12.jpg","Animal",0.999
"CATH38__2019-08-28__11-54-16.jpg","Animal",0.999
"CATH38__2019-08-28__12-00-00.jpg","Blank",0
"CATH38__2019-08-28__12-00-00.jpg","Blank",0
"CATH38__2019-08-29__12-00-00.jpg","Animal",0.143
"CATH38__2019-08-30__12-00-00.jpg","Blank",0
"CATH38__2019-08-30__12-00-00.jpg","Blank",0
"CATH38__2019-08-30__12-25-59.jpg","Animal",0.999
"CATH38__2019-08-30__12-26-00.jpg","Animal",0.999
"CATH38__2019-08-31__12-00-00.jpg","Blank",0
"CATH38__2019-08-31__12-00-00.jpg","Blank",0
"CATH38__2019-08-31__14-29-51.jpg","Animal",0.992
"CATH38__2019-08-31__14-29-52.jpg","Animal",0.999
"CATH38__2019-08-31__14-29-56.jpg","Animal",0.999
"CATH38__2019-09-01__12-00-00.jpg","Animal",0.11
"CATH38__2019-09-02__12-00-00.jpg","Blank",0
"CATH38__2019-09-02__12-00-00.jpg","Blank",0
"CATH38__2019-09-03__12-00-00.jpg","Blank",0
"CATH38__2019-09-03__12-00-00.jpg","Blank",0
"CATH38__2019-09-04__12-00-00.jpg","Animal",0.154
"CATH38__2019-09-05__12-00-00.jpg","Vehicle",0.18
"CATH38__2019-09-05__15-53-24.jpg","Animal",0.999
"CATH38__2019-09-05__15-53-25.jpg","Animal",0.999
"CATH38__2019-09-05__15-53-26.jpg","Animal",0.999
"CATH38__2019-09-06__08-27-52.jpg","Animal",0.999
"CATH38__2019-09-06__08-27-54.jpg","Animal",0.999
"CATH38__2019-09-06__08-27-55.jpg","Animal",0.999
"CATH38__2019-09-06__08-27-58.jpg","Animal",0.996
"CATH38__2019-09-06__08-27-58.jpg","Animal",0.352
"CATH38__2019-09-06__10-16-07.jpg","Animal",0.999
"CATH38__2019-09-06__10-16-10.jpg","Animal",0.999
"CATH38__2019-09-06__10-16-11.jpg","Animal",0.999
"CATH38__2019-09-06__10-16-20.jpg","Animal",0.999
"CATH38__2019-09-06__10-16-24.jpg","Animal",0.999
"CATH38__2019-09-06__10-16-26.jpg","Animal",0.999
"CATH38__2019-09-06__10-16-28.jpg","Animal",0.999
"CATH38__2019-09-06__10-16-30.jpg","Animal",0.31
"CATH38__2019-09-06__10-16-30.jpg","Animal",0.169
"CATH38__2019-09-06__10-16-30.jpg","Animal",0.138
"CATH38__2019-09-06__12-00-00.jpg","Blank",0
"CATH38__2019-09-06__12-00-00.jpg","Blank",0
"CATH38__2019-09-07__12-00-00.jpg","Blank",0
"CATH38__2019-09-07__12-00-00.jpg","Blank",0
"CATH38__2019-09-08__11-09-07.jpg","Animal",0.998
"CATH38__2019-09-08__11-09-08.jpg","Animal",0.999
"CATH38__2019-09-08__11-09-09.jpg","Animal",0.999
"CATH38__2019-09-08__11-09-11.jpg","Animal",0.999
"CATH38__2019-09-08__11-09-13.jpg","Animal",0.995
"CATH38__2019-09-08__11-09-13.jpg","Animal",0.472
"CATH38__2019-09-08__12-00-00.jpg","Blank",0
"CATH38__2019-09-08__12-00-00.jpg","Blank",0
"CATH38__2019-09-09__12-00-00.jpg","Blank",0
"CATH38__2019-09-09__12-00-00.jpg","Blank",0
"CATH38__2019-09-09__22-17-37.jpg","Animal",0.997
"CATH38__2019-09-09__22-18-06.jpg","Animal",0.998
"CATH38__2019-09-09__22-18-06.jpg","Animal",0.61
"CATH38__2019-09-09__22-35-28.jpg","Animal",0.959
"CATH38__2019-09-09__22-35-28.jpg","Animal",0.372
"CATH38__2019-09-09__22-35-29_1.jpg","Animal",0.651
"CATH38__2019-09-09__22-35-29_1.jpg","Animal",0.177
"CATH38__2019-09-09__22-35-29_2.jpg","Animal",0.196
"CATH38__2019-09-10__12-00-00.jpg","Blank",0
"CATH38__2019-09-10__12-00-00.jpg","Blank",0
"CATH38__2019-09-11__12-00-00.jpg","Blank",0
"CATH38__2019-09-11__12-00-00.jpg","Blank",0
"CATH38__2019-09-12__12-00-00.jpg","Animal",0.383
"CATH38__2019-09-12__12-00-00.jpg","Animal",0.144
"CATH38__2019-09-13__12-00-00.jpg","Blank",0
"CATH38__2019-09-13__12-00-00.jpg","Blank",0
"CATH38__2019-09-14__12-00-00.jpg","Blank",0
"CATH38__2019-09-14__12-00-00.jpg","Blank",0
"CATH38__2019-09-15__12-00-00.jpg","Blank",0
"CATH38__2019-09-15__12-00-00.jpg","Blank",0
"CATH38__2019-09-16__12-00-00.jpg","Blank",0
"CATH38__2019-09-16__12-00-00.jpg","Blank",0
"CATH38__2019-09-17__12-00-00.jpg","Blank",0
"CATH38__2019-09-17__12-00-00.jpg","Blank",0
"CATH38__2019-09-18__05-35-29.jpg","Animal",0.999
"CATH38__2019-09-18__12-00-00.jpg","Blank",0
"CATH38__2019-09-18__12-00-00.jpg","Blank",0
"CATH38__2019-09-19__12-00-00.jpg","Blank",0
"CATH38__2019-09-19__12-00-00.jpg","Blank",0
"CATH38__2019-09-20__12-00-00.jpg","Blank",0
"CATH38__2019-09-20__12-00-00.jpg","Blank",0
"CATH38__2019-09-21__12-00-00.jpg","Blank",0
"CATH38__2019-09-21__12-00-00.jpg","Blank",0
"CATH38__2019-09-22__12-00-00.jpg","Blank",0
"CATH38__2019-09-22__12-00-00.jpg","Blank",0
"CATH38__2019-09-23__12-00-00.jpg","Blank",0
"CATH38__2019-09-23__12-00-00.jpg","Blank",0
"CATH38__2019-09-24__12-00-00.jpg","Animal",0.47
"CATH38__2019-09-24__12-00-00.jpg","Animal",0.146
"CATH38__2019-09-25__11-17-57.jpg","Animal",0.977
"CATH38__2019-09-25__11-17-58.jpg","Blank",0
"CATH38__2019-09-25__11-17-58.jpg","Blank",0
"CATH38__2019-09-25__11-18-00.jpg","Animal",0.999
"CATH38__2019-09-25__11-18-02.jpg","Animal",0.999
"CATH38__2019-09-25__11-18-03.jpg","Animal",0.999
"CATH38__2019-09-25__11-18-04.jpg","Animal",0.999
"CATH38__2019-09-25__12-00-00.jpg","Animal",0.264
"CATH38__2019-09-25__12-56-55.jpg","Animal",0.999
"CATH38__2019-09-25__12-56-58.jpg","Animal",0.999
"CATH38__2019-09-25__12-56-59.jpg","Animal",0.998
"CATH38__2019-09-25__12-57-01.jpg","Animal",0.996
"CATH38__2019-09-25__12-57-01.jpg","Animal",0.165
"CATH38__2019-09-25__12-57-03.jpg","Animal",0.999
"CATH38__2019-09-25__12-57-05.jpg","Animal",0.999
"CATH38__2019-09-25__12-57-07.jpg","Animal",0.999
"CATH38__2019-09-25__12-57-08.jpg","Animal",0.999
"CATH38__2019-09-25__12-57-10.jpg","Animal",0.999
"CATH38__2019-09-25__12-57-11.jpg","Animal",0.958
"CATH38__2019-09-25__12-57-11.jpg","Animal",0.255
"CATH38__2019-09-26__12-00-00.jpg","Blank",0
"CATH38__2019-09-26__12-00-00.jpg","Blank",0
"CATH38__2019-09-26__19-13-58.jpg","Animal",0.986
"CATH38__2019-09-26__19-13-58.jpg","Animal",0.251
"CATH38__2019-09-27__12-00-00.jpg","Blank",0
"CATH38__2019-09-27__12-00-00.jpg","Blank",0
"CATH38__2019-09-28__12-00-00.jpg","Animal",0.147
"CATH38__2019-09-28__19-06-48.jpg","Blank",0
"CATH38__2019-09-28__19-06-48.jpg","Blank",0
"CATH38__2019-09-28__19-06-49.jpg","Blank",0
"CATH38__2019-09-28__19-06-49.jpg","Blank",0
"CATH38__2019-09-29__12-00-00.jpg","Animal",0.13
"CATH38__2019-09-30__12-00-00.jpg","Blank",0
"CATH38__2019-09-30__12-00-00.jpg","Blank",0
"CATH38__2019-10-01__12-00-00.jpg","Blank",0
"CATH38__2019-10-01__12-00-00.jpg","Blank",0
"CATH38__2019-10-02__12-00-00.jpg","Animal",0.359
"CATH38__2019-10-02__12-00-00.jpg","Animal",0.159
"CATH38__2019-10-02__12-00-00.jpg","Animal",0.12
"CATH38__2019-10-03__12-00-00.jpg","Animal",0.11
"CATH38__2019-10-04__12-00-00.jpg","Blank",0
"CATH38__2019-10-04__12-00-00.jpg","Blank",0
"CATH38__2019-10-05__12-00-00.jpg","Blank",0
"CATH38__2019-10-05__12-00-00.jpg","Blank",0
"CATH38__2019-10-06__06-20-17.jpg","Animal",0.997
"CATH38__2019-10-06__12-00-00.jpg","Blank",0
"CATH38__2019-10-06__12-00-00.jpg","Blank",0
"CATH38__2019-10-07__12-00-00.jpg","Blank",0
"CATH38__2019-10-07__12-00-00.jpg","Blank",0
"CATH38__2019-10-08__12-00-00.jpg","Blank",0
"CATH38__2019-10-08__12-00-00.jpg","Blank",0
"CATH38__2019-10-09__12-00-00.jpg","Animal",0.336
"CATH38__2019-10-09__12-00-00.jpg","Animal",0.135
"CATH38__2019-10-10__12-00-00.jpg","Vehicle",0.238
"CATH38__2019-10-10__12-00-00.jpg","Animal",0.209
"CATH38__2019-10-10__12-00-00.jpg","Animal",0.125
"CATH38__2019-10-11__12-00-00.jpg","Blank",0
"CATH38__2019-10-11__12-00-00.jpg","Blank",0
"CATH38__2019-10-12__12-00-00.jpg","Blank",0
"CATH38__2019-10-12__12-00-00.jpg","Blank",0
"CATH38__2019-10-13__01-54-23.jpg","Animal",0.974
"CATH38__2019-10-13__01-54-23.jpg","Animal",0.881
"CATH38__2019-10-13__01-54-24.jpg","Animal",0.993
"CATH38__2019-10-13__01-54-24.jpg","Animal",0.253
"CATH38__2019-10-13__01-54-24.jpg","Animal",0.103
"CATH38__2019-10-13__12-00-00.jpg","Blank",0
"CATH38__2019-10-13__12-00-00.jpg","Blank",0
"CATH38__2019-10-14__12-00-00.jpg","Blank",0
"CATH38__2019-10-14__12-00-00.jpg","Blank",0
"CATH38__2019-10-15__12-00-00.jpg","Animal",0.199
"CATH38__2019-10-15__12-00-00.jpg","Animal",0.135
"CATH38__2019-10-16__09-22-14.jpg","Animal",0.999
"CATH38__2019-10-16__09-22-14.jpg","Animal",0.999
"CATH38__2019-10-16__09-22-16.jpg","Animal",0.999
"CATH38__2019-10-16__09-22-16.jpg","Animal",0.996
"CATH38__2019-10-16__09-22-17.jpg","Animal",0.999
"CATH38__2019-10-16__09-22-17.jpg","Animal",0.999
"CATH38__2019-10-16__09-22-19.jpg","Animal",0.998
"CATH38__2019-10-16__09-22-19.jpg","Animal",0.974
"CATH38__2019-10-16__09-22-19.jpg","Animal",0.233
"CATH38__2019-10-16__09-22-28.jpg","Animal",0.999
"CATH38__2019-10-16__09-22-29.jpg","Animal",0.999
"CATH38__2019-10-16__09-22-33.jpg","Animal",0.999
"CATH38__2019-10-16__09-22-34.jpg","Animal",0.999
"CATH38__2019-10-16__09-22-36.jpg","Animal",0.999
"CATH38__2019-10-16__09-22-36.jpg","Animal",0.165
"CATH38__2019-10-16__09-22-38.jpg","Animal",0.999
"CATH38__2019-10-16__09-22-38.jpg","Animal",0.999
"CATH38__2019-10-16__09-22-39.jpg","Animal",0.999
"CATH38__2019-10-16__09-22-39.jpg","Animal",0.986
"CATH38__2019-10-16__09-22-39.jpg","Animal",0.294
"CATH38__2019-10-16__09-22-39.jpg","Animal",0.101
"CATH38__2019-10-16__09-22-41.jpg","Animal",0.999
"CATH38__2019-10-16__09-22-43.jpg","Animal",0.999
"CATH38__2019-10-16__09-22-45.jpg","Animal",0.999
"CATH38__2019-10-16__09-22-47.jpg","Animal",0.11
"CATH38__2019-10-16__12-00-00.jpg","Blank",0
"CATH38__2019-10-16__12-00-00.jpg","Blank",0
"CATH38__2019-10-17__12-00-00.jpg","Vehicle",0.132
"CATH38__2019-10-18__12-00-00.jpg","Animal",0.653
"CATH38__2019-10-19__09-04-21.jpg","Animal",0.999
"CATH38__2019-10-19__09-04-22.jpg","Animal",0.999
"CATH38__2019-10-19__09-04-23.jpg","Animal",0.999
"CATH38__2019-10-19__09-04-25.jpg","Animal",0.999
"CATH38__2019-10-19__09-04-25.jpg","Animal",0.999
"CATH38__2019-10-19__09-04-28.jpg","Animal",0.999
"CATH38__2019-10-19__09-04-37.jpg","Animal",0.998
"CATH38__2019-10-19__09-04-37.jpg","Animal",0.998
"CATH38__2019-10-19__09-04-38.jpg","Animal",0.999
"CATH38__2019-10-19__09-04-38.jpg","Animal",0.998
"CATH38__2019-10-19__09-04-40.jpg","Animal",0.999
"CATH38__2019-10-19__12-00-00.jpg","Blank",0
"CATH38__2019-10-19__12-00-00.jpg","Blank",0
"CATH38__2019-10-20__12-00-00.jpg","Blank",0
"CATH38__2019-10-20__12-00-00.jpg","Blank",0
"CATH38__2019-10-21__12-00-00.jpg","Blank",0
"CATH38__2019-10-21__12-00-00.jpg","Blank",0
"CATH38__2019-10-22__12-00-00.jpg","Blank",0
"CATH38__2019-10-22__12-00-00.jpg","Blank",0
"CATH38__2019-10-23__12-00-00.jpg","Animal",0.658
"CATH38__2019-10-23__12-00-00.jpg","Animal",0.208
"CATH38__2019-10-23__12-00-00.jpg","Animal",0.119
"CATH38__2019-10-23__12-00-00.jpg","Animal",0.108
"CATH38__2019-10-24__12-00-00.jpg","Animal",0.13
"CATH38__2019-10-25__12-00-00.jpg","Blank",0
"CATH38__2019-10-25__12-00-00.jpg","Blank",0
"CATH38__2019-10-26__12-00-00.jpg","Blank",0
"CATH38__2019-10-26__12-00-00.jpg","Blank",0
"CATH38__2019-10-27__12-00-00.jpg","Animal",0.115
"CATH38__2019-10-28__12-00-00.jpg","Animal",0.103
"CATH38__2019-10-29__12-00-00.jpg","Animal",0.101
"CATH38__2019-10-29__19-30-35.jpg","Animal",0.997
"CATH38__2019-10-30__12-00-00.jpg","Animal",0.102
"CATH38__2019-10-31__12-00-00.jpg","Blank",0
"CATH38__2019-10-31__12-00-00.jpg","Blank",0
"CATH38__2019-11-01__12-00-00.jpg","Blank",0
"CATH38__2019-11-01__12-00-00.jpg","Blank",0
"CATH38__2019-11-02__12-00-00.jpg","Blank",0
"CATH38__2019-11-02__12-00-00.jpg","Blank",0
"CATH38__2019-11-03__12-00-00.jpg","Animal",0.224
"CATH38__2019-11-03__20-49-30.jpg","Animal",0.98
"CATH38__2019-11-03__20-49-30.jpg","Animal",0.371
"CATH38__2019-11-04__12-00-00.jpg","Blank",0
"CATH38__2019-11-04__12-00-00.jpg","Blank",0
"CATH38__2019-11-05__12-00-00.jpg","Blank",0
"CATH38__2019-11-05__12-00-00.jpg","Blank",0
"CATH38__2019-11-06__12-00-00.jpg","Animal",0.119
"CATH38__2019-11-06__17-39-25.jpg","Animal",0.999
"CATH38__2019-11-06__17-39-27.jpg","Animal",0.999
"CATH38__2019-11-06__17-39-28.jpg","Animal",0.999
"CATH38__2019-11-06__17-39-29.jpg","Animal",0.998
"CATH38__2019-11-07__12-00-00.jpg","Blank",0
"CATH38__2019-11-07__12-00-00.jpg","Blank",0
"CATH38__2019-11-07__16-56-02.jpg","Blank",0
"CATH38__2019-11-07__16-56-02.jpg","Blank",0
"CATH38__2019-11-08__12-00-00.jpg","Blank",0
"CATH38__2019-11-08__12-00-00.jpg","Blank",0
"CATH38__2019-11-09__12-00-00.jpg","Blank",0
"CATH38__2019-11-09__12-00-00.jpg","Blank",0
"CATH38__2019-11-10__12-00-00.jpg","Blank",0
"CATH38__2019-11-10__12-00-00.jpg","Blank",0
"CATH38__2019-11-11__12-00-00.jpg","Blank",0
"CATH38__2019-11-11__12-00-00.jpg","Blank",0
"CATH38__2019-11-12__12-00-00.jpg","Blank",0
"CATH38__2019-11-12__12-00-00.jpg","Blank",0
"CATH38__2019-11-13__12-00-00.jpg","Blank",0
"CATH38__2019-11-13__12-00-00.jpg","Blank",0
"CATH38__2019-11-14__12-00-00.jpg","Blank",0
"CATH38__2019-11-14__12-00-00.jpg","Blank",0
"CATH38__2019-11-15__12-00-00.jpg","Blank",0
"CATH38__2019-11-15__12-00-00.jpg","Blank",0
"CATH38__2019-11-16__12-00-00.jpg","Blank",0
"CATH38__2019-11-16__12-00-00.jpg","Blank",0
"CATH38__2019-11-17__12-00-00.jpg","Blank",0
"CATH38__2019-11-17__12-00-00.jpg","Blank",0
"CATH38__2019-11-17__12-57-30.jpg","Blank",0
"CATH38__2019-11-17__12-57-30.jpg","Blank",0
"CATH38__2019-11-18__12-00-00.jpg","Animal",0.564
"CATH38__2019-11-18__12-00-00.jpg","Animal",0.443
"CATH38__2019-11-18__12-00-00.jpg","Animal",0.145
"CATH38__2019-11-19__12-00-00.jpg","Blank",0
"CATH38__2019-11-19__12-00-00.jpg","Blank",0
"CATH38__2019-11-20__12-00-00.jpg","Animal",0.216
"CATH38__2019-11-21__12-00-00.jpg","Blank",0
"CATH38__2019-11-21__12-00-00.jpg","Blank",0
"CATH38__2019-11-22__12-00-00.jpg","Blank",0
"CATH38__2019-11-22__12-00-00.jpg","Blank",0
"CATH38__2019-11-23__12-00-00.jpg","Blank",0
"CATH38__2019-11-23__12-00-00.jpg","Blank",0
"CATH38__2019-11-24__12-00-00.jpg","Blank",0
"CATH38__2019-11-24__12-00-00.jpg","Blank",0
"CATH38__2019-11-25__12-00-00.jpg","Animal",0.158
"CATH38__2019-11-26__12-00-00.jpg","Blank",0
"CATH38__2019-11-26__12-00-00.jpg","Blank",0
"CATH38__2019-11-27__12-00-00.jpg","Blank",0
"CATH38__2019-11-27__12-00-00.jpg","Blank",0
"CATH38__2019-11-28__12-00-00.jpg","Blank",0
"CATH38__2019-11-28__12-00-00.jpg","Blank",0
"CATH38__2019-11-29__12-00-00.jpg","Blank",0
"CATH38__2019-11-29__12-00-00.jpg","Blank",0
"CATH38__2019-11-30__12-00-00.jpg","Animal",0.376
"CATH38__2019-12-01__12-00-00.jpg","Animal",0.898
"CATH38__2019-12-02__12-00-00.jpg","Animal",0.259
"CATH38__2019-12-03__12-00-00.jpg","Blank",0
"CATH38__2019-12-03__12-00-00.jpg","Blank",0
"CATH38__2019-12-04__12-00-00.jpg","Blank",0
"CATH38__2019-12-04__12-00-00.jpg","Blank",0
"CATH38__2019-12-05__12-00-00.jpg","Animal",0.497
"CATH38__2019-12-06__12-00-00.jpg","Animal",0.426
"CATH38__2019-12-07__12-00-00.jpg","Blank",0
"CATH38__2019-12-07__12-00-00.jpg","Blank",0
"CATH38__2019-12-08__12-00-00.jpg","Blank",0
"CATH38__2019-12-08__12-00-00.jpg","Blank",0
"CATH38__2019-12-09__12-00-00.jpg","Animal",0.144
"CATH38__2019-12-10__12-00-00.jpg","Blank",0
"CATH38__2019-12-10__12-00-00.jpg","Blank",0
"CATH38__2019-12-11__12-00-00.jpg","Blank",0
"CATH38__2019-12-11__12-00-00.jpg","Blank",0
"CATH38__2019-12-12__12-00-00.jpg","Animal",0.903
"CATH38__2019-12-12__12-00-00.jpg","Animal",0.334
"CATH38__2019-12-13__12-00-00.jpg","Animal",0.32
"CATH38__2019-12-13__12-00-00.jpg","Animal",0.237
"CATH38__2019-12-13__12-00-00.jpg","Animal",0.107
"CATH38__2019-12-14__12-00-00.jpg","Blank",0
"CATH38__2019-12-14__12-00-00.jpg","Blank",0
"CATH38__2019-12-15__12-00-00.jpg","Blank",0
"CATH38__2019-12-15__12-00-00.jpg","Blank",0
"CATH38__2019-12-16__12-00-00.jpg","Blank",0
"CATH38__2019-12-16__12-00-00.jpg","Blank",0
"CATH38__2019-12-17__12-00-00.jpg","Blank",0
"CATH38__2019-12-17__12-00-00.jpg","Blank",0
"CATH38__2019-12-18__12-00-00.jpg","Blank",0
"CATH38__2019-12-18__12-00-00.jpg","Blank",0
"CATH38__2019-12-19__12-00-00.jpg","Blank",0
"CATH38__2019-12-19__12-00-00.jpg","Blank",0
"CATH38__2019-12-20__12-00-00.jpg","Blank",0
"CATH38__2019-12-20__12-00-00.jpg","Blank",0
"CATH38__2019-12-21__12-00-00.jpg","Blank",0
"CATH38__2019-12-21__12-00-00.jpg","Blank",0
"CATH38__2019-12-22__01-54-08.jpg","Animal",0.999
"CATH38__2019-12-22__01-54-10.jpg","Animal",0.999
"CATH38__2019-12-22__01-54-11.jpg","Animal",0.999
"CATH38__2019-12-22__12-00-00.jpg","Animal",0.385
"CATH38__2019-12-23__12-00-00.jpg","Blank",0
"CATH38__2019-12-23__12-00-00.jpg","Blank",0
"CATH38__2019-12-24__12-00-00.jpg","Blank",0
"CATH38__2019-12-24__12-00-00.jpg","Blank",0
"CATH38__2019-12-24__19-02-47.jpg","Animal",0.999
"CATH38__2019-12-25__12-00-00.jpg","Blank",0
"CATH38__2019-12-25__12-00-00.jpg","Blank",0
"CATH38__2019-12-26__12-00-00.jpg","Blank",0
"CATH38__2019-12-26__12-00-00.jpg","Blank",0
"CATH38__2019-12-27__12-00-00.jpg","Blank",0
"CATH38__2019-12-27__12-00-00.jpg","Blank",0
"CATH38__2019-12-28__12-00-00.jpg","Blank",0
"CATH38__2019-12-28__12-00-00.jpg","Blank",0
"CATH38__2019-12-29__12-00-00.jpg","Blank",0
"CATH38__2019-12-29__12-00-00.jpg","Blank",0
"CATH38__2019-12-30__12-00-00.jpg","Blank",0
"CATH38__2019-12-30__12-00-00.jpg","Blank",0
"CATH38__2019-12-31__12-00-00.jpg","Blank",0
"CATH38__2019-12-31__12-00-00.jpg","Blank",0
"CATH38__2020-01-01__12-00-00.jpg","Blank",0
"CATH38__2020-01-01__12-00-00.jpg","Blank",0
"CATH38__2020-01-02__12-00-00.jpg","Animal",0.207
"CATH38__2020-01-02__12-00-00.jpg","Animal",0.15
"CATH38__2020-01-02__12-00-00.jpg","Animal",0.104
"CATH38__2020-01-03__12-00-00.jpg","Animal",0.606
"CATH38__2020-01-03__12-00-00.jpg","Animal",0.286
"CATH38__2020-01-04__12-00-00.jpg","Animal",0.943
"CATH38__2020-01-04__12-00-00.jpg","Animal",0.106
"CATH38__2020-01-05__00-32-17.jpg","Animal",0.999
"CATH38__2020-01-05__00-33-03.jpg","Animal",0.993
"CATH38__2020-01-05__12-00-00.jpg","Animal",0.845
"CATH38__2020-01-05__12-00-00.jpg","Animal",0.524
"CATH38__2020-01-06__12-00-00.jpg","Blank",0
"CATH38__2020-01-06__12-00-00.jpg","Blank",0
"CATH38__2020-01-07__12-00-00.jpg","Blank",0
"CATH38__2020-01-07__12-00-00.jpg","Blank",0
"CATH38__2020-01-08__12-00-00.jpg","Blank",0
"CATH38__2020-01-08__12-00-00.jpg","Blank",0
"CATH38__2020-01-09__12-00-00.jpg","Blank",0
